Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change,each_video_emotion_count,neutral_%
id13_0001.mp4,2,0,300,49,298,9,0,508,658,0
id13_0002.mp4,0,0,20,10,103,254,13,97,400,0.0325
id13_0003.mp4,14,0,0,31,295,0,0,18,340,0
id13_0004.mp4,14,1,3,234,53,31,0,33,336,0
id13_0005.mp4,9,0,0,168,100,32,0,42,309,0
id13_0006.mp4,12,0,11,96,25,153,25,65,322,0.077639752
id13_0007.mp4,0,0,4,371,60,17,0,61,452,0
id13_0008.mp4,0,0,20,100,268,72,0,84,460,0
id13_0009.mp4,56,0,77,35,7,255,6,92,436,0.013761468
id13_0010.mp4,127,0,8,5,335,204,0,606,679,0
id13_0011.mp4,25,3,2,302,40,84,0,59,456,0
id13_0012.mp4,0,0,0,117,365,28,0,11,510,0
id13_0013.mp4,14,0,5,149,109,184,1,109,462,0.002164502
id13_0014.mp4,4,4,79,107,161,14,22,78,391,0.056265985
id13_0015.mp4,0,0,5,111,252,125,0,104,493,0
id16_0000.mp4,79,3,8,7,115,107,13,97,332,0.039156627
id16_0001.mp4,17,0,12,18,118,143,12,68,320,0.0375
id16_0002.mp4,15,0,3,58,180,115,24,141,395,0.060759494
id16_0003.mp4,6,3,0,0,240,54,0,30,303,0
id16_0004.mp4,14,3,13,73,176,35,13,96,327,0.039755352
id16_0005.mp4,16,0,2,0,205,142,0,73,365,0
id16_0006.mp4,0,0,14,51,156,3,0,24,224,0
id16_0007.mp4,10,10,0,34,16,209,0,49,279,0
id16_0008.mp4,0,0,0,15,52,0,0,7,67,0
id16_0009.mp4,0,1,0,0,293,21,0,19,315,0
id16_0010.mp4,14,1,9,21,151,116,0,50,312,0
id16_0011.mp4,1,0,22,24,139,79,11,77,276,0.039855072
id16_0012.mp4,14,0,0,0,223,71,0,28,308,0
id16_0013.mp4,71,17,54,4,13,158,0,71,317,0
id17_0000.mp4,100,0,10,4,178,7,14,89,313,0.044728435
id17_0001.mp4,4,0,0,272,11,38,0,29,325,0
id17_0002.mp4,34,0,22,48,136,83,0,93,323,0
id17_0003.mp4,0,0,0,34,213,0,0,13,247,0
id17_0004.mp4,172,0,24,6,31,58,15,55,306,0.049019608
id17_0005.mp4,4,0,0,3,260,40,0,22,307,0
id17_0006.mp4,45,0,0,0,136,1,0,28,182,0
id17_0007.mp4,116,0,0,49,34,76,0,34,275,0
id17_0008.mp4,26,0,2,41,18,61,0,42,148,0
id17_0009.mp4,76,0,4,0,11,205,11,43,307,0.035830619
id19_0000.mp4,19,0,0,190,91,27,0,29,327,0
id19_0001.mp4,253,4,8,0,59,10,0,50,334,0
id19_0002.mp4,12,0,133,0,113,46,0,73,304,0
id19_0003.mp4,29,0,0,66,242,1,0,28,338,0
id19_0004.mp4,0,0,0,0,263,60,0,35,323,0
id19_0005.mp4,2,0,6,0,314,0,0,10,322,0
id19_0006.mp4,1,0,2,12,321,4,0,16,340,0
id19_0007.mp4,68,0,0,0,204,56,0,28,328,0
id19_0008.mp4,60,0,30,0,154,80,0,68,324,0
id19_0009.mp4,11,0,2,0,296,32,0,29,341,0
id1_0000.mp4,99,0,0,239,9,7,0,53,354,0
id1_0001.mp4,65,0,54,0,109,37,7,77,272,0.025735294
id1_0002.mp4,15,0,117,0,215,53,0,61,400,0
id1_0003.mp4,33,0,11,28,194,183,0,121,449,0
id1_0004.mp4,17,0,120,27,116,129,0,100,409,0
id1_0005.mp4,141,0,65,0,13,203,0,90,422,0
id1_0006.mp4,380,0,7,8,54,50,0,101,499,0
id1_0007.mp4,3,0,0,0,267,61,0,21,331,0
id1_0008.mp4,0,0,4,7,39,2,0,7,52,0
id1_0009.mp4,120,0,1,5,99,182,0,145,407,0
id20_0000.mp4,155,0,13,84,75,10,0,80,337,0
id20_0001.mp4,11,0,205,6,58,28,0,87,308,0
id20_0002.mp4,74,0,57,28,52,77,23,111,311,0.073954984
id20_0003.mp4,0,0,0,0,4,324,0,8,328,0
id20_0004.mp4,142,0,2,5,13,163,0,48,325,0
id20_0005.mp4,14,8,20,1,138,143,0,84,324,0
id20_0006.mp4,8,0,24,74,18,207,0,47,331,0
id20_0007.mp4,155,1,90,12,23,51,1,95,333,0.003003003
id20_0008.mp4,58,5,37,0,67,188,0,102,355,0
id20_0009.mp4,256,0,0,25,18,8,26,48,333,0.078078078
id21_0000.mp4,23,0,5,36,154,16,0,39,234,0
id21_0001.mp4,221,0,3,5,8,9,0,23,246,0
id21_0002.mp4,1,0,1,15,117,203,0,41,337,0
id21_0003.mp4,29,0,16,11,3,76,0,58,135,0
id21_0004.mp4,68,0,0,0,16,141,0,43,225,0
id21_0005.mp4,101,0,0,0,0,61,0,45,162,0
id21_0006.mp4,125,0,10,39,184,1,0,56,359,0
id21_0007.mp4,140,0,0,15,133,29,0,23,317,0
id21_0008.mp4,16,0,0,88,85,127,0,92,316,0
id21_0009.mp4,55,0,0,102,1,43,0,34,201,0
id22_0000.mp4,11,0,19,4,66,30,1,38,131,0.007633588
id22_0001.mp4,0,0,0,0,308,2,0,4,310,0
id22_0002.mp4,26,0,3,4,241,12,0,28,286,0
id22_0003.mp4,43,2,5,0,19,76,0,29,145,0
id22_0004.mp4,7,0,0,0,304,1,0,6,312,0
id22_0005.mp4,0,0,0,1,34,331,0,30,366,0
id22_0006.mp4,3,0,3,6,331,2,0,20,345,0
id22_0007.mp4,186,0,1,5,32,79,30,90,333,0.09009009
id22_0008.mp4,18,2,43,0,157,98,1,100,319,0.003134796
id22_0009.mp4,22,0,33,27,109,22,0,49,213,0
id23_0000.mp4,13,0,82,9,99,115,0,58,318,0
id23_0001.mp4,2,0,128,16,1,153,11,56,311,0.035369775
id23_0002.mp4,23,0,102,120,26,48,7,77,326,0.021472393
id23_0003.mp4,55,0,0,0,20,111,0,31,186,0
id23_0004.mp4,72,2,20,57,55,82,6,76,294,0.020408163
id23_0005.mp4,114,0,8,88,57,41,0,29,308,0
id23_0006.mp4,5,0,23,89,23,169,5,36,314,0.015923567
id23_0007.mp4,106,61,44,14,14,60,13,86,312,0.041666667
id23_0008.mp4,0,0,82,71,4,150,0,47,307,0
id23_0009.mp4,140,3,18,10,47,95,2,84,315,0.006349206
id24_0000.mp4,164,0,28,11,85,32,28,154,348,0.08045977
id24_0001.mp4,11,0,33,145,109,1,1,77,300,0.003333333
id24_0002.mp4,13,0,0,16,153,19,0,18,201,0
id24_0003.mp4,49,25,104,41,5,57,0,71,281,0
id24_0004.mp4,22,0,46,89,143,4,17,70,321,0.052959502
id24_0005.mp4,139,0,8,56,38,96,0,52,337,0
id24_0006.mp4,40,0,59,60,71,113,0,82,343,0
id24_0007.mp4,19,0,187,2,42,12,49,74,311,0.15755627
id24_0008.mp4,47,0,85,69,89,1,15,86,306,0.049019608
id24_0009.mp4,14,0,5,120,129,43,0,35,311,0
id25_0000.mp4,6,0,16,53,42,199,0,151,316,0
id25_0001.mp4,6,0,56,7,95,25,0,90,189,0
id25_0002.mp4,0,0,9,54,240,32,4,55,339,0.01179941
id25_0003.mp4,30,0,2,64,49,104,0,63,249,0
id25_0004.mp4,0,0,34,0,227,64,0,44,325,0
id25_0005.mp4,49,0,0,215,22,0,23,32,309,0.074433657
id25_0006.mp4,0,0,0,0,296,19,0,10,315,0
id25_0007.mp4,9,0,4,33,142,116,6,40,310,0.019354839
id25_0008.mp4,21,0,12,2,49,211,0,31,295,0
id25_0009.mp4,3,0,4,14,241,39,0,19,301,0
id25_0010.mp4,0,0,20,0,301,22,0,30,343,0
id26_0000.mp4,0,0,2,0,178,147,0,61,327,0
id26_0001.mp4,3,1,46,27,19,220,13,79,329,0.039513678
id26_0002.mp4,7,0,0,0,60,216,14,44,297,0.047138047
id26_0003.mp4,0,0,28,49,130,41,0,45,248,0
id26_0004.mp4,0,0,7,49,245,48,0,45,349,0
id26_0005.mp4,0,0,0,160,148,3,0,10,311,0
id26_0006.mp4,0,0,7,124,38,126,2,35,297,0.006734007
id26_0007.mp4,1,0,13,79,215,27,5,60,340,0.014705882
id26_0008.mp4,29,0,4,52,29,208,0,81,322,0
id26_0009.mp4,2,0,0,209,30,82,0,38,323,0
id27_0000.mp4,14,0,135,0,40,33,0,58,222,0
id27_0001.mp4,51,0,26,4,194,13,0,51,288,0
id27_0002.mp4,74,0,43,0,67,157,0,70,341,0
id27_0003.mp4,20,0,20,1,3,232,3,52,279,0.010752688
id27_0004.mp4,0,0,55,0,115,125,0,54,295,0
id27_0005.mp4,0,0,0,0,0,0,0,0,0,0
id27_0006.mp4,21,0,46,109,44,52,4,54,276,0.014492754
id27_0007.mp4,78,2,26,0,212,13,0,60,331,0
id27_0008.mp4,15,7,11,0,289,4,0,32,326,0
id27_0009.mp4,0,0,0,0,10,301,0,12,311,0
id28_0000.mp4,88,0,5,1,23,539,9,218,665,0.013533835
id28_0001.mp4,162,0,5,3,16,3,3,28,192,0.015625
id28_0002.mp4,0,0,0,0,0,55,0,0,55,0
id28_0003.mp4,98,0,12,1,87,126,8,98,332,0.024096386
id28_0004.mp4,4,0,30,4,229,0,43,52,310,0.138709677
id28_0005.mp4,186,7,7,5,2,109,3,79,319,0.009404389
id28_0006.mp4,178,0,256,31,68,355,5,805,893,0.005599104
id28_0007.mp4,121,0,3,6,2,42,0,31,174,0
id28_0008.mp4,69,0,69,0,7,201,0,64,346,0
id28_0009.mp4,3,0,6,7,162,112,0,58,290,0
id29_0000.mp4,95,0,1,2,78,192,5,103,373,0.013404826
id29_0001.mp4,40,1,74,99,0,4,0,33,218,0
id29_0002.mp4,40,31,94,12,16,40,0,107,233,0
id29_0003.mp4,36,0,51,179,29,48,0,89,343,0
id29_0004.mp4,172,0,7,5,67,32,5,88,288,0.017361111
id29_0005.mp4,195,0,21,1,97,234,0,209,548,0
id29_0006.mp4,59,8,3,6,160,197,5,111,438,0.011415525
id29_0007.mp4,100,0,2,3,44,47,5,76,201,0.024875622
id29_0008.mp4,34,0,58,57,145,217,27,285,538,0.050185874
id29_0009.mp4,56,9,3,50,81,304,0,107,503,0
id2_0000.mp4,0,0,2,98,316,0,0,63,416,0
id2_0001.mp4,1,0,145,25,205,0,6,83,382,0.015706806
id2_0002.mp4,18,0,0,2,254,87,0,67,361,0
id2_0003.mp4,86,0,1,9,87,160,0,89,343,0
id2_0004.mp4,2,0,0,203,188,32,0,63,425,0
id2_0005.mp4,0,0,0,151,65,68,0,48,284,0
id2_0006.mp4,18,0,105,1,178,41,8,100,351,0.022792023
id2_0007.mp4,153,0,99,1,121,49,7,129,430,0.01627907
id2_0008.mp4,42,0,20,9,280,98,52,146,501,0.103792415
id2_0009.mp4,0,0,5,57,160,90,1,80,313,0.003194888
id30_0000.mp4,113,10,135,86,40,100,9,168,493,0.018255578
id30_0001.mp4,94,0,14,7,4,346,2,118,467,0.004282655
id30_0002.mp4,112,12,6,0,24,311,0,82,465,0
id30_0003.mp4,151,0,139,51,26,102,5,159,474,0.010548523
id30_0004.mp4,240,0,15,13,11,40,0,58,319,0
id30_0005.mp4,0,0,38,2,6,402,0,44,448,0
id30_0006.mp4,115,1,34,23,25,118,0,53,316,0
id30_0007.mp4,72,9,7,15,130,223,0,91,456,0
id30_0008.mp4,70,1,2,245,30,148,1,98,497,0.002012072
id30_0009.mp4,22,0,70,21,175,195,0,126,483,0
id31_0000.mp4,241,27,20,0,6,121,0,83,415,0
id31_0001.mp4,44,1,28,0,28,257,11,78,369,0.029810298
id31_0002.mp4,13,0,22,35,39,257,0,92,366,0
id31_0003.mp4,35,0,31,3,10,353,0,80,432,0
id31_0004.mp4,63,10,2,8,9,374,0,61,466,0
id31_0005.mp4,77,0,44,0,52,213,0,138,386,0
id31_0006.mp4,85,1,0,0,4,268,0,36,358,0
id31_0007.mp4,113,0,0,3,21,54,0,66,191,0
id31_0008.mp4,124,0,32,60,131,166,1,186,514,0.001945525
id31_0009.mp4,16,0,117,0,0,301,0,70,434,0
id32_0000.mp4,128,0,59,75,36,290,23,281,611,0.037643208
id32_0001.mp4,67,0,76,0,1,472,0,161,616,0
id32_0002.mp4,217,0,81,15,15,164,2,146,494,0.004048583
id32_0003.mp4,35,0,96,71,10,247,1,152,460,0.002173913
id32_0004.mp4,52,0,17,0,0,359,0,52,428,0
id32_0005.mp4,121,0,130,0,18,145,0,94,414,0
id32_0006.mp4,7,0,120,5,39,229,0,132,400,0
id32_0007.mp4,9,0,125,8,33,144,0,93,319,0
id32_0008.mp4,66,0,525,4,72,80,7,344,754,0.00928382
id32_0009.mp4,24,0,71,209,146,4,7,138,461,0.015184382
id33_0000.mp4,25,0,179,2,9,86,28,113,329,0.085106383
id33_0001.mp4,159,0,12,46,101,57,29,139,404,0.071782178
id33_0002.mp4,188,0,96,38,43,38,0,114,403,0
id33_0003.mp4,207,3,71,15,101,61,9,145,467,0.019271949
id33_0004.mp4,4,0,80,16,27,228,6,75,361,0.016620499
id33_0005.mp4,117,0,22,50,120,39,17,104,365,0.046575342
id33_0006.mp4,133,0,48,2,65,32,2,116,282,0.007092199
id33_0007.mp4,1,0,26,79,160,168,0,125,434,0
id33_0008.mp4,112,4,55,110,212,4,1,103,498,0.002008032
id33_0009.mp4,37,0,2,157,152,80,0,103,428,0
id34_0000.mp4,105,0,124,137,67,38,1,143,472,0.002118644
id34_0001.mp4,59,0,10,129,16,67,1,66,282,0.003546099
id34_0002.mp4,129,1,20,109,15,47,1,53,322,0.00310559
id34_0003.mp4,12,0,81,94,121,16,0,75,324,0
id34_0004.mp4,133,3,32,100,15,68,0,94,351,0
id34_0005.mp4,296,3,16,76,44,59,0,130,494,0
id34_0006.mp4,114,0,62,85,26,74,7,102,368,0.019021739
id34_0007.mp4,85,0,21,2,19,58,0,56,185,0
id34_0008.mp4,100,0,334,12,45,25,0,105,516,0
id34_0009.mp4,108,0,10,73,147,113,1,162,452,0.002212389
id35_0000.mp4,13,3,188,14,25,251,5,138,499,0.01002004
id35_0001.mp4,18,0,31,1,91,278,0,110,419,0
id35_0002.mp4,57,0,5,6,45,278,0,47,391,0
id35_0003.mp4,81,4,35,0,274,57,4,112,455,0.008791209
id35_0004.mp4,30,0,14,43,110,54,0,60,251,0
id35_0005.mp4,122,0,1,52,19,105,0,48,299,0
id35_0006.mp4,60,1,67,0,64,34,2,65,228,0.00877193
id35_0007.mp4,77,0,15,0,24,248,0,54,364,0
id35_0008.mp4,21,0,3,54,0,196,0,103,274,0
id35_0009.mp4,62,0,1,8,6,155,0,72,232,0
id36_0000.mp4,60,0,16,0,81,26,14,86,197,0.07106599
id36_0001.mp4,68,10,28,0,45,4,0,47,155,0
id36_0002.mp4,92,0,20,7,115,42,3,98,279,0.010752688
id36_0003.mp4,239,0,0,0,158,39,3,142,439,0.006833713
id36_0004.mp4,116,0,15,0,145,95,2,142,373,0.00536193
id36_0005.mp4,169,0,0,7,78,103,1,89,358,0.002793296
id36_0006.mp4,199,0,2,0,204,31,8,122,444,0.018018018
id36_0007.mp4,254,0,0,1,155,25,3,113,438,0.006849315
id36_0008.mp4,194,0,0,0,233,6,0,91,433,0
id36_0009.mp4,66,0,0,6,181,6,0,56,259,0
id37_0000.mp4,104,76,0,13,0,310,0,71,503,0
id37_0001.mp4,145,2,8,21,6,95,10,98,287,0.034843206
id37_0002.mp4,25,174,84,0,55,160,13,216,511,0.025440313
id37_0003.mp4,92,2,9,82,27,191,4,158,407,0.00982801
id37_0004.mp4,3,19,10,4,233,99,0,63,368,0
id37_0005.mp4,83,71,1,39,14,251,0,107,459,0
id37_0006.mp4,28,0,51,0,207,165,3,140,454,0.00660793
id37_0007.mp4,3,0,159,45,227,39,0,104,473,0
id37_0008.mp4,74,5,4,105,44,248,0,115,480,0
id37_0009.mp4,3,0,43,299,40,93,0,108,478,0
id38_0000.mp4,151,0,1,18,33,253,0,131,456,0
id38_0001.mp4,0,0,20,62,177,2,0,30,261,0
id38_0002.mp4,13,0,3,105,94,58,1,67,274,0.003649635
id38_0003.mp4,174,0,31,126,5,131,0,69,467,0
id38_0004.mp4,226,0,5,0,60,201,2,168,494,0.004048583
id38_0005.mp4,5,0,0,0,66,388,0,51,459,0
id38_0006.mp4,13,0,10,1,40,419,0,74,483,0
id38_0007.mp4,58,0,3,0,175,215,1,90,452,0.002212389
id38_0008.mp4,297,1,13,269,7,51,1,211,639,0.001564945
id38_0009.mp4,43,6,73,106,80,219,0,104,527,0
id39_0000.mp4,3,0,43,0,31,220,23,43,320,0.071875
id39_0001.mp4,0,0,25,0,111,168,11,49,315,0.034920635
id39_0002.mp4,0,0,1,200,94,19,0,39,314,0
id39_0003.mp4,2,0,110,49,107,31,0,80,299,0
id39_0004.mp4,0,0,21,3,241,8,1,28,274,0.003649635
id39_0005.mp4,16,0,13,13,15,109,38,65,204,0.18627451
id39_0006.mp4,4,0,129,3,84,82,18,88,320,0.05625
id39_0007.mp4,7,0,156,14,49,84,6,108,316,0.018987342
id39_0008.mp4,0,0,172,2,63,10,60,81,307,0.195439739
id39_0009.mp4,2,0,197,0,10,104,0,66,313,0
id3_0000.mp4,250,15,68,1,45,84,1,119,464,0.002155172
id3_0001.mp4,3,0,4,2,290,44,25,51,368,0.067934783
id3_0002.mp4,88,0,2,14,94,232,4,111,434,0.00921659
id3_0003.mp4,60,0,0,78,220,14,0,82,372,0
id3_0004.mp4,99,0,1,7,56,336,0,51,499,0
id3_0005.mp4,30,4,51,7,274,31,0,52,397,0
id3_0006.mp4,43,0,4,8,292,23,0,52,370,0
id3_0007.mp4,62,3,87,78,63,77,26,177,396,0.065656566
id3_0008.mp4,66,0,7,9,66,299,0,110,447,0
id3_0009.mp4,107,14,0,12,57,307,0,89,497,0
id40_0000.mp4,9,0,7,161,38,104,0,39,319,0
id40_0001.mp4,6,0,2,251,49,3,11,37,322,0.034161491
id40_0002.mp4,14,6,27,51,212,23,6,71,339,0.017699115
id40_0003.mp4,2,0,1,205,103,9,0,25,320,0
id40_0004.mp4,2,0,54,19,98,104,67,110,344,0.194767442
id40_0005.mp4,2,0,0,123,171,12,15,53,323,0.046439628
id40_0006.mp4,24,0,50,17,100,18,48,82,257,0.186770428
id40_0007.mp4,0,0,0,157,26,129,0,23,312,0
id40_0008.mp4,16,0,14,42,157,13,20,50,262,0.076335878
id40_0009.mp4,0,0,8,72,201,31,1,54,313,0.003194888
id41_0000.mp4,15,0,1,95,112,76,3,57,302,0.009933775
id41_0001.mp4,77,1,1,42,154,43,7,89,325,0.021538462
id41_0002.mp4,6,0,5,83,201,21,20,75,336,0.05952381
id41_0003.mp4,0,0,5,43,196,85,3,44,332,0.009036145
id41_0004.mp4,6,0,2,115,145,35,0,66,303,0
id41_0005.mp4,13,0,41,58,101,48,0,90,261,0
id41_0006.mp4,17,0,28,0,95,164,17,68,321,0.052959502
id41_0007.mp4,118,0,7,267,37,32,1,291,462,0.002164502
id41_0008.mp4,0,3,35,38,158,85,10,100,329,0.030395137
id41_0009.mp4,0,1,3,33,235,21,22,40,315,0.06984127
id42_0000.mp4,0,0,0,253,93,4,0,37,350,0
id42_0001.mp4,14,0,26,0,240,28,7,50,315,0.022222222
id42_0002.mp4,1,0,5,280,23,11,0,27,320,0
id42_0003.mp4,1,0,13,4,250,98,3,110,369,0.008130081
id42_0004.mp4,3,2,35,117,137,27,0,62,321,0
id43_0000.mp4,0,0,76,0,104,107,33,86,320,0.103125
id43_0001.mp4,13,0,135,147,270,71,0,384,636,0
id43_0002.mp4,0,0,6,2,330,74,0,104,412,0
id43_0003.mp4,0,0,1,273,166,88,0,124,528,0
id43_0004.mp4,0,0,0,307,9,3,0,9,319,0
id43_0005.mp4,10,8,133,144,17,38,32,143,382,0.083769634
id43_0006.mp4,0,0,58,0,167,20,77,63,322,0.239130435
id43_0007.mp4,0,0,0,160,0,82,0,15,242,0
id43_0008.mp4,0,0,2,113,65,50,0,27,230,0
id43_0009.mp4,2,0,47,0,0,332,0,92,381,0
id44_0000.mp4,14,0,3,141,30,104,17,66,309,0.055016181
id44_0001.mp4,5,0,38,222,23,27,3,68,318,0.009433962
id44_0002.mp4,0,0,5,132,66,115,0,69,318,0
id44_0003.mp4,0,0,1,33,294,10,4,32,342,0.011695906
id44_0004.mp4,4,0,36,226,120,10,3,115,399,0.007518797
id44_0005.mp4,0,0,68,33,266,203,15,444,585,0.025641026
id45_0000.mp4,30,0,91,38,20,122,1,99,302,0.003311258
id45_0001.mp4,5,0,2,0,257,0,0,13,264,0
id45_0002.mp4,9,0,38,64,135,14,2,59,262,0.007633588
id45_0003.mp4,6,0,18,95,184,0,18,84,321,0.056074766
id45_0004.mp4,0,0,3,7,289,12,2,27,313,0.006389776
id45_0005.mp4,1,0,8,5,121,178,0,69,313,0
id45_0006.mp4,0,0,115,11,191,0,0,60,317,0
id45_0007.mp4,43,0,10,54,106,2,44,39,259,0.16988417
id45_0008.mp4,3,0,88,3,177,32,15,66,318,0.047169811
id45_0009.mp4,6,0,1,29,250,2,42,32,330,0.127272727
id46_0000.mp4,0,0,0,92,113,45,0,58,250,0
id46_0001.mp4,8,46,12,0,50,205,9,49,330,0.027272727
id46_0002.mp4,50,5,8,0,157,90,3,64,313,0.009584665
id46_0003.mp4,2,6,91,0,262,42,0,174,403,0
id46_0004.mp4,3,0,7,0,233,45,25,65,313,0.079872204
id46_0005.mp4,12,0,18,74,243,111,6,252,464,0.012931034
id46_0006.mp4,39,60,44,12,42,125,12,90,334,0.035928144
id46_0007.mp4,1,1,41,19,213,58,2,45,335,0.005970149
id46_0008.mp4,32,0,1,0,274,0,2,24,309,0.006472492
id46_0009.mp4,5,0,79,43,81,112,8,107,328,0.024390244
id47_0000.mp4,109,0,1,0,24,181,0,48,315,0
id47_0001.mp4,13,0,0,4,35,264,0,36,316,0
id47_0002.mp4,13,0,166,4,107,16,2,84,308,0.006493506
id47_0003.mp4,45,0,0,150,52,11,24,47,282,0.085106383
id47_0004.mp4,12,0,0,0,1,288,0,6,301,0
id47_0005.mp4,34,0,0,90,70,122,1,53,317,0.003154574
id47_0006.mp4,0,0,70,46,32,186,0,79,334,0
id47_0007.mp4,55,0,18,110,137,11,11,61,342,0.032163743
id47_0008.mp4,100,0,42,11,66,121,2,115,342,0.005847953
id47_0009.mp4,0,0,9,35,232,11,57,51,344,0.165697674
id48_0000.mp4,9,0,9,225,22,72,1,37,338,0.00295858
id48_0001.mp4,284,0,26,101,135,28,4,492,578,0.006920415
id48_0002.mp4,0,1,14,54,51,193,6,49,319,0.018808777
id48_0003.mp4,0,0,2,95,88,148,6,106,339,0.017699115
id48_0004.mp4,9,0,11,17,153,131,8,56,329,0.024316109
id48_0005.mp4,6,0,0,122,179,29,0,55,336,0
id48_0006.mp4,0,0,32,130,41,191,3,182,397,0.007556675
id48_0007.mp4,82,0,14,10,0,200,0,34,306,0
id48_0008.mp4,0,0,60,10,179,76,19,65,344,0.055232558
id48_0009.mp4,14,0,2,20,79,213,8,62,336,0.023809524
id49_0000.mp4,36,0,95,17,11,3,101,78,263,0.384030418
id49_0001.mp4,37,4,30,85,236,217,2,281,611,0.003273322
id49_0002.mp4,67,8,100,69,107,54,33,186,438,0.075342466
id49_0003.mp4,108,0,295,62,33,81,32,358,611,0.052373159
id49_0004.mp4,13,0,72,42,148,81,39,126,395,0.098734177
id49_0005.mp4,99,0,57,80,111,69,54,164,470,0.114893617
id49_0006.mp4,6,0,10,49,150,44,6,56,265,0.022641509
id49_0007.mp4,203,1,17,56,57,36,19,129,389,0.048843188
id49_0008.mp4,87,50,52,47,26,44,5,121,311,0.01607717
id49_0009.mp4,61,1,36,54,3,235,0,76,390,0
id4_0000.mp4,5,4,37,3,13,405,0,75,467,0
id4_0001.mp4,0,2,83,3,53,304,0,79,445,0
id4_0002.mp4,25,4,11,0,58,393,0,44,491,0
id4_0003.mp4,138,11,135,1,56,239,0,344,580,0
id4_0004.mp4,1,0,28,94,198,107,0,101,428,0
id4_0005.mp4,130,4,53,19,2,318,8,185,534,0.014981273
id4_0006.mp4,99,0,20,0,18,141,0,83,278,0
id4_0007.mp4,342,4,54,0,1,27,0,50,428,0
id4_0008.mp4,95,0,22,0,30,180,0,48,327,0
id4_0009.mp4,14,2,25,129,51,266,1,96,488,0.00204918
id50_0000.mp4,13,0,40,1,106,31,33,64,224,0.147321429
id50_0001.mp4,17,2,128,14,112,91,4,118,368,0.010869565
id50_0002.mp4,56,0,7,19,11,371,0,53,464,0
id50_0003.mp4,80,0,270,15,46,0,17,116,428,0.039719626
id50_0004.mp4,113,0,145,12,95,43,91,203,499,0.182364729
id50_0005.mp4,3,69,17,57,244,4,7,77,401,0.017456359
id50_0006.mp4,1,0,9,4,337,103,1,85,455,0.002197802
id50_0007.mp4,5,0,181,0,239,5,3,104,433,0.006928406
id50_0008.mp4,2,0,21,354,65,49,11,269,502,0.021912351
id50_0009.mp4,11,0,90,9,156,130,26,121,422,0.061611374
id51_0000.mp4,24,0,90,117,98,101,11,102,441,0.024943311
id51_0001.mp4,0,0,0,215,3,95,0,30,313,0
id51_0002.mp4,5,0,15,203,2,76,8,52,309,0.025889968
id51_0003.mp4,0,0,123,66,9,53,29,54,280,0.103571429
id51_0004.mp4,6,0,5,111,194,81,13,124,410,0.031707317
