Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change,each_video_emotion_count,neutral_%
test_00000125.mp4,8,0,6,28,13,5,1,16,61,0.016393443
test_00000126.mp4,3,0,2,10,5,19,0,13,39,0
test_00000127.mp4,18,0,89,84,159,18,4,209,372,0.010752688
test_00000128.mp4,0,0,0,0,0,243,0,0,243,0
test_00000129.mp4,0,0,11,55,163,7,10,53,246,0.040650407
test_00000130.mp4,92,0,0,91,16,0,0,34,199,0
test_00000131.mp4,4,0,0,11,0,49,3,20,67,0.044776119
test_00000132.mp4,0,0,4,0,75,80,0,30,159,0
test_00000133.mp4,1,0,0,0,0,0,0,0,1,0
test_00000134.mp4,37,0,2,89,93,134,0,129,355,0
test_00000135.mp4,52,3,82,44,64,81,6,116,332,0.018072289
test_00000136.mp4,14,0,13,0,13,125,0,50,165,0
test_00000137.mp4,0,0,80,0,3,191,1,161,275,0.003636364
test_00000138.mp4,9,0,1,2,0,0,1,4,13,0.076923077
test_00000139.mp4,5,0,29,116,14,21,0,96,185,0
test_00000140.mp4,5,0,0,9,5,140,0,30,159,0
test_00000141.mp4,246,0,0,0,4,91,0,76,341,0
test_00000142.mp4,123,0,52,0,47,86,8,111,316,0.025316456
test_00000143.mp4,201,0,4,15,55,31,3,92,309,0.009708738
test_00000144.mp4,9,0,72,124,0,145,0,160,350,0
test_00000145.mp4,52,11,11,185,39,35,0,233,333,0
test_00000146.mp4,5,0,90,16,183,130,0,399,424,0
test_00000147.mp4,24,0,23,155,25,73,0,202,300,0
test_00000148.mp4,176,0,0,0,27,0,5,54,208,0.024038462
test_00000149.mp4,0,0,0,152,16,34,0,24,202,0
test_00000150.mp4,27,0,48,1,109,8,2,68,195,0.01025641
test_00000151.mp4,74,0,3,0,78,165,0,62,320,0
test_00000152.mp4,14,0,0,0,3,222,0,28,239,0
test_00000153.mp4,15,1,15,114,320,20,4,78,489,0.008179959
test_00000154.mp4,17,0,6,15,66,37,0,63,141,0
test_00000155.mp4,18,6,19,101,316,26,0,307,486,0
test_00000156.mp4,64,1,34,191,17,251,7,273,565,0.012389381
test_00000157.mp4,0,0,2,28,9,0,0,11,39,0
test_00000158.mp4,1,12,13,312,127,23,0,279,488,0
test_00000159.mp4,143,0,2,9,61,143,0,90,358,0
test_00000160.mp4,0,0,35,49,9,182,0,52,275,0
test_00000161.mp4,10,0,25,50,185,3,0,47,273,0
test_00000162.mp4,33,0,3,0,11,103,0,38,150,0
test_00000163.mp4,231,1,16,0,121,5,146,186,520,0.280769231
test_00000164.mp4,0,0,0,4,1,0,0,2,5,0
test_00000165.mp4,230,23,100,13,141,68,21,483,596,0.035234899
test_00000166.mp4,3,0,15,186,363,1,0,52,568,0
test_00000167.mp4,96,0,0,0,0,54,0,46,150,0
test_00000168.mp4,0,0,17,77,29,24,0,36,147,0
test_00000169.mp4,70,0,0,21,0,19,0,41,110,0
test_00000170.mp4,18,0,27,0,14,312,2,105,373,0.00536193
test_00000171.mp4,57,0,24,57,96,25,0,170,259,0
test_00000172.mp4,6,0,27,100,15,88,1,90,237,0.004219409
test_00000173.mp4,53,0,199,2,10,122,52,213,438,0.118721461
test_00000174.mp4,36,4,0,19,10,4,4,34,77,0.051948052
test_00000175.mp4,32,0,25,6,2,2,0,45,67,0
test_00000176.mp4,8,0,10,64,60,308,0,209,450,0
test_00000177.mp4,124,0,4,2,25,19,0,53,174,0
test_00000178.mp4,33,0,1,2,23,90,0,27,149,0
test_00000179.mp4,46,0,0,23,155,6,0,59,230,0
test_00000180.mp4,173,23,0,4,12,7,0,48,219,0
test_00000181.mp4,1,0,23,19,21,17,5,54,86,0.058139535
test_00000182.mp4,0,0,0,0,0,6,0,0,6,0
test_00000183.mp4,49,0,3,4,209,35,8,79,308,0.025974026
test_00000184.mp4,99,8,23,369,625,64,6,767,1194,0.005025126
test_00000185.mp4,65,62,29,1,1,150,0,58,308,0
test_00000186.mp4,6,0,7,11,396,64,4,153,488,0.008196721
test_00000187.mp4,25,0,0,0,1,30,0,19,56,0
test_00000188.mp4,1,0,0,0,1,1,0,2,3,0
test_00000189.mp4,2,36,15,0,0,0,0,14,53,0
test_00000190.mp4,294,1,0,0,0,47,0,30,342,0
test_00000191.mp4,19,0,11,47,58,75,4,111,214,0.018691589
test_00000192.mp4,0,0,7,104,5,9,0,24,125,0
test_00000193.mp4,23,1,19,106,306,351,18,470,824,0.02184466
test_00000194.mp4,73,0,16,4,74,40,3,53,210,0.014285714
test_00000195.mp4,0,0,0,0,8,152,0,12,160,0
test_00000196.mp4,8,0,10,55,7,9,0,31,89,0
test_00000197.mp4,18,0,4,0,7,4,1,9,34,0.029411765
test_00000198.mp4,64,0,52,19,7,59,0,65,201,0
test_00000199.mp4,95,2,1,18,0,80,0,40,196,0
test_00000200.mp4,2,0,3,1,60,3,0,10,69,0
test_00000201.mp4,76,0,0,0,0,203,0,38,279,0
test_00000202.mp4,18,0,1,34,9,65,9,52,136,0.066176471
test_00000203.mp4,0,0,0,12,13,1,0,4,26,0
test_00000204.mp4,0,0,0,0,0,0,0,0,0,0
test_00000205.mp4,186,0,0,0,107,28,0,204,321,0
test_00000206.mp4,68,0,95,0,3,308,0,112,474,0
test_00000207.mp4,60,0,22,1,41,188,0,86,312,0
test_00000208.mp4,0,0,1,34,56,14,0,45,105,0
test_00000209.mp4,52,0,7,4,2,360,0,31,425,0
test_00000210.mp4,0,0,12,0,4,0,0,7,16,0
test_00000211.mp4,0,0,0,31,41,82,0,43,154,0
test_00000212.mp4,13,0,3,31,35,186,0,60,268,0
test_00000213.mp4,57,0,0,248,18,124,0,126,447,0
test_00000214.mp4,14,4,8,20,20,7,0,35,73,0
test_00000215.mp4,0,0,0,147,12,0,4,15,163,0.024539877
test_00000216.mp4,0,1,0,3,0,169,0,4,173,0
test_00000217.mp4,3,0,0,5,0,1,0,6,9,0
test_00000218.mp4,0,0,0,106,1,62,2,40,171,0.011695906
test_00000219.mp4,0,0,0,0,13,16,0,3,29,0
test_00000220.mp4,2,0,2,25,1,3,4,14,37,0.108108108
test_00000221.mp4,32,28,3,10,297,17,0,57,387,0
test_00000222.mp4,43,2,7,68,122,40,8,191,290,0.027586207
test_00000223.mp4,59,4,106,16,25,26,0,120,236,0
test_00000224.mp4,1,0,9,2,115,35,0,40,162,0
test_00000225.mp4,1,0,2,43,0,1,0,5,47,0
test_00000226.mp4,6,0,2,14,98,34,2,37,156,0.012820513
test_00000227.mp4,7,0,0,30,38,102,0,85,177,0
test_00000228.mp4,2,0,0,8,0,194,0,13,204,0
test_00000229.mp4,1,0,3,0,0,0,0,1,4,0
test_00000230.mp4,182,0,0,0,1,1,0,3,184,0
test_00000231.mp4,5,2,1,15,4,159,0,16,186,0
test_00000232.mp4,23,0,59,1,0,202,0,41,285,0
test_00000233.mp4,11,0,21,79,33,22,7,135,173,0.040462428
test_00000234.mp4,119,0,2,6,3,138,0,27,268,0
test_00000235.mp4,9,0,3,0,22,107,3,47,144,0.020833333
test_00000236.mp4,3,0,5,48,51,22,53,55,182,0.291208791
test_00000237.mp4,9,0,6,43,69,8,4,61,139,0.028776978
test_00000238.mp4,2,0,4,12,41,11,0,17,70,0
test_00000239.mp4,102,0,1,48,1,144,0,91,296,0
test_00000240.mp4,100,0,4,18,28,13,0,24,163,0
test_00000241.mp4,16,0,8,67,108,45,0,140,244,0
test_00000242.mp4,1,0,17,400,111,30,10,310,569,0.017574692
test_00000243.mp4,3,0,10,31,81,21,0,37,146,0
test_00000244.mp4,2,0,20,29,39,59,0,75,149,0
test_00000245.mp4,1,0,93,7,2,13,0,31,116,0
test_00000246.mp4,110,88,12,256,29,6,0,489,501,0
test_00000247.mp4,155,0,71,181,67,92,2,467,568,0.003521127
test_00000248.mp4,0,0,0,23,10,0,3,11,36,0.083333333
test_00000249.mp4,1,15,44,165,443,38,25,444,731,0.034199726
test_00000250.mp4,0,0,0,0,0,0,0,0,0,0
test_00000251.mp4,4,0,29,0,7,84,0,26,124,0
test_00000252.mp4,9,44,5,1,40,238,0,69,337,0
test_00000253.mp4,2,1,0,20,5,7,0,20,35,0
test_00000254.mp4,50,13,11,78,5,53,0,39,210,0
test_00000255.mp4,2,0,13,369,257,64,5,422,710,0.007042254
test_00000256.mp4,70,0,12,15,386,4,22,78,509,0.043222004
test_00000257.mp4,2,0,0,141,7,0,0,10,150,0
test_00000258.mp4,63,0,0,2,0,163,0,56,228,0
test_00000259.mp4,65,0,4,8,85,16,0,62,178,0
test_00000260.mp4,160,1,5,31,131,8,0,99,336,0
test_00000261.mp4,59,0,19,432,19,7,5,179,541,0.009242144
test_00000262.mp4,9,0,21,1,9,70,16,57,126,0.126984127
test_00000263.mp4,18,0,11,41,3,75,0,20,148,0
test_00000264.mp4,0,0,79,0,1,23,0,19,103,0
test_00000265.mp4,14,0,6,98,110,4,19,49,251,0.075697211
test_00000266.mp4,2,6,0,37,11,140,0,25,196,0
test_00000267.mp4,0,0,1,135,0,2,14,8,152,0.092105263
test_00000268.mp4,7,0,11,179,40,33,0,92,270,0
test_00000269.mp4,0,0,0,0,0,10,0,0,10,0
test_00000270.mp4,56,1,1,145,240,30,0,369,473,0
test_00000271.mp4,72,0,51,6,36,115,2,83,282,0.007092199
test_00000272.mp4,0,0,2,1,12,3,0,10,18,0
test_00000273.mp4,76,0,17,0,13,40,1,48,147,0.006802721
test_00000274.mp4,1,0,21,451,54,9,0,105,536,0
test_00000275.mp4,311,3,14,37,56,116,13,176,550,0.023636364
test_00000276.mp4,2,3,0,113,4,2,0,14,124,0
test_00000277.mp4,135,0,2,0,0,6,0,9,143,0
test_00000278.mp4,0,0,7,18,7,89,0,18,121,0
test_00000279.mp4,54,0,9,12,1,105,0,45,181,0
test_00000280.mp4,2,0,5,126,13,110,0,82,256,0
test_00000281.mp4,7,0,1,228,115,0,0,46,351,0
test_00000282.mp4,1,0,0,0,2,2,9,4,14,0.642857143
test_00000283.mp4,60,0,15,29,2,15,1,63,122,0.008196721
test_00000284.mp4,206,2,86,111,54,158,1,480,618,0.001618123
test_00000285.mp4,8,0,76,3,135,22,16,185,260,0.061538462
test_00000286.mp4,43,0,7,28,48,14,1,69,141,0.007092199
test_00000287.mp4,6,0,4,43,61,275,1,156,390,0.002564103
test_00000288.mp4,0,0,10,27,80,1,10,36,128,0.078125
test_00000289.mp4,90,1,45,51,237,263,1,580,688,0.001453488
test_00000290.mp4,2,0,11,2,51,54,0,27,120,0
test_00000291.mp4,54,0,27,152,0,7,7,64,247,0.028340081
test_00000292.mp4,27,1,0,91,29,17,1,44,166,0.006024096
test_00000293.mp4,0,0,0,53,64,0,7,28,124,0.056451613
test_00000294.mp4,2,0,1,0,0,0,1,2,4,0.25
test_00000295.mp4,0,0,0,0,184,0,6,12,190,0.031578947
test_00000296.mp4,0,0,1,10,1,11,0,8,23,0
test_00000297.mp4,16,0,10,6,136,32,1,47,201,0.004975124
test_00000298.mp4,1,0,0,96,3,57,1,27,158,0.006329114
test_00000299.mp4,59,0,73,83,149,0,4,197,368,0.010869565
test_00000300.mp4,6,20,65,0,264,73,0,81,428,0
test_00000301.mp4,16,2,3,262,10,26,0,69,319,0
test_00000302.mp4,4,0,15,5,55,323,0,92,402,0
test_00000303.mp4,113,0,10,4,18,211,1,109,357,0.00280112
test_00000304.mp4,184,0,2,0,217,59,2,119,464,0.004310345
test_00000305.mp4,58,0,1,0,0,84,8,50,151,0.052980132
test_00000306.mp4,5,0,11,20,0,35,14,41,85,0.164705882
test_00000307.mp4,28,0,43,0,50,40,1,60,162,0.00617284
test_00000308.mp4,7,59,25,194,59,3,19,337,366,0.051912568
test_00000309.mp4,0,0,0,0,4,0,0,0,4,0
test_00000310.mp4,99,0,5,1,254,130,1,123,490,0.002040816
test_00000311.mp4,21,0,66,0,78,8,7,49,180,0.038888889
test_00000312.mp4,47,2,113,51,72,10,17,112,312,0.054487179
test_00000313.mp4,3,0,60,35,56,220,23,107,397,0.057934509
test_00000314.mp4,11,2,19,37,41,60,5,58,175,0.028571429
test_00000315.mp4,0,0,1,0,0,0,0,0,1,0
test_00000316.mp4,1,0,11,496,38,9,0,85,555,0
test_00000317.mp4,0,0,4,39,159,0,46,42,248,0.185483871
test_00000318.mp4,79,0,0,0,26,55,0,37,160,0
test_00000319.mp4,310,0,0,7,14,17,0,54,348,0
test_00000320.mp4,10,0,16,143,271,62,0,339,502,0
test_00000321.mp4,11,0,18,68,0,157,0,59,254,0
test_00000322.mp4,4,0,8,3,40,1,12,32,68,0.176470588
test_00000323.mp4,48,0,0,0,26,50,0,70,124,0
test_00000324.mp4,41,0,98,68,0,260,1,186,468,0.002136752
test_00000325.mp4,20,0,1,0,0,0,0,2,21,0
test_00000326.mp4,255,1,0,10,0,1,0,12,267,0
test_00000327.mp4,107,0,0,34,28,11,35,63,215,0.162790698
test_00000328.mp4,209,75,68,196,413,16,7,828,984,0.007113821
test_00000329.mp4,42,0,5,26,9,68,0,58,150,0
test_00000330.mp4,0,0,0,316,19,1,1,18,337,0.002967359
test_00000331.mp4,3,0,6,87,0,199,3,30,298,0.010067114
test_00000332.mp4,0,0,1,100,23,103,0,174,227,0
test_00000333.mp4,14,0,12,10,23,104,0,42,163,0
test_00000334.mp4,32,0,3,37,13,8,0,30,93,0
test_00000335.mp4,86,8,4,7,0,97,0,66,202,0
test_00000336.mp4,2,6,38,0,6,101,4,39,157,0.025477707
test_00000337.mp4,0,0,0,0,1,16,0,2,17,0
test_00000338.mp4,1,0,0,272,152,59,0,91,484,0
test_00000339.mp4,26,0,25,0,412,65,0,81,528,0
test_00000340.mp4,13,0,4,19,43,329,0,91,408,0
test_00000341.mp4,2,0,6,0,4,0,0,7,12,0
test_00000342.mp4,88,0,12,20,334,86,0,332,540,0
test_00000343.mp4,185,0,4,28,69,118,0,190,404,0
test_00000344.mp4,10,0,1,3,4,23,0,15,41,0
test_00000345.mp4,0,0,3,75,255,0,0,54,333,0
test_00000346.mp4,0,0,0,106,5,83,3,34,197,0.015228426
test_00000347.mp4,0,0,1,17,19,19,0,22,56,0
test_00000348.mp4,0,0,0,123,95,0,32,35,250,0.128
test_00000349.mp4,14,0,1,0,201,0,61,84,277,0.220216606
test_00000350.mp4,0,0,1,135,39,12,0,25,187,0
test_00000351.mp4,73,7,10,4,5,11,4,38,114,0.035087719
test_00000352.mp4,109,0,1,39,34,7,1,48,191,0.005235602
test_00000353.mp4,96,0,33,2,542,410,0,820,1083,0
test_00000354.mp4,2,3,9,206,85,22,10,160,337,0.029673591
test_00000355.mp4,46,0,5,0,30,35,0,32,116,0
test_00000356.mp4,97,0,0,0,1,128,0,52,226,0
test_00000357.mp4,2,0,9,91,10,77,1,68,190,0.005263158
test_00000358.mp4,4,0,2,324,78,77,7,183,492,0.014227642
test_00000359.mp4,15,0,3,2,60,14,12,54,106,0.113207547
test_00000360.mp4,96,0,30,13,54,19,4,66,216,0.018518519
test_00000361.mp4,188,2,1,51,3,59,0,47,304,0
test_00000362.mp4,0,0,0,34,0,1,0,2,35,0
test_00000363.mp4,104,20,0,0,27,28,0,42,179,0
test_00000364.mp4,0,3,3,0,0,143,0,12,149,0
test_00000365.mp4,7,0,29,321,191,119,0,389,667,0
test_00000366.mp4,0,0,1,1,298,4,8,28,312,0.025641026
test_00000367.mp4,1,0,0,1,3,1,0,3,6,0
test_00000368.mp4,158,0,3,1,67,1,10,84,240,0.041666667
test_00000369.mp4,116,0,0,2,92,124,0,270,334,0
test_00000370.mp4,15,0,10,32,0,4,0,20,61,0
test_00000371.mp4,3,0,46,19,59,38,5,66,170,0.029411765
test_00000372.mp4,22,0,1,87,18,26,0,82,154,0
test_00000373.mp4,124,0,21,1,0,92,0,82,238,0
test_00000374.mp4,94,0,9,178,160,210,2,523,653,0.003062787
test_00000375.mp4,1,0,1,6,3,4,0,11,15,0
test_00000376.mp4,96,1,51,47,10,149,0,115,354,0
test_00000377.mp4,0,0,22,101,44,3,17,64,187,0.090909091
test_00000378.mp4,5,0,1,0,56,172,0,70,234,0
test_00000379.mp4,8,16,0,0,0,229,0,26,253,0
test_00000380.mp4,29,0,3,336,151,46,1,127,566,0.001766784
test_00000381.mp4,94,4,101,133,24,149,0,107,505,0
test_00000382.mp4,0,0,0,25,2,52,0,13,79,0
test_00000383.mp4,0,0,1,23,1,1,0,5,26,0
test_00000384.mp4,0,0,0,3,0,0,0,0,3,0
test_00000385.mp4,243,0,4,11,47,47,0,105,352,0
test_00000386.mp4,4,0,46,7,4,0,0,18,61,0
test_00000387.mp4,207,0,50,221,5,46,1,436,530,0.001886792
test_00000388.mp4,7,0,22,12,2,37,0,27,80,0
test_00000389.mp4,100,0,31,1,56,47,2,111,237,0.008438819
test_00000390.mp4,11,0,0,0,0,1,0,2,12,0
test_00000391.mp4,2,0,0,0,0,0,0,0,2,0
test_00000392.mp4,1,0,80,63,12,61,2,65,219,0.00913242
test_00000393.mp4,138,0,1,0,1,11,0,18,151,0
test_00000394.mp4,315,0,6,0,25,0,1,36,347,0.002881844
test_00000395.mp4,8,1,7,50,123,168,0,84,357,0
test_00000396.mp4,15,0,0,126,76,13,2,92,232,0.00862069
test_00000397.mp4,0,0,0,0,0,17,0,0,17,0
test_00000398.mp4,6,0,2,155,4,44,0,52,211,0
test_00000399.mp4,90,0,2,0,14,0,70,66,176,0.397727273
test_00000400.mp4,6,0,2,17,0,16,0,9,41,0
test_00000401.mp4,24,0,20,50,6,11,0,42,111,0
test_00000402.mp4,76,0,43,150,3,207,0,69,479,0
test_00000403.mp4,12,0,6,1,108,14,1,38,142,0.007042254
test_00000404.mp4,145,0,0,0,0,5,0,6,150,0
test_00000405.mp4,70,1,4,179,58,102,1,61,415,0.002409639
test_00000406.mp4,6,1,7,141,51,74,35,228,315,0.111111111
test_00000407.mp4,0,0,6,144,89,0,0,32,239,0
test_00000408.mp4,0,0,2,0,0,6,0,2,8,0
test_00000409.mp4,5,0,1,0,19,313,0,22,338,0
test_00000410.mp4,11,0,0,0,0,181,3,13,195,0.015384615
test_00000411.mp4,3,0,26,25,510,14,2,67,580,0.003448276
test_00000412.mp4,2,0,6,206,45,144,26,91,429,0.060606061
test_00000413.mp4,0,0,56,12,84,59,2,75,213,0.009389671
test_00000414.mp4,11,0,0,1,0,146,0,8,158,0
test_00000415.mp4,16,0,0,163,10,42,0,56,231,0
test_00000416.mp4,0,0,3,107,24,1,1,17,136,0.007352941
test_00000417.mp4,20,0,6,264,0,13,0,62,303,0
test_00000418.mp4,81,0,12,0,3,239,0,42,335,0
test_00000419.mp4,16,0,14,13,120,39,1,68,203,0.004926108
test_00000420.mp4,199,0,0,0,228,0,0,108,427,0
test_00000421.mp4,0,0,4,40,0,65,1,25,110,0.009090909
test_00000422.mp4,44,0,0,0,0,119,0,56,163,0
test_00000423.mp4,22,0,5,64,282,3,47,46,423,0.111111111
test_00000424.mp4,53,0,8,173,46,63,6,133,349,0.017191977
test_00000425.mp4,0,0,0,301,1,0,0,1,302,0
test_00000426.mp4,1,0,8,1,1,14,0,12,25,0
test_00000427.mp4,20,0,74,152,141,70,5,333,462,0.010822511
test_00000428.mp4,0,0,0,0,0,0,0,0,0,0
test_00000429.mp4,99,17,39,100,81,72,4,303,412,0.009708738
test_00000430.mp4,61,0,0,1,30,74,0,104,166,0
test_00000431.mp4,218,1,14,224,397,93,0,578,947,0
test_00000432.mp4,24,0,18,295,21,209,3,161,570,0.005263158
test_00000433.mp4,49,0,0,100,17,80,18,112,264,0.068181818
test_00000434.mp4,80,0,50,443,613,68,29,828,1283,0.022603274
test_00000435.mp4,156,0,86,16,68,424,0,301,750,0
test_00000436.mp4,0,0,1,148,0,109,0,21,258,0
test_00000437.mp4,3,1,1,171,1,0,0,12,177,0
test_00000438.mp4,16,1,77,29,4,34,2,83,163,0.012269939
test_00000439.mp4,4,3,8,0,1,0,0,5,16,0
