檔案名稱,影片秒數,眨眼次數,平均眨眼秒數
118_120.mp4,14.08,36,0.491407987
119_123.mp4,16.73333333,3,11.41721463
120_118.mp4,16.2,0,0
121_093.mp4,23.04166667,1,0
122_144.mp4,10.3,9,1.835024893
123_119.mp4,17.72413793,4,7.489839156
124_085.mp4,12.72,2,0.753465414
125_038.mp4,16.66666667,5,4.218144
126_104.mp4,10.93333333,19,0.622622252
127_129.mp4,28.8,34,1.161997701
128_896.mp4,29.4,62,0.570182695
129_127.mp4,11,28,0.650461859
130_139.mp4,26.48,7,4.573940317
131_518.mp4,20.4,0,0
132_007.mp4,16.52,14,1.281668865
133_148.mp4,25.56666667,4,8.20653971
134_192.mp4,11.53333333,4,2.62463212
135_880.mp4,13.625,32,0.510934884
136_285.mp4,20.36666667,31,0.953682486
137_165.mp4,24.24,39,0.761703328
138_142.mp4,16.4,6,2.710111713
139_130.mp4,15.12,2,11.66864371
140_143.mp4,19.4,48,0.476120107
141_161.mp4,16.93333333,1,0
142_138.mp4,38.48,25,1.689164887
143_140.mp4,16.56,39,0.524800018
144_122.mp4,11.86206897,4,4.069202979
145_299.mp4,31.66666667,0,0
146_256.mp4,41.79166667,18,2.700338209
147_055.mp4,22.23333333,42,0.764385026
148_133.mp4,15.83333333,14,1.780559962
149_152.mp4,14.52,3,0.602575302
150_153.mp4,18.24,3,10.76260364
151_225.mp4,11.56666667,3,7.001543283
152_149.mp4,12.52,0,0
153_150.mp4,29.28,69,0.49628973
154_386.mp4,19.8,11,2.552653766
155_576.mp4,33.16,2,27.27450418
156_243.mp4,20.72,0,0
157_245.mp4,19.44,21,0.756242561
158_379.mp4,14.8,28,0.613564747
159_175.mp4,13,16,0.978789345
160_928.mp4,17.8,0,0
161_141.mp4,12.3,0,0
162_330.mp4,22.83333333,7,3.342119614
163_031.mp4,10.13333333,23,0.669057261
164_216.mp4,40.84,10,3.31237128
165_137.mp4,15.48,21,0.607011044
166_167.mp4,30.24,20,1.668348174
167_166.mp4,13.64,0,0
168_222.mp4,40.93333333,13,4.047086855
169_227.mp4,21.63333333,12,2.127344435
170_186.mp4,16.8,7,3.720854759
171_173.mp4,18.03333333,0,0
172_582.mp4,25.06666667,75,0.473334812
173_171.mp4,24.03333333,45,0.778164641
174_964.mp4,6.9,5,2.067815065
175_159.mp4,20.16,49,0.482795551
176_190.mp4,12.53333333,5,3.526515067
177_211.mp4,16.4,16,1.167090925
178_598.mp4,20.84,12,1.839096329
179_212.mp4,42,43,1.403959802
180_105.mp4,18.96666667,30,0.915890833
181_199.mp4,15.93333333,48,0.467350376
182_242.mp4,20.66666667,0,0
183_253.mp4,13,6,1.444270086
184_205.mp4,50.16,12,5.336679502
185_276.mp4,35,11,3.24512291
186_170.mp4,11.13333333,17,1.078124508
187_234.mp4,32.86666667,92,0.514604354
188_191.mp4,10.33333333,6,2.509477043
189_200.mp4,20.48,26,0.989483709
190_176.mp4,11.03333333,10,1.827096568
191_188.mp4,12.4,4,4.310841958
192_134.mp4,9.566666667,1,0
193_030.mp4,12.4,5,4.972208023
194_235.mp4,22.68,40,0.682347634
195_442.mp4,13.32,13,1.160412908
196_310.mp4,17.04,21,0.854070532
197_224.mp4,35.2,16,1.59262735
198_106.mp4,13.06666667,30,0.620720691
199_181.mp4,12.26666667,4,5.42903622
200_189.mp4,28.76,27,1.269814831
201_203.mp4,34.52,4,10.86284121
202_348.mp4,12.92,13,0.904944201
203_201.mp4,17.84,4,6.483909686
204_230.mp4,17.16666667,25,1.012158702
205_184.mp4,12.28,0,0
206_221.mp4,28.56,4,10.08453035
207_908.mp4,14.41666667,1,0
208_215.mp4,18.6,2,15.27079844
209_016.mp4,11.23333333,34,0.48229625
210_241.mp4,27.96666667,78,0.518014691
211_177.mp4,21.08,33,0.813004233
212_179.mp4,13.83333333,32,0.633999394
213_083.mp4,12.6,11,1.644018483
214_255.mp4,15.4,15,1.567919578
215_208.mp4,23.52,39,0.7170077
216_164.mp4,19.04,12,1.603212877
217_117.mp4,28.08,42,0.924774147
218_239.mp4,14.12,20,0.829432073
219_220.mp4,14,0,0
220_219.mp4,14.28,1,0
221_206.mp4,28.72,0,0
222_168.mp4,13.56666667,2,5.925793409
223_586.mp4,5.6,7,2.040476958
224_197.mp4,19.52,6,3.841158104
225_151.mp4,10.13333333,0,0
226_491.mp4,10.93333333,25,0.647497167
227_169.mp4,14.7,22,0.986034575
228_289.mp4,22.24,0,0
229_247.mp4,15.68,2,0.527650118
230_204.mp4,12.4,0,0
231_663.mp4,22.92,52,0.535321783
232_248.mp4,19.13333333,1,0
233_995.mp4,22.5,29,1.087594926
234_187.mp4,17.6,0,0
235_194.mp4,12.48,26,0.602588596
236_237.mp4,26.04,15,2.145737359
237_236.mp4,30.28,47,0.759354301
238_282.mp4,24.88,26,1.034028416
239_218.mp4,23.52,13,1.614591142
240_290.mp4,42.46666667,41,1.486283547
241_210.mp4,9.733333333,11,0.895063448
242_182.mp4,11.03333333,0,0
243_156.mp4,15.48,24,0.654904562
244_822.mp4,22.28,4,7.704544942
245_157.mp4,13.36,5,2.624080181
246_258.mp4,16.53333333,7,2.908682187
247_229.mp4,15.96,6,2.097949553
248_232.mp4,16.53333333,9,2.719127625
249_280.mp4,21.06666667,31,1.014389841
250_461.mp4,22.56,14,1.688461781
251_375.mp4,13.84,7,2.76929009
252_266.mp4,22.88,55,0.49918192
253_183.mp4,16.7,14,1.73621627
254_261.mp4,17.08,17,1.226187214
255_214.mp4,15.66666667,16,1.532534297
256_146.mp4,22.75,5,5.565009892
257_420.mp4,30.52,68,0.548862696
258_246.mp4,16.6,13,1.988858163
259_345.mp4,17.76,42,0.510655107
260_331.mp4,12.08,6,2.719486141
261_254.mp4,27.08,1,0
262_301.mp4,15.88,6,2.508123875
263_284.mp4,10,14,0.942539123
264_271.mp4,15.16666667,31,0.711617239
265_475.mp4,22.08,2,16.15954447
266_252.mp4,18.6,47,0.486954036
267_286.mp4,10.2,20,0.798205438
268_269.mp4,48.83333333,146,0.486589639
269_268.mp4,12.9,16,0.875781409
270_297.mp4,12.44,24,0.625424644
271_264.mp4,16.33333333,10,2.254015366
272_396.mp4,10.76666667,16,1.007084529
273_807.mp4,10.73333333,5,2.794317901
274_412.mp4,15.8,2,1.547744274
275_887.mp4,16.96,0,0
276_185.mp4,13.24,18,0.865354973
277_335.mp4,32.2,54,0.874067311
278_306.mp4,17.96,8,1.951840094
279_298.mp4,30.2,16,2.047467216
280_249.mp4,20.2,32,0.895715352
281_474.mp4,10.3,16,0.870499372
282_238.mp4,23.76,9,3.586200684
283_313.mp4,32.2,81,0.545001206
284_263.mp4,16.1,14,2.188154056
285_136.mp4,12.76666667,8,2.038207429
286_267.mp4,22.26666667,30,1.086763809
287_426.mp4,15.83333333,11,2.250755525
288_321.mp4,21.72,15,1.78454268
289_228.mp4,23.88,51,0.581582594
290_240.mp4,14.06666667,7,1.98887078
291_874.mp4,11,12,1.484861721
292_294.mp4,14.16666667,15,1.262392759
293_296.mp4,30.32,58,0.617722825
294_292.mp4,20.13333333,13,2.305271049
295_099.mp4,16.44,2,11.71434808
296_293.mp4,13.44,6,3.116910887
297_270.mp4,15.6,4,4.298074007
298_279.mp4,18.96666667,56,0.48305283
299_145.mp4,20.93333333,1,0
300_304.mp4,23.92,20,1.176988514
301_262.mp4,30.52,6,6.812749338
302_323.mp4,35,8,5.922064475
303_309.mp4,22.84,8,2.642274788
304_300.mp4,24.4,6,4.655681515
305_513.mp4,33.72,85,0.499250497
306_278.mp4,29.12,61,0.546373522
307_365.mp4,15.12,34,0.552448359
308_388.mp4,16.73333333,32,0.770766235
309_303.mp4,34,20,1.937196493
310_196.mp4,15,37,0.503840042
311_387.mp4,12.26666667,32,0.582678287
312_021.mp4,14.26666667,6,3.084202719
313_283.mp4,16.03333333,40,0.590956339
314_347.mp4,13.76666667,39,0.527396836
315_322.mp4,10.13333333,1,0
316_369.mp4,18.86666667,36,0.736253575
317_359.mp4,22.73333333,6,6.2871171
318_334.mp4,19,6,4.32425456
319_352.mp4,28.68,35,0.980699069
320_328.mp4,16.8,22,1.096203316
321_288.mp4,22.68,9,2.124361306
322_315.mp4,10.43333333,9,1.833598614
323_302.mp4,18.24,9,2.460625589
324_356.mp4,49.96,62,0.851972517
325_492.mp4,47.36666667,46,1.493153731
326_501.mp4,36.56,73,0.610659262
327_329.mp4,16.5,36,0.685004745
328_320.mp4,10.63333333,15,1.072781733
329_327.mp4,13.83333333,14,1.541676099
330_162.mp4,13.56666667,16,1.157122278
331_260.mp4,18.76,21,0.780704355
332_051.mp4,27.8,60,0.556429176
333_377.mp4,14.3,21,1.008962274
334_318.mp4,53.56,2,15.35654998
335_277.mp4,12.8,37,0.511375937
336_338.mp4,20.28,17,1.143309921
337_522.mp4,13.24,32,0.527326407
338_336.mp4,35.56,5,3.095784605
339_392.mp4,15.23333333,15,1.453825065
340_341.mp4,9.766666667,5,3.9048087
341_340.mp4,27.56666667,4,8.945006371
342_416.mp4,12.08,8,1.770716429
343_363.mp4,11.96,15,0.909498606
344_020.mp4,25.24,46,0.658498912
345_259.mp4,16.92,40,0.50427748
346_351.mp4,20.5,31,0.931406244
347_314.mp4,15.26666667,35,0.640901958
348_202.mp4,16.56,1,0
349_350.mp4,18.84,10,2.149066952
350_349.mp4,16.2,5,2.650742054
351_346.mp4,22.8,67,0.507104924
352_319.mp4,16.84,37,0.511266828
353_383.mp4,11.93333333,7,2.578845421
354_362.mp4,15.33333333,13,1.762131651
355_748.mp4,16.63333333,16,1.483732748
356_324.mp4,22.32,48,0.571790858
357_432.mp4,11.53333333,16,0.626127275
358_380.mp4,17.8,0,0
359_317.mp4,15.2,25,0.855150322
360_437.mp4,15.4,29,0.655772328
361_448.mp4,15.16666667,27,0.809395139
362_354.mp4,15.16666667,4,3.24720184
363_343.mp4,18.92,42,0.53096117
364_440.mp4,25.92,44,0.686941136
365_307.mp4,14.76,35,0.486936352
366_473.mp4,16.16,1,0
367_371.mp4,25.96,1,0
368_378.mp4,25.36666667,55,0.656098975
369_316.mp4,10.66666667,1,0
370_483.mp4,13.2,5,4.629536629
371_367.mp4,28.72,0,0
372_413.mp4,19.44,1,0
373_394.mp4,24.08,27,1.040759004
374_407.mp4,23.44,14,2.052471821
375_251.mp4,14.12,1,0
376_381.mp4,20.6,18,0.987677406
377_333.mp4,13.26666667,40,0.477346689
378_368.mp4,25.36666667,20,1.723281685
379_158.mp4,11.36666667,29,0.561827464
380_358.mp4,15.16666667,0,0
381_376.mp4,23.12,1,0
382_409.mp4,12.52,4,4.769641717
383_353.mp4,15.5,6,4.79284296
384_932.mp4,18.48,14,1.787016557
385_414.mp4,11.63333333,4,3.002871434
386_154.mp4,14.96666667,11,2.398321247
387_311.mp4,17.6,33,0.806055449
388_308.mp4,21.2,0,0
389_480.mp4,12.56,4,1.75107034
390_709.mp4,33.70833333,13,3.206738492
391_406.mp4,21.88,14,1.516736507
392_339.mp4,49.86666667,44,1.608598432
393_405.mp4,23.16,5,4.894013286
394_373.mp4,16.8,4,2.570895831
395_401.mp4,14.93333333,45,0.51910732
396_272.mp4,17.5,52,0.498938925
397_602.mp4,11.83333333,12,1.817755851
398_457.mp4,23.28,26,1.118202305
399_488.mp4,28.73333333,0,0
400_476.mp4,14.28,9,1.713053197
401_395.mp4,16.4,25,0.933957924
402_453.mp4,14.1,16,1.663052924
403_497.mp4,23.56666667,56,0.56201246
404_429.mp4,31.92,55,0.657848301
405_393.mp4,21.24,14,1.831824284
406_391.mp4,20.48,0,0
407_374.mp4,20.16,49,0.487260625
408_424.mp4,12.24,24,0.585143514
409_382.mp4,14.44,35,0.483611107
410_411.mp4,15.3,16,1.565135701
411_410.mp4,17.63333333,24,1.3454382
412_274.mp4,19.06666667,10,2.649035851
413_372.mp4,15.16,5,2.851630986
414_385.mp4,19.56666667,42,0.814960352
415_484.mp4,18.76666667,41,0.591470897
416_342.mp4,12.52,31,0.49409403
417_496.mp4,28.7,0,0
418_507.mp4,13.29166667,1,0
419_824.mp4,8.116666667,43,0.556656571
420_257.mp4,45.04,106,0.500542541
421_423.mp4,41.52,76,0.658632828
422_695.mp4,10.53333333,26,0.793272829
423_421.mp4,72.56,124,0.666902637
424_408.mp4,12.44,2,4.585700989
425_485.mp4,11.2,30,0.560620653
426_287.mp4,11.16666667,0,0
427_637.mp4,9.36,0,0
428_466.mp4,18,10,2.056434207
429_404.mp4,18.28,40,0.522111025
430_459.mp4,11.9,2,11.78623462
431_447.mp4,20.53333333,45,0.668691765
432_357.mp4,12,5,2.285240233
433_498.mp4,21.28,41,0.639899874
434_438.mp4,11.23333333,14,1.264138882
435_456.mp4,19.04,29,0.782140136
436_526.mp4,17.26666667,22,1.20449199
437_360.mp4,23.72,37,0.772856262
438_434.mp4,18.06666667,4,7.530844688
439_441.mp4,15.4,23,0.859819315
440_364.mp4,16.76,42,0.462870923
441_439.mp4,10.16666667,17,0.844264582
442_195.mp4,14.2,12,1.714252385
443_514.mp4,45.84,91,0.575750754
444_655.mp4,14.56666667,7,1.485847235
445_494.mp4,42.12,91,0.540854465
446_667.mp4,16.92,23,0.99022628
447_431.mp4,10.86666667,22,0.644558464
448_361.mp4,17.6,31,0.794713124
449_451.mp4,10.2,4,2.04602162
450_533.mp4,25.8,29,1.418647374
451_449.mp4,12.76666667,39,0.46123302
452_550.mp4,20.2,36,0.774248075
453_402.mp4,21.5,17,1.662737072
454_527.mp4,12.8,11,1.660736561
455_471.mp4,14.8,1,0
456_435.mp4,24.32,0,0
457_398.mp4,21.12,15,1.610277057
458_722.mp4,14.625,14,0.975438265
459_430.mp4,17.53333333,20,1.146738441
460_678.mp4,21.33333333,17,1.379812047
461_250.mp4,24.48,0,0
462_467.mp4,19.5,10,1.680282275
463_464.mp4,12.6,18,0.793804814
464_463.mp4,16.16,25,0.763026834
465_482.mp4,10.96666667,10,1.541466422
466_428.mp4,11.13333333,3,3.360459089
467_462.mp4,14.1,25,0.77022482
468_470.mp4,23.88,40,0.698849305
469_481.mp4,13.8,38,0.516848409
470_468.mp4,36.2,70,0.603737247
471_455.mp4,21.6,53,0.471092426
472_511.mp4,19.16,0,0
473_366.mp4,22.96,26,0.916043549
474_281.mp4,9.866666667,3,3.758448243
475_265.mp4,13.48,14,0.963590787
476_400.mp4,12.4,19,0.686541253
477_487.mp4,12.16666667,4,4.025450389
478_506.mp4,24.96666667,17,2.14119406
479_706.mp4,16.26666667,0,0
480_389.mp4,19.4,1,0
481_469.mp4,13.8,8,1.685958999
482_465.mp4,11.8,21,0.626780069
483_370.mp4,12.5,1,0
484_415.mp4,10.63333333,20,0.706631096
485_425.mp4,26.76666667,44,0.802725066
486_680.mp4,22.56,5,4.8322106
487_477.mp4,10.63333333,5,0.935771704
488_399.mp4,17.26666667,50,0.491452168
489_022.mp4,18.86666667,2,6.31930089
490_534.mp4,25.4,46,0.748139911
491_226.mp4,14.23333333,1,0
492_325.mp4,11.56666667,35,0.464441117
493_538.mp4,15.8,26,0.711356363
494_445.mp4,32.08,44,0.845650046
495_512.mp4,22.92,40,0.673253714
496_417.mp4,49.86666667,40,1.441019352
497_403.mp4,20.7,62,0.469423888
498_433.mp4,12.68,7,2.402028998
499_539.mp4,17.13333333,45,0.553434171
500_592.mp4,9.733333333,9,1.646792799
501_326.mp4,20.88,49,0.488714447
502_504.mp4,10.56666667,14,1.124076366
503_756.mp4,22.46666667,0,0
504_502.mp4,10.56666667,32,0.482862688
505_600.mp4,18.1,33,0.715959892
506_478.mp4,22.26666667,44,0.712246734
507_418.mp4,19.54166667,10,2.06175669
508_831.mp4,20.1,3,12.99473727
509_525.mp4,18.76666667,44,0.580184498
510_528.mp4,13.6,33,0.490165852
511_472.mp4,32.36,24,1.51547576
512_495.mp4,30,57,0.584243532
513_305.mp4,19.76,50,0.480398081
514_443.mp4,14.44,28,0.596909064
515_519.mp4,30.64,46,0.777940014
516_555.mp4,11.8,13,1.334606051
517_521.mp4,12.43333333,0,0
518_131.mp4,16.38888889,8,1.051441976
519_515.mp4,30.04,68,0.513389701
520_542.mp4,14,10,1.783435424
521_517.mp4,10.13333333,11,1.218514109
522_337.mp4,28.52,54,0.617698449
523_541.mp4,15,10,1.136933857
524_580.mp4,17.56666667,33,0.706976928
525_509.mp4,17.23333333,52,0.46848903
526_436.mp4,27.93333333,25,1.492705603
527_454.mp4,11.4,2,0.529122353
528_510.mp4,15.08,31,0.558634265
529_633.mp4,11.16666667,0,0
530_594.mp4,28.64,8,3.726151705
531_549.mp4,12.76,14,1.127701833
532_544.mp4,13.03333333,15,1.303373047
533_450.mp4,18.6,15,2.256433504
534_490.mp4,15.36,25,0.75918738
535_587.mp4,22.23333333,2,15.54089832
536_540.mp4,24.12,3,5.060565472
537_563.mp4,12.83333333,39,0.489339634
538_493.mp4,23.84,6,4.637402916
539_499.mp4,10.43333333,12,1.146170226
540_536.mp4,38.28,2,35.45616364
541_523.mp4,15.6,5,2.371921957
542_520.mp4,12.8,10,1.432723045
543_559.mp4,28.72,72,0.461785629
544_532.mp4,11.83333333,5,2.901391625
545_553.mp4,14.53333333,14,1.549637153
546_621.mp4,23.8,4,8.299147844
547_574.mp4,19.84,0,0
548_632.mp4,22.92,18,1.395115151
549_531.mp4,24.96,44,0.690001815
550_452.mp4,14.8,2,1.408176899
551_631.mp4,29.08,11,2.443407989
552_851.mp4,12.625,3,6.549599171
553_545.mp4,12.13333333,11,1.448373508
554_572.mp4,27.6,40,0.898453419
555_516.mp4,19.06666667,28,1.206517502
556_588.mp4,14.88,14,1.063514985
557_560.mp4,16.96666667,16,1.510656246
558_583.mp4,17.83333333,6,3.021806812
559_543.mp4,13.36,34,0.46893731
560_557.mp4,11.63333333,2,2.759970665
561_998.mp4,13.86666667,8,3.328476395
562_626.mp4,15.56666667,0,0
563_537.mp4,13,28,0.653886115
564_971.mp4,21.6,6,3.136830235
565_589.mp4,17.2,38,0.509719069
566_617.mp4,28.92,12,2.920727751
567_606.mp4,13.6,28,0.532009734
568_628.mp4,22.8,55,0.481749256
569_921.mp4,11.16666667,7,2.920308352
570_624.mp4,17.2,23,0.841076537
571_746.mp4,19.2,23,1.215496247
572_554.mp4,11.56666667,16,0.978202995
573_757.mp4,20.43333333,14,1.708906632
574_547.mp4,20.28,50,0.478441156
575_603.mp4,22.28,8,3.193427358
576_155.mp4,18.44,29,0.676695517
577_593.mp4,11.46666667,13,1.294769128
578_636.mp4,18.8,13,2.196015875
579_701.mp4,15.86666667,15,2.048680748
580_524.mp4,9.733333333,6,2.338155174
581_697.mp4,12.73333333,39,0.578879501
582_172.mp4,14.36666667,40,0.506105068
583_558.mp4,15.83333333,0,0
584_823.mp4,19.79166667,1,0
585_599.mp4,11.96666667,18,0.954007359
586_223.mp4,6.316666667,0,0
587_535.mp4,20.86666667,0,0
588_556.mp4,21.76,1,0
589_565.mp4,27.44,31,1.016990272
590_034.mp4,20,19,1.839940654
591_605.mp4,21.64,17,1.438783258
592_500.mp4,12.76666667,11,1.613601494
593_577.mp4,17.83333333,26,1.25476409
594_530.mp4,11.76,11,1.117473125
595_597.mp4,18.83333333,1,0
596_609.mp4,22.28,6,4.305657244
597_595.mp4,9.9,13,1.045012911
598_178.mp4,27.44,3,0.483393192
599_585.mp4,13.26666667,40,0.484308188
600_505.mp4,12.93333333,34,0.536589016
601_653.mp4,12.13333333,4,2.664935827
602_397.mp4,22.23333333,12,2.919152433
603_575.mp4,11.84,17,0.855669498
604_703.mp4,27.5,23,1.733561787
605_591.mp4,26.56,8,3.956434965
606_567.mp4,15.48,8,2.079093729
607_683.mp4,15.13333333,18,1.47849585
608_675.mp4,48.2,89,0.601826554
609_596.mp4,19.56,11,2.06401124
610_692.mp4,15.76,20,0.956219962
611_760.mp4,21.5,21,1.367480934
612_702.mp4,14,1,0
613_685.mp4,16.6,34,0.561233463
614_616.mp4,20.28,36,0.641245392
615_687.mp4,18.08,1,0
616_614.mp4,26.52,43,0.719776596
617_566.mp4,12.48,0,0
618_629.mp4,15.28,7,2.132301211
619_620.mp4,12.2,6,1.534206676
620_619.mp4,25.12,10,3.323405266
621_546.mp4,12.33333333,18,0.983572511
622_647.mp4,12.36666667,27,0.6421491
623_630.mp4,14.08,1,0
624_570.mp4,14,2,4.836388588
625_650.mp4,13.28,1,0
626_562.mp4,32.5,85,0.532787133
627_658.mp4,14.96,18,0.983722014
628_568.mp4,35.8,89,0.463781565
629_618.mp4,39.6,27,1.412362851
630_623.mp4,16.92,37,0.526242693
631_551.mp4,16.96,5,2.662361622
632_548.mp4,17.08,17,1.436960712
633_529.mp4,17.06666667,9,1.809266686
634_660.mp4,13.52,0,0
635_642.mp4,30.56,2,20.32407856
636_578.mp4,11.16666667,2,2.401978731
637_427.mp4,8.5,9,1.871454239
638_640.mp4,23.26666667,7,4.715419134
639_841.mp4,22.06666667,66,0.463888216
640_638.mp4,10.2,29,0.497168992
641_662.mp4,11.66666667,15,1.12763645
642_635.mp4,22.92,0,0
643_646.mp4,12.13333333,28,0.615493077
644_657.mp4,16.52,4,2.980984449
645_688.mp4,18.46666667,27,1.062001769
646_643.mp4,14.66666667,6,3.995663023
647_622.mp4,23.3,0,0
648_654.mp4,18.84,16,0.806804291
649_816.mp4,31,26,1.569706306
650_625.mp4,27.72,11,2.648532772
651_835.mp4,15.2,17,1.013990432
652_773.mp4,15.2,24,0.853315861
653_601.mp4,24.36666667,59,0.566219782
654_648.mp4,16.4,0,0
655_444.mp4,22.6,47,0.633630742
656_666.mp4,20.2,31,0.728736909
657_644.mp4,21.84,18,1.443435627
658_627.mp4,16.16,36,0.496176134
659_749.mp4,33.36666667,13,2.599939108
660_634.mp4,13.6,8,1.435463428
661_670.mp4,20.52,45,0.53209365
662_641.mp4,16.53333333,10,2.11168313
663_231.mp4,12.64,20,0.689028313
664_668.mp4,9.766666667,13,1.02403144
665_679.mp4,12.96,4,1.272792419
666_656.mp4,15.32,3,3.23530066
667_446.mp4,18.76,15,1.606796128
668_664.mp4,13.26666667,34,0.544693773
669_682.mp4,19.56,24,0.930992282
670_661.mp4,19.24,2,3.272908926
671_677.mp4,11.43333333,8,1.42507502
672_720.mp4,18.03333333,17,1.393865481
673_728.mp4,19.73333333,3,7.647803664
674_744.mp4,12.23333333,25,0.691766004
675_608.mp4,16.84,41,0.470646411
676_776.mp4,17.16666667,30,0.777546858
677_671.mp4,10.46666667,8,1.966418437
678_460.mp4,13.33333333,10,1.806552993
679_665.mp4,16.64,6,1.433916569
680_486.mp4,12,9,0.685522735
681_711.mp4,33.6,56,0.683963307
682_669.mp4,38.6,97,0.457243544
683_607.mp4,10.06666667,3,0.875137806
684_717.mp4,16.56666667,1,0
685_613.mp4,20.88,51,0.477172008
686_696.mp4,13.68,23,0.503946803
687_615.mp4,18.76,3,9.85962224
688_645.mp4,19.03333333,35,0.759204163
689_690.mp4,15.16666667,39,0.542914234
690_689.mp4,11.03333333,0,0
691_732.mp4,21.6,49,0.490845491
692_610.mp4,14.16,13,0.800854127
