檔案名稱,影片秒數,眨眼次數,平均眨眼秒數
08__kitchen_pan.mp4,26.75,6,6.425503540039062
08__kitchen_still.mp4,42.291666666666664,7,8.075825929641724
08__outside_talking_pan_laughing.mp4,29.083333333333332,47,0.7623231151829595
08__outside_talking_still_laughing.mp4,36.875,1,0
08__podium_speech_happy.mp4,45.583333333333336,56,0.9745458126068115
08__talking_against_wall.mp4,45.833333333333336,51,1.151521601676941
08__walking_down_street_outside_angry.mp4,28.916666666666668,4,0.4513399600982666
08__walking_outside_cafe_disgusted.mp4,17.458333333333332,7,2.403752406438192
08__walk_down_hall_angry.mp4,19.0,3,0.4898836612701416
09__exit_phone_room.mp4,18.208333333333332,5,3.5706215500831604
09__kitchen_pan.mp4,29.291666666666668,10,4.041712469524807
09__outside_talking_pan_laughing.mp4,34.166666666666664,77,0.5554605063639189
09__outside_talking_still_laughing.mp4,39.166666666666664,93,0.5240538094354712
09__podium_speech_happy.mp4,42.625,88,0.5952337993972603
09__talking_against_wall.mp4,40.625,41,1.185380220413208
09__talking_angry_couch.mp4,55.208333333333336,93,0.7192304859990659
09__walking_down_street_outside_angry.mp4,23.041666666666668,6,3.065831756591797
09__walk_down_hall_angry.mp4,19.208333333333332,4,0.6118890444437662
10__exit_phone_room.mp4,13.416666666666666,3,4.603854179382324
10__kitchen_pan.mp4,31.583333333333332,3,0.5078390836715698
10__kitchen_still.mp4,37.083333333333336,2,0.49550747871398926
10__outside_talking_pan_laughing.mp4,33.166666666666664,64,0.5286279178801037
10__outside_talking_still_laughing.mp4,32.916666666666664,0,0
10__podium_speech_happy.mp4,41.625,10,5.632295343610975
10__talking_against_wall.mp4,42.708333333333336,1,0
10__talking_angry_couch.mp4,58.958333333333336,34,2.146839076822454
10__walking_down_street_outside_angry.mp4,41.666666666666664,45,0.8645420616323297
10__walking_outside_cafe_disgusted.mp4,43.083333333333336,11,2.8191187620162963
10__walk_down_hall_angry.mp4,36.458333333333336,2,0.7209956645965576
11__exit_phone_room.mp4,34.125,3,0.9552944898605347
11__kitchen_pan.mp4,29.916666666666668,10,3.3483965396881104
11__kitchen_still.mp4,33.333333333333336,13,2.913749893506368
11__outside_talking_pan_laughing.mp4,31.0,57,0.5919765957764217
11__outside_talking_still_laughing.mp4,33.125,59,0.5585431107159319
11__podium_speech_happy.mp4,49.708333333333336,74,0.7712270005108559
11__secret_conversation.mp4,40.0,2,0.5346944332122803
11__talking_against_wall.mp4,36.666666666666664,15,2.932259406362261
11__talking_angry_couch.mp4,67.5,62,1.3104781635472031
11__walking_down_street_outside_angry.mp4,46.25,5,7.667974233627319
11__walking_outside_cafe_disgusted.mp4,31.166666666666668,45,0.7673176364465193
11__walk_down_hall_angry.mp4,35.625,3,0.5951260328292847
12__exit_phone_room.mp4,37.166666666666664,4,13.225783824920654
12__hugging_happy.mp4,38.833333333333336,2,37.41751503944397
12__kitchen_pan.mp4,30.375,4,11.90001916885376
12__kitchen_still.mp4,33.958333333333336,6,3.265281009674072
12__outside_talking_pan_laughing.mp4,38.583333333333336,81,0.5364104598760605
12__outside_talking_still_laughing.mp4,35.208333333333336,80,0.5681066120727153
12__podium_speech_happy.mp4,42.166666666666664,64,0.8227530698927622
12__secret_conversation.mp4,42.5,0,0
12__talking_against_wall.mp4,36.666666666666664,7,4.930265227953593
12__talking_angry_couch.mp4,57.666666666666664,7,9.889923612276712
12__walking_and_outside_surprised.mp4,39.666666666666664,36,1.3541689804622106
12__walking_down_indoor_hall_disgust.mp4,56.25,29,1.6303686158997672
12__walking_down_street_outside_angry.mp4,29.625,3,0.6640568971633911
