video_id,blink_count,avg_blink_duration,label,,,
392.mp4,59,1.241427598,1,,,
393.mp4,11,2.603306484,1,,,
394.mp4,3,3.839705944,1,,,
395.mp4,36,0.630987113,1,,,
396.mp4,21,1.294391346,1,,,
397.mp4,25,0.965221584,1,,,
398.mp4,29,0.944695149,1,,,
399.mp4,0,0,1,,,
400.mp4,8,1.705280576,1,,,
401.mp4,40,0.657130859,1,,,
402.mp4,20,1.416783446,1,,,
403.mp4,71,0.478656973,1,,,
404.mp4,27,1.425899643,1,,,
405.mp4,10,2.844845348,1,,,
406.mp4,8,3.493007728,1,,,
407.mp4,30,0.629229578,1,,,
408.mp4,21,0.699201345,1,,,
409.mp4,19,0.810480515,1,,,
410.mp4,21,1.341901207,1,,,
411.mp4,12,2.516235872,1,,,
412.mp4,14,2.046172564,1,,,
413.mp4,2,7.350636482,1,,,
414.mp4,37,0.930182291,1,,,
415.mp4,37,0.703228606,1,,,
416.mp4,31,0.536234339,1,,,
417.mp4,6,8.086017084,1,,,
418.mp4,0,0,1,,,
419.mp4,43,0.600199807,1,,,
420.mp4,108,0.526033243,1,,,
421.mp4,76,0.733359556,1,,,
422.mp4,13,1.602992018,1,,,
423.mp4,21,3.820505273,1,,,
424.mp4,1,0,1,,,
425.mp4,27,0.671245447,1,,,
426.mp4,0,0,1,,,
427.mp4,0,0,1,,,
428.mp4,10,1.759798262,1,,,
429.mp4,43,0.509397603,1,,,
430.mp4,6,3.235510015,1,,,
431.mp4,33,0.984917425,1,,,
432.mp4,1,0,1,,,
433.mp4,29,0.967735742,1,,,
434.mp4,9,1.995944828,1,,,
435.mp4,15,1.731048277,1,,,
436.mp4,4,3.470844348,1,,,
437.mp4,25,1.195714513,1,,,
438.mp4,0,0,1,,,
439.mp4,7,3.033922672,1,,,
440.mp4,37,0.574192537,1,,,
441.mp4,19,0.832387381,1,,,
442.mp4,16,1.311902587,1,,,
443.mp4,23,1.864042954,1,,,
444.mp4,13,1.355344554,1,,,
445.mp4,100,0.53502786,1,,,
446.mp4,28,1.036861888,1,,,
447.mp4,14,0.847626888,1,,,
448.mp4,5,3.522726834,1,,,
449.mp4,5,1.675197184,1,,,
450.mp4,11,3.897690225,1,,,
451.mp4,38,0.52822635,1,,,
452.mp4,8,4.115505219,1,,,
453.mp4,6,5.697425461,1,,,
454.mp4,3,8.504382014,1,,,
455.mp4,14,1.316373018,1,,,
456.mp4,0,0,1,,,
457.mp4,8,2.236145462,1,,,
458.mp4,17,0.882431269,1,,,
459.mp4,19,1.527806401,1,,,
460.mp4,15,1.747309327,1,,,
461.mp4,0,0,1,,,
462.mp4,23,1.274310535,1,,,
463.mp4,20,0.778940565,1,,,
464.mp4,18,1.015811387,1,,,
465.mp4,7,2.503913641,1,,,
466.mp4,2,1.9926579,1,,,
467.mp4,4,5.05913043,1,,,
468.mp4,23,1.229706287,1,,,
469.mp4,38,0.541109182,1,,,
470.mp4,45,1.068696174,1,,,
471.mp4,13,2.383081992,1,,,
472.mp4,1,0,1,,,
473.mp4,29,0.915208084,1,,,
474.mp4,1,0,1,,,
475.mp4,12,1.151902134,1,,,
476.mp4,24,0.540284789,1,,,
477.mp4,7,2.100622018,1,,,
478.mp4,14,2.822009894,1,,,
479.mp4,0,0,1,,,
480.mp4,1,0,1,,,
481.mp4,8,2.782206501,1,,,
482.mp4,16,0.955890958,1,,,
483.mp4,2,0.483946562,1,,,
484.mp4,23,0.708040454,1,,,
485.mp4,61,0.635146983,1,,,
486.mp4,3,1.082830906,1,,,
487.mp4,10,1.392799271,1,,,
488.mp4,45,0.534655804,1,,,
489.mp4,4,6.917137941,1,,,
490.mp4,30,1.33576047,1,,,
491.mp4,11,0.945001054,1,,,
492.mp4,32,0.567736003,1,,,
493.mp4,27,0.774667511,1,,,
494.mp4,16,2.716196426,1,,,
495.mp4,35,0.867001765,1,,,
496.mp4,17,2.065650851,1,,,
497.mp4,48,0.690052103,1,,,
498.mp4,25,0.681213071,1,,,
499.mp4,22,1.188827163,1,,,
500.mp4,4,6.088390748,1,,,
501.mp4,32,0.894764562,1,,,
502.mp4,22,0.771396864,1,,,
503.mp4,0,0,1,,,
504.mp4,9,1.664963931,1,,,
505.mp4,11,2.240387535,1,,,
506.mp4,32,1.08408055,1,,,
507.mp4,20,1.539659638,1,,,
508.mp4,1,0,1,,,
509.mp4,1,0,1,,,
510.mp4,25,0.679816931,1,,,
511.mp4,14,2.928763133,1,,,
512.mp4,27,1.292226516,1,,,
513.mp4,47,0.542280617,1,,,
514.mp4,31,0.570504411,1,,,
515.mp4,53,0.740443688,1,,,
516.mp4,4,6.071022828,1,,,
517.mp4,0,0,1,,,
518.mp4,23,0.646595478,1,,,
519.mp4,66,0.58996209,1,,,
520.mp4,13,1.48272109,1,,,
521.mp4,4,1.650726477,1,,,
522.mp4,58,0.613793335,1,,,
523.mp4,6,2.152256346,1,,,
524.mp4,19,1.304480261,1,,,
525.mp4,52,0.495843855,1,,,
526.mp4,44,0.954380307,1,,,
527.mp4,0,0,1,,,
528.mp4,33,0.545237035,1,,,
529.mp4,7,3.045817335,1,,,
530.mp4,5,6.771029472,1,,,
531.mp4,15,1.156907218,1,,,
532.mp4,4,3.342297475,1,,,
533.mp4,30,1.195623875,1,,,
534.mp4,29,0.712470685,1,,,
535.mp4,4,5.967307727,1,,,
536.mp4,6,4.917116451,1,,,
537.mp4,39,0.503254702,1,,,
538.mp4,6,4.879456997,1,,,
539.mp4,27,0.618170692,1,,,
540.mp4,8,6.774989877,1,,,
541.mp4,32,0.631946948,1,,,
542.mp4,6,2.193750191,1,,,
543.mp4,72,0.476215856,1,,,
544.mp4,8,2.290547303,1,,,
545.mp4,13,1.700807293,1,,,
546.mp4,9,3.612918377,1,,,
547.mp4,0,0,1,,,
548.mp4,5,3.269418836,1,,,
549.mp4,35,0.916735453,1,,,
550.mp4,19,1.11766798,1,,,
551.mp4,0,0,1,,,
552.mp4,2,0.496917963,1,,,
553.mp4,13,1.340079904,1,,,
554.mp4,35,1.186788257,1,,,
555.mp4,30,1.160352863,1,,,
556.mp4,8,1.578235286,1,,,
557.mp4,49,0.495611151,1,,,
558.mp4,4,5.916891654,1,,,
559.mp4,24,0.646881352,1,,,
560.mp4,1,0,1,,,
561.mp4,14,1.911004452,1,,,
562.mp4,3,3.049126267,1,,,
563.mp4,12,1.506329515,1,,,
564.mp4,36,1.173575565,1,,,
565.mp4,39,0.535056277,1,,,
566.mp4,5,6.983307898,1,,,
567.mp4,20,0.49711821,1,,,
568.mp4,48,0.554880817,1,,,
569.mp4,4,5.800619205,1,,,
570.mp4,9,2.327697754,1,,,
571.mp4,17,1.730767667,1,,,
572.mp4,11,0.737392831,1,,,
573.mp4,15,1.647433809,1,,,
574.mp4,49,0.515031144,1,,,
575.mp4,11,2.37159977,1,,,
576.mp4,33,0.667855307,1,,,
577.mp4,7,2.545098861,1,,,
578.mp4,9,2.577220529,1,,,
579.mp4,19,1.590927468,1,,,
580.mp4,2,2.847308397,1,,,
581.mp4,29,0.829820693,1,,,
582.mp4,3,1.046912074,1,,,
583.mp4,1,0,1,,,
584.mp4,0,0,1,,,
585.mp4,20,0.949405382,1,,,
586.mp4,0,0,1,,,
587.mp4,0,0,1,,,
588.mp4,1,0,1,,,
589.mp4,6,4.797370291,1,,,
590.mp4,15,2.519738827,1,,,
591.mp4,21,1.279802239,1,,,
592.mp4,19,1.02631606,1,,,
593.mp4,13,2.740797818,1,,,
594.mp4,2,4.410495281,1,,,
595.mp4,15,2.036850418,1,,,
596.mp4,1,0,1,,,
597.mp4,12,1.172105876,1,,,
598.mp4,0,0,1,,,
599.mp4,32,0.650616607,1,,,
600.mp4,17,1.191912308,1,,,
601.mp4,0,0,1,,,
602.mp4,11,3.664563489,1,,,
603.mp4,17,0.923735008,1,,,
604.mp4,36,1.219804941,1,,,
605.mp4,18,1.781823803,1,,,
606.mp4,0,0,1,,,
607.mp4,17,1.693993405,1,,,
608.mp4,32,1.885778712,1,,,
609.mp4,20,1.217122693,1,,,
610.mp4,11,1.812190652,1,,,
611.mp4,17,1.78860265,1,,,
612.mp4,7,2.973032594,1,,,
613.mp4,34,0.634305058,1,,,
614.mp4,12,2.100480188,1,,,
615.mp4,7,2.835162878,1,,,
616.mp4,65,0.4776824,1,,,
617.mp4,0,0,1,,,
618.mp4,2,11.73304367,1,,,
619.mp4,7,0.599053621,1,,,
620.mp4,12,3.046063358,1,,,
621.mp4,16,1.243474038,1,,,
622.mp4,18,0.890144783,1,,,
623.mp4,0,0,1,,,
624.mp4,6,1.650501537,1,,,
625.mp4,0,0,1,,,
626.mp4,16,2.817418845,1,,,
627.mp4,29,0.681951421,1,,,
628.mp4,43,0.917178739,1,,,
629.mp4,24,1.820462984,1,,,
630.mp4,28,0.660201814,1,,,
631.mp4,21,0.829259324,1,,,
632.mp4,10,2.651698934,1,,,
633.mp4,3,1.229161263,1,,,
634.mp4,0,0,1,,,
635.mp4,13,2.387682935,1,,,
636.mp4,5,1.968991637,1,,,
637.mp4,12,1.60239651,1,,,
638.mp4,37,0.888839622,1,,,
639.mp4,24,1.167225879,1,,,
640.mp4,25,0.569423258,1,,,
641.mp4,17,1.036209285,1,,,
642.mp4,0,0,1,,,
643.mp4,13,1.351121545,1,,,
644.mp4,3,4.353039384,1,,,
645.mp4,9,2.798254013,1,,,
646.mp4,18,1.076963873,1,,,
647.mp4,0,0,1,,,
648.mp4,18,1.088798453,1,,,
649.mp4,21,2.041752803,1,,,
650.mp4,22,1.485041164,1,,,
651.mp4,6,1.744289446,1,,,
652.mp4,23,0.914080349,1,,,
653.mp4,74,0.461508205,1,,,
654.mp4,3,2.653360486,1,,,
655.mp4,31,0.972127072,1,,,
656.mp4,12,2.040949215,1,,,
657.mp4,11,2.426394391,1,,,
658.mp4,15,1.128628254,1,,,
659.mp4,24,1.962597546,1,,,
660.mp4,8,1.489353997,1,,,
661.mp4,34,0.725670793,1,,,
662.mp4,3,6.904366612,1,,,
663.mp4,11,1.299956965,1,,,
664.mp4,13,1.103846113,1,,,
665.mp4,15,0.990303346,1,,,
666.mp4,22,0.775666509,1,,,
667.mp4,7,3.800452749,1,,,
668.mp4,9,1.871184051,1,,,
669.mp4,0,0,1,,,
670.mp4,3,1.653451562,1,,,
671.mp4,3,3.817111492,1,,,
672.mp4,25,0.97704041,1,,,
673.mp4,1,0,1,,,
674.mp4,15,1.138449294,1,,,
675.mp4,43,0.455304844,1,,,
676.mp4,34,0.687622497,1,,,
677.mp4,9,1.351177156,1,,,
678.mp4,10,1.969279793,1,,,
679.mp4,8,2.642825195,1,,,
680.mp4,5,2.302197754,1,,,
681.mp4,37,1.056639241,1,,,
682.mp4,94,0.470818338,1,,,
683.mp4,0,0,1,,,
684.mp4,1,0,1,,,
685.mp4,34,0.743617788,1,,,
686.mp4,14,1.088292599,1,,,
687.mp4,0,0,1,,,
688.mp4,43,0.621920552,1,,,
689.mp4,45,0.463955467,1,,,
690.mp4,0,0,1,,,
691.mp4,37,0.620785866,1,,,
692.mp4,15,1.167487298,1,,,
693.mp4,5,6.390429556,1,,,
694.mp4,21,0.680636132,1,,,
695.mp4,2,10.58689761,1,,,
696.mp4,28,0.650963748,1,,,
697.mp4,32,0.668175897,1,,,
698.mp4,7,1.801620444,1,,,
699.mp4,21,1.103422081,1,,,
700.mp4,16,0.93734223,1,,,
701.mp4,10,2.566539076,1,,,
702.mp4,59,0.593927453,1,,,
703.mp4,6,3.302348948,1,,,
704.mp4,2,0.94502449,1,,,
705.mp4,6,1.409724569,1,,,
706.mp4,7,2.59224995,1,,,
707.mp4,102,0.475013096,1,,,
708.mp4,6,4.490211964,1,,,
709.mp4,0,0,1,,,
710.mp4,18,0.915069229,1,,,
711.mp4,27,0.658494014,1,,,
712.mp4,5,1.126976788,1,,,
713.mp4,13,2.596451263,1,,,
714.mp4,17,1.58515504,1,,,
715.mp4,69,0.573219166,1,,,
716.mp4,11,1.653669167,1,,,
717.mp4,4,3.752884944,1,,,
718.mp4,28,1.261529287,1,,,
719.mp4,6,2.476676083,1,,,
720.mp4,16,1.514139652,1,,,
721.mp4,15,1.489683236,1,,,
722.mp4,4,2.472964128,1,,,
723.mp4,3,13.43656385,1,,,
724.mp4,16,2.085267369,1,,,
725.mp4,0,0,1,,,
726.mp4,4,3.989725431,1,,,
727.mp4,52,0.49425825,1,,,
728.mp4,40,0.653024056,1,,,
729.mp4,62,0.47403411,1,,,
730.mp4,72,0.473838393,1,,,
731.mp4,57,0.622257578,1,,,
732.mp4,39,0.489505774,1,,,
733.mp4,0,0,1,,,
734.mp4,104,0.487867378,1,,,
735.mp4,0,0,1,,,
736.mp4,15,0.996655941,1,,,
737.mp4,7,2.54324615,1,,,
738.mp4,1,0,1,,,
739.mp4,1,0,1,,,
740.mp4,11,1.983574677,1,,,
741.mp4,4,5.676438332,1,,,
742.mp4,31,0.942692558,1,,,
743.mp4,13,0.987282693,1,,,
744.mp4,15,0.956394945,1,,,
745.mp4,15,1.576429605,1,,,
746.mp4,1,0,1,,,
747.mp4,38,0.603826317,1,,,
748.mp4,6,2.758485746,1,,,
749.mp4,21,1.405439353,1,,,
750.mp4,15,1.858339071,1,,,
751.mp4,18,0.755103195,1,,,
752.mp4,24,2.06164926,1,,,
