video_id,blink_count,avg_blink_duration
139.mp4,3,1.564910173
140.mp4,46,0.550556405
141.mp4,4,6.053163608
142.mp4,51,0.934299364
143.mp4,36,0.581485585
144.mp4,6,2.249588537
145.mp4,0,0
146.mp4,57,0.920538583
147.mp4,51,0.634669986
148.mp4,17,1.231743664
149.mp4,5,4.200318813
150.mp4,13,1.550037841
151.mp4,0,0
152.mp4,0,0
153.mp4,24,1.441805373
154.mp4,10,2.253062275
155.mp4,2,27.65804172
156.mp4,8,1.064512934
157.mp4,15,1.369520392
158.mp4,37,0.629393392
159.mp4,32,0.502353022
160.mp4,1,0
161.mp4,4,2.182176987
162.mp4,31,1.176356053
163.mp4,20,0.875233901
164.mp4,13,3.735251427
165.mp4,13,0.950020313
166.mp4,15,2.368865728
167.mp4,0,0
168.mp4,5,8.988094747
169.mp4,13,2.508029819
170.mp4,12,2.732101224
171.mp4,10,2.904727459
172.mp4,74,0.500446829
173.mp4,29,1.271825143
174.mp4,3,0.817537904
175.mp4,41,0.616297752
176.mp4,3,6.231048107
177.mp4,20,1.005403845
178.mp4,19,1.213109149
179.mp4,126,0.47916153
180.mp4,11,2.647360802
181.mp4,41,0.567581189
182.mp4,1,0
183.mp4,10,1.310221487
184.mp4,3,7.429916978
185.mp4,5,7.938664854
186.mp4,17,1.198283598
187.mp4,75,0.675751151
188.mp4,6,2.768048429
189.mp4,23,1.140140317
190.mp4,11,1.841543126
191.mp4,6,3.577990246
192.mp4,10,1.597600142
193.mp4,10,2.568650749
194.mp4,13,2.071619908
195.mp4,13,1.120464385
196.mp4,25,0.823283126
197.mp4,12,3.01819227
198.mp4,38,0.485554012
199.mp4,17,1.042887613
200.mp4,36,0.999714879
201.mp4,10,4.505977339
202.mp4,10,0.826530695
203.mp4,15,1.540432555
204.mp4,11,2.311119795
205.mp4,0,0
206.mp4,0,0
207.mp4,4,5.470495462
208.mp4,3,4.636460423
209.mp4,34,0.530607267
210.mp4,71,0.570799708
211.mp4,48,0.556868766
212.mp4,4,2.093918403
213.mp4,7,1.691097816
214.mp4,19,1.193113671
215.mp4,22,1.302761135
216.mp4,8,2.425526381
217.mp4,40,1.021762285
218.mp4,20,0.873430842
219.mp4,8,2.092924935
220.mp4,2,15.85618734
221.mp4,0,0
222.mp4,1,0
223.mp4,8,1.913382939
224.mp4,6,4.456391382
225.mp4,1,0
226.mp4,17,0.920357376
227.mp4,21,1.072888577
228.mp4,4,9.415679852
229.mp4,1,0
230.mp4,4,4.294317961
231.mp4,45,0.61039024
232.mp4,9,1.689565778
233.mp4,27,1.274496601
234.mp4,4,4.169470628
235.mp4,20,0.671674239
236.mp4,24,1.346676992
237.mp4,30,1.117450122
238.mp4,21,1.437789655
239.mp4,9,2.227598011
240.mp4,60,1.068524357
241.mp4,8,1.293428762
242.mp4,0,0
243.mp4,32,0.47924574
244.mp4,7,4.381322463
245.mp4,8,1.604185138
246.mp4,1,0
247.mp4,4,4.865864197
248.mp4,6,4.453925562
249.mp4,33,0.988470852
250.mp4,23,1.080270865
251.mp4,8,2.568643297
252.mp4,56,0.466425692
253.mp4,10,2.35785826
254.mp4,6,2.775845385
255.mp4,16,1.611177556
256.mp4,4,4.973969142
257.mp4,33,1.162912965
258.mp4,11,2.479772758
259.mp4,39,0.579195794
260.mp4,10,1.540097528
261.mp4,2,32.92279863
262.mp4,5,3.733499408
263.mp4,16,0.94092927
264.mp4,26,0.83795167
265.mp4,9,4.017458469
266.mp4,45,0.532727843
267.mp4,21,0.71687125
268.mp4,86,0.877214
269.mp4,14,0.949574012
270.mp4,31,0.515351756
271.mp4,6,3.185117054
272.mp4,23,0.728551453
273.mp4,5,3.476279378
274.mp4,0,0
275.mp4,0,0
276.mp4,10,1.713812272
277.mp4,97,0.527246418
278.mp4,15,1.565784267
279.mp4,6,4.550492001
280.mp4,13,1.861331503
281.mp4,26,0.580353413
282.mp4,8,3.480188744
283.mp4,80,0.604332776
284.mp4,15,1.945910726
285.mp4,13,1.599422812
286.mp4,43,0.824474658
287.mp4,11,2.351318574
288.mp4,2,6.468953133
289.mp4,44,0.701451568
290.mp4,13,1.686922053
291.mp4,14,1.472027063
292.mp4,5,3.717911303
293.mp4,28,1.232596115
294.mp4,13,2.475350877
295.mp4,5,3.213007689
296.mp4,1,0
297.mp4,10,1.929498381
298.mp4,35,0.726176718
299.mp4,0,0
300.mp4,10,3.020261765
301.mp4,23,1.641242515
302.mp4,0,0
303.mp4,31,0.792096162
304.mp4,16,2.092202632
305.mp4,85,0.521758437
306.mp4,12,2.681952021
307.mp4,16,1.20136563
308.mp4,37,0.674413787
309.mp4,3,1.529464841
310.mp4,37,0.499949151
311.mp4,34,0.552842176
312.mp4,10,1.973199076
313.mp4,10,2.143540621
314.mp4,35,0.606008347
315.mp4,1,0
316.mp4,4,6.528123776
317.mp4,23,1.551161051
318.mp4,0,0
319.mp4,50,0.758021111
320.mp4,16,1.63259778
321.mp4,1,0
322.mp4,5,3.525185347
323.mp4,8,2.912053585
324.mp4,6,9.020536184
325.mp4,117,0.630834064
326.mp4,61,0.799042197
327.mp4,1,0
328.mp4,14,1.206582069
329.mp4,14,1.474622231
330.mp4,5,2.541399896
331.mp4,12,1.498629982
332.mp4,59,0.630009532
333.mp4,43,0.48527461
334.mp4,1,0
335.mp4,17,1.215339765
336.mp4,9,2.401182294
337.mp4,27,0.580886144
338.mp4,27,1.695990562
339.mp4,19,1.275485251
340.mp4,5,3.993676126
341.mp4,13,3.148224672
342.mp4,10,1.614584128
343.mp4,3,6.772290587
344.mp4,52,0.577798493
345.mp4,19,1.069588767
346.mp4,8,3.658226286
347.mp4,7,2.208845059
348.mp4,0,0
349.mp4,12,1.723337954
350.mp4,5,4.780870318
351.mp4,63,0.536669447
352.mp4,15,1.285143018
353.mp4,9,2.342975974
354.mp4,11,2.212031698
355.mp4,13,1.868847966
356.mp4,53,0.537537391
357.mp4,34,0.482078942
358.mp4,0,0
359.mp4,13,1.811786652
360.mp4,26,0.808527279
361.mp4,33,0.736561984
362.mp4,4,3.500278552
363.mp4,48,0.513398318
364.mp4,65,0.515314441
365.mp4,37,0.487333993
366.mp4,0,0
367.mp4,0,0
368.mp4,54,0.740155976
369.mp4,3,5.989448786
370.mp4,8,2.847522395
371.mp4,3,11.57466328
372.mp4,2,3.538197517
373.mp4,34,0.893059116
374.mp4,34,0.943904205
375.mp4,0,0
376.mp4,12,1.660884294
377.mp4,29,0.693753966
378.mp4,4,2.805252632
379.mp4,24,0.683424701
380.mp4,0,0
381.mp4,4,8.279530764
382.mp4,7,2.525083582
383.mp4,9,3.367799342
384.mp4,7,4.487347523
385.mp4,5,3.411012948
386.mp4,26,1.181018858
387.mp4,7,3.54678305
388.mp4,0,0
389.mp4,8,2.490735906
390.mp4,15,2.994861637
391.mp4,4,4.35712266
392.mp4,59,1.241427598
393.mp4,11,2.603306484
394.mp4,3,3.839705944
395.mp4,36,0.630987113
396.mp4,21,1.294391346
397.mp4,25,0.965221584
398.mp4,29,0.944695149
399.mp4,0,0
400.mp4,8,1.705280576
401.mp4,40,0.657130859
402.mp4,20,1.416783446
403.mp4,71,0.478656973
404.mp4,27,1.425899643
405.mp4,10,2.844845348
406.mp4,8,3.493007728
407.mp4,30,0.629229578
408.mp4,21,0.699201345
409.mp4,19,0.810480515
410.mp4,21,1.341901207
411.mp4,12,2.516235872
412.mp4,14,2.046172564
413.mp4,2,7.350636482
414.mp4,37,0.930182291
415.mp4,37,0.703228606
416.mp4,31,0.536234339
417.mp4,6,8.086017084
418.mp4,0,0
419.mp4,43,0.600199807
420.mp4,108,0.526033243
421.mp4,76,0.733359556
422.mp4,13,1.602992018
423.mp4,21,3.820505273
424.mp4,1,0
425.mp4,27,0.671245447
426.mp4,0,0
427.mp4,0,0
428.mp4,10,1.759798262
429.mp4,43,0.509397603
430.mp4,6,3.235510015
431.mp4,33,0.984917425
432.mp4,1,0
433.mp4,29,0.967735742
434.mp4,9,1.995944828
435.mp4,15,1.731048277
436.mp4,4,3.470844348
437.mp4,25,1.195714513
438.mp4,0,0
439.mp4,7,3.033922672
440.mp4,37,0.574192537
441.mp4,19,0.832387381
442.mp4,16,1.311902587
443.mp4,23,1.864042954
444.mp4,13,1.355344554
445.mp4,100,0.53502786
446.mp4,28,1.036861888
447.mp4,14,0.847626888
448.mp4,5,3.522726834
449.mp4,5,1.675197184
450.mp4,11,3.897690225
451.mp4,38,0.52822635
452.mp4,8,4.115505219
453.mp4,6,5.697425461
454.mp4,3,8.504382014
455.mp4,14,1.316373018
456.mp4,0,0
457.mp4,8,2.236145462
458.mp4,17,0.882431269
459.mp4,19,1.527806401
460.mp4,15,1.747309327
461.mp4,0,0
462.mp4,23,1.274310535
463.mp4,20,0.778940565
464.mp4,18,1.015811387
465.mp4,7,2.503913641
466.mp4,2,1.9926579
467.mp4,4,5.05913043
468.mp4,23,1.229706287
469.mp4,38,0.541109182
470.mp4,45,1.068696174
471.mp4,13,2.383081992
472.mp4,1,0
473.mp4,29,0.915208084
474.mp4,1,0
475.mp4,12,1.151902134
476.mp4,24,0.540284789
477.mp4,7,2.100622018
478.mp4,14,2.822009894
479.mp4,0,0
480.mp4,1,0
481.mp4,8,2.782206501
482.mp4,16,0.955890958
483.mp4,2,0.483946562
484.mp4,23,0.708040454
485.mp4,61,0.635146983
486.mp4,3,1.082830906
487.mp4,10,1.392799271
488.mp4,45,0.534655804
489.mp4,4,6.917137941
490.mp4,30,1.33576047
491.mp4,11,0.945001054
492.mp4,32,0.567736003
493.mp4,27,0.774667511
494.mp4,16,2.716196426
495.mp4,35,0.867001765
496.mp4,17,2.065650851
497.mp4,48,0.690052103
498.mp4,25,0.681213071
499.mp4,22,1.188827163
500.mp4,4,6.088390748
501.mp4,32,0.894764562
502.mp4,22,0.771396864
503.mp4,0,0
504.mp4,9,1.664963931
505.mp4,11,2.240387535
506.mp4,32,1.08408055
507.mp4,20,1.539659638
508.mp4,1,0
509.mp4,1,0
510.mp4,25,0.679816931
511.mp4,14,2.928763133
512.mp4,27,1.292226516
513.mp4,47,0.542280617
514.mp4,31,0.570504411
515.mp4,53,0.740443688
516.mp4,4,6.071022828
517.mp4,0,0
518.mp4,23,0.646595478
519.mp4,66,0.58996209
520.mp4,13,1.48272109
521.mp4,4,1.650726477
522.mp4,58,0.613793335
523.mp4,6,2.152256346
524.mp4,19,1.304480261
525.mp4,52,0.495843855
526.mp4,44,0.954380307
527.mp4,0,0
528.mp4,33,0.545237035
529.mp4,7,3.045817335
530.mp4,5,6.771029472
531.mp4,15,1.156907218
532.mp4,4,3.342297475
533.mp4,30,1.195623875
534.mp4,29,0.712470685
535.mp4,4,5.967307727
536.mp4,6,4.917116451
537.mp4,39,0.503254702
538.mp4,6,4.879456997
539.mp4,27,0.618170692
540.mp4,8,6.774989877
541.mp4,32,0.631946948
542.mp4,6,2.193750191
543.mp4,72,0.476215856
544.mp4,8,2.290547303
545.mp4,13,1.700807293
546.mp4,9,3.612918377
547.mp4,0,0
548.mp4,5,3.269418836
549.mp4,35,0.916735453
550.mp4,19,1.11766798
551.mp4,0,0
552.mp4,2,0.496917963
553.mp4,13,1.340079904
554.mp4,35,1.186788257
555.mp4,30,1.160352863
556.mp4,8,1.578235286
557.mp4,49,0.495611151
558.mp4,4,5.916891654
559.mp4,24,0.646881352
560.mp4,1,0
561.mp4,14,1.911004452
562.mp4,3,3.049126267
563.mp4,12,1.506329515
564.mp4,36,1.173575565
565.mp4,39,0.535056277
566.mp4,5,6.983307898
567.mp4,20,0.49711821
568.mp4,48,0.554880817
569.mp4,4,5.800619205
570.mp4,9,2.327697754
571.mp4,17,1.730767667
572.mp4,11,0.737392831
573.mp4,15,1.647433809
574.mp4,49,0.515031144
575.mp4,11,2.37159977
576.mp4,33,0.667855307
577.mp4,7,2.545098861
578.mp4,9,2.577220529
579.mp4,19,1.590927468
580.mp4,2,2.847308397
581.mp4,29,0.829820693
582.mp4,3,1.046912074
583.mp4,1,0
584.mp4,0,0
585.mp4,20,0.949405382
586.mp4,0,0
587.mp4,0,0
588.mp4,1,0
589.mp4,6,4.797370291
590.mp4,15,2.519738827
591.mp4,21,1.279802239
592.mp4,19,1.02631606
593.mp4,13,2.740797818
594.mp4,2,4.410495281
595.mp4,15,2.036850418
596.mp4,1,0
597.mp4,12,1.172105876
598.mp4,0,0
599.mp4,32,0.650616607
600.mp4,17,1.191912308
601.mp4,0,0
602.mp4,11,3.664563489
603.mp4,17,0.923735008
604.mp4,36,1.219804941
605.mp4,18,1.781823803
606.mp4,0,0
607.mp4,17,1.693993405
608.mp4,32,1.885778712
609.mp4,20,1.217122693
610.mp4,11,1.812190652
611.mp4,17,1.78860265
612.mp4,7,2.973032594
613.mp4,34,0.634305058
614.mp4,12,2.100480188
615.mp4,7,2.835162878
616.mp4,65,0.4776824
617.mp4,0,0
618.mp4,2,11.73304367
619.mp4,7,0.599053621
620.mp4,12,3.046063358
621.mp4,16,1.243474038
622.mp4,18,0.890144783
623.mp4,0,0
624.mp4,6,1.650501537
625.mp4,0,0
626.mp4,16,2.817418845
627.mp4,29,0.681951421
628.mp4,43,0.917178739
629.mp4,24,1.820462984
630.mp4,28,0.660201814
631.mp4,21,0.829259324
632.mp4,10,2.651698934
633.mp4,3,1.229161263
634.mp4,0,0
635.mp4,13,2.387682935
636.mp4,5,1.968991637
637.mp4,12,1.60239651
638.mp4,37,0.888839622
639.mp4,24,1.167225879
640.mp4,25,0.569423258
641.mp4,17,1.036209285
642.mp4,0,0
643.mp4,13,1.351121545
644.mp4,3,4.353039384
645.mp4,9,2.798254013
646.mp4,18,1.076963873
647.mp4,0,0
648.mp4,18,1.088798453
649.mp4,21,2.041752803
650.mp4,22,1.485041164
651.mp4,6,1.744289446
652.mp4,23,0.914080349
653.mp4,74,0.461508205
654.mp4,3,2.653360486
655.mp4,31,0.972127072
656.mp4,12,2.040949215
657.mp4,11,2.426394391
658.mp4,15,1.128628254
659.mp4,24,1.962597546
660.mp4,8,1.489353997
661.mp4,34,0.725670793
662.mp4,3,6.904366612
663.mp4,11,1.299956965
664.mp4,13,1.103846113
665.mp4,15,0.990303346
666.mp4,22,0.775666509
667.mp4,7,3.800452749
668.mp4,9,1.871184051
669.mp4,0,0
670.mp4,3,1.653451562
671.mp4,3,3.817111492
672.mp4,25,0.97704041
673.mp4,1,0
674.mp4,15,1.138449294
675.mp4,43,0.455304844
676.mp4,34,0.687622497
677.mp4,9,1.351177156
678.mp4,10,1.969279793
679.mp4,8,2.642825195
680.mp4,5,2.302197754
681.mp4,37,1.056639241
682.mp4,94,0.470818338
683.mp4,0,0
684.mp4,1,0
685.mp4,34,0.743617788
686.mp4,14,1.088292599
687.mp4,0,0
688.mp4,43,0.621920552
689.mp4,45,0.463955467
690.mp4,0,0
691.mp4,37,0.620785866
692.mp4,15,1.167487298
693.mp4,5,6.390429556
694.mp4,21,0.680636132
695.mp4,2,10.58689761
696.mp4,28,0.650963748
697.mp4,32,0.668175897
698.mp4,7,1.801620444
699.mp4,21,1.103422081
700.mp4,16,0.93734223
701.mp4,10,2.566539076
702.mp4,59,0.593927453
703.mp4,6,3.302348948
704.mp4,2,0.94502449
705.mp4,6,1.409724569
706.mp4,7,2.59224995
707.mp4,102,0.475013096
708.mp4,6,4.490211964
709.mp4,0,0
710.mp4,18,0.915069229
711.mp4,27,0.658494014
712.mp4,5,1.126976788
713.mp4,13,2.596451263
714.mp4,17,1.58515504
715.mp4,69,0.573219166
716.mp4,11,1.653669167
717.mp4,4,3.752884944
718.mp4,28,1.261529287
719.mp4,6,2.476676083
720.mp4,16,1.514139652
721.mp4,15,1.489683236
722.mp4,4,2.472964128
723.mp4,3,13.43656385
724.mp4,16,2.085267369
725.mp4,0,0
726.mp4,4,3.989725431
727.mp4,52,0.49425825
728.mp4,40,0.653024056
729.mp4,62,0.47403411
730.mp4,72,0.473838393
731.mp4,57,0.622257578
732.mp4,39,0.489505774
733.mp4,0,0
734.mp4,104,0.487867378
735.mp4,0,0
736.mp4,15,0.996655941
737.mp4,7,2.54324615
738.mp4,1,0
739.mp4,1,0
740.mp4,11,1.983574677
741.mp4,4,5.676438332
742.mp4,31,0.942692558
743.mp4,13,0.987282693
744.mp4,15,0.956394945
745.mp4,15,1.576429605
746.mp4,1,0
747.mp4,38,0.603826317
748.mp4,6,2.758485746
749.mp4,21,1.405439353
750.mp4,15,1.858339071
751.mp4,18,0.755103195
752.mp4,24,2.06164926
753.mp4,16,1.168813626
754.mp4,0,0
755.mp4,4,1.985209465
756.mp4,2,3.430905342
757.mp4,6,1.418480587
758.mp4,0,0
759.mp4,0,0
760.mp4,28,0.509594908
761.mp4,13,1.109793007
762.mp4,19,1.007761717
763.mp4,47,0.817659881
764.mp4,0,0
765.mp4,0,0
766.mp4,0,0
767.mp4,14,1.175376415
768.mp4,18,0.888424467
769.mp4,7,3.205423077
770.mp4,39,0.71860405
771.mp4,4,6.39305234
772.mp4,9,1.932491183
773.mp4,56,0.483871685
774.mp4,4,1.279282808
775.mp4,0,0
776.mp4,0,0
777.mp4,11,1.27955668
778.mp4,14,1.122305008
779.mp4,31,0.466375883
780.mp4,1,0
781.mp4,1,0
782.mp4,40,0.641368432
783.mp4,9,1.677735448
784.mp4,33,0.764591485
785.mp4,16,1.128101826
786.mp4,1,0
787.mp4,13,1.864168604
788.mp4,49,0.506190692
789.mp4,8,3.863003595
790.mp4,44,0.537579381
791.mp4,0,0
792.mp4,30,0.509128677
793.mp4,25,1.074959338
794.mp4,40,1.042750291
795.mp4,2,17.96065545
796.mp4,9,1.830402583
797.mp4,42,0.482698493
798.mp4,2,0.636366367
799.mp4,4,6.130615791
800.mp4,28,0.592205092
801.mp4,2,0.615673304
802.mp4,0,0
803.mp4,1,0
804.mp4,12,0.899986636
805.mp4,38,0.505232534
806.mp4,1,0
807.mp4,14,2.954945784
808.mp4,18,1.529861086
809.mp4,22,0.777444669
810.mp4,32,1.489083398
811.mp4,24,1.096264165
812.mp4,12,1.238404036
813.mp4,20,0.807197847
814.mp4,18,1.246010935
815.mp4,19,1.080785248
816.mp4,2,7.299702168
817.mp4,19,1.060399042
818.mp4,37,0.580285291
819.mp4,26,2.007465687
820.mp4,10,3.018763648
821.mp4,10,0.870393038
822.mp4,7,2.463567376
823.mp4,66,0.48007624
824.mp4,1,0
825.mp4,0,0
826.mp4,20,0.866492911
827.mp4,0,0
828.mp4,3,3.07931757
829.mp4,24,1.323573009
830.mp4,6,2.854221058
831.mp4,12,1.639886401
832.mp4,40,0.640111018
833.mp4,18,2.123054813
834.mp4,30,0.475217655
835.mp4,1,0
836.mp4,12,1.394799536
837.mp4,9,2.412465692
838.mp4,29,0.657865592
839.mp4,0,0
840.mp4,11,3.510968804
841.mp4,10,0.904603349
842.mp4,16,0.936459589
843.mp4,8,1.696461882
844.mp4,82,0.479540684
845.mp4,5,0.993751764
846.mp4,26,0.573895025
847.mp4,23,0.569411874
848.mp4,32,0.694436266
849.mp4,6,2.13122859
850.mp4,55,0.527088779
851.mp4,26,0.951576118
852.mp4,25,0.766874641
853.mp4,49,0.563717981
854.mp4,28,0.490464679
855.mp4,10,2.689786461
856.mp4,79,0.643074962
857.mp4,59,0.494520286
858.mp4,26,0.880749884
859.mp4,17,0.903880388
860.mp4,1,0
861.mp4,20,0.977815164
862.mp4,5,4.693936825
863.mp4,18,1.159708836
864.mp4,3,2.735132337
865.mp4,7,3.03695639
866.mp4,46,0.703630988
867.mp4,122,0.563750967
868.mp4,0,0
869.mp4,0,0
870.mp4,60,0.458550841
871.mp4,17,0.940662369
872.mp4,3,5.091020226
873.mp4,23,1.749679294
874.mp4,21,1.296384907
875.mp4,4,6.345587969
876.mp4,20,0.74255607
877.mp4,23,1.164372834
878.mp4,42,0.866101434
879.mp4,52,0.708183074
880.mp4,0,0
881.mp4,51,0.601032724
882.mp4,7,3.303695718
883.mp4,11,1.643364429
884.mp4,34,0.488168052
885.mp4,2,8.840741873
886.mp4,53,0.46827032
887.mp4,0,0
888.mp4,15,0.95813833
889.mp4,2,1.459939241
890.mp4,11,1.397973704
891.mp4,30,0.475696893
892.mp4,10,1.725311571
893.mp4,15,1.565446275
894.mp4,16,1.220947329
895.mp4,17,0.753720343
896.mp4,48,0.502331896
897.mp4,3,5.483273029
898.mp4,10,1.640872161
899.mp4,37,0.592579312
900.mp4,5,0.710752428
901.mp4,29,0.791225399
902.mp4,7,2.065942049
903.mp4,4,3.995169719
904.mp4,4,5.537546635
905.mp4,12,1.452282711
906.mp4,14,1.353341598
907.mp4,11,1.840105104
908.mp4,8,3.80682935
909.mp4,18,1.184255909
910.mp4,11,1.208233476
911.mp4,5,3.548323035
912.mp4,4,3.525728941
913.mp4,36,0.632758406
914.mp4,28,0.527495499
915.mp4,3,5.044028521
916.mp4,3,3.931186318
917.mp4,3,3.018261194
918.mp4,3,6.550833225
919.mp4,47,0.533670192
920.mp4,5,4.808027804
921.mp4,1,0
922.mp4,49,0.571205388
923.mp4,40,0.701620475
924.mp4,9,5.8666839
925.mp4,8,2.019831112
926.mp4,7,1.816252907
927.mp4,25,1.277675072
928.mp4,19,0.950539006
929.mp4,12,1.900463559
930.mp4,1,0
931.mp4,0,0
932.mp4,9,2.475123972
933.mp4,6,3.430807257
934.mp4,14,1.135801169
935.mp4,3,11.60853565
936.mp4,7,1.542308927
937.mp4,35,0.596085394
938.mp4,30,0.570358482
939.mp4,7,3.081751506
940.mp4,14,1.015496988
941.mp4,4,6.202355385
942.mp4,0,0
943.mp4,24,0.892915995
944.mp4,0,0
945.mp4,27,1.342435387
946.mp4,21,0.989179742
947.mp4,7,4.185401758
948.mp4,11,2.255826426
949.mp4,6,4.144801664
950.mp4,38,1.243357227
951.mp4,86,0.640294075
952.mp4,24,1.314147939
953.mp4,30,0.564594844
954.mp4,0,0
955.mp4,3,3.999269485
956.mp4,4,4.189664523
957.mp4,24,1.099327243
958.mp4,6,3.611270332
959.mp4,19,1.634363015
960.mp4,27,0.624810787
961.mp4,2,1.661661625
962.mp4,1,0
963.mp4,31,1.074975085
964.mp4,5,5.181075156
965.mp4,2,11.75663686
966.mp4,34,0.511452119
967.mp4,13,1.478644689
968.mp4,15,0.962220941
969.mp4,2,5.055401325
970.mp4,3,6.663957238
971.mp4,23,0.958762407
972.mp4,2,3.31632185
973.mp4,5,1.304764867
974.mp4,31,0.485543251
975.mp4,0,0
976.mp4,3,3.910685897
977.mp4,18,1.758395475
978.mp4,32,1.039092495
979.mp4,33,0.487078696
980.mp4,3,0.470110774
981.mp4,9,1.921258926
982.mp4,78,0.504688508
983.mp4,9,2.218660593
984.mp4,10,1.444913493
985.mp4,8,1.184563501
986.mp4,29,1.246321159
987.mp4,8,1.991192171
988.mp4,9,2.345396966
989.mp4,3,19.05015862
990.mp4,9,1.121525794
991.mp4,0,0
992.mp4,1,0
993.mp4,3,8.031329632
994.mp4,2,0.830177546
995.mp4,5,1.383781135
996.mp4,32,0.456514635
997.mp4,10,1.970299562
998.mp4,20,0.766514188
999.mp4,24,0.61267603
