Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change
test_00000045.mp4,18,0,1,10,18,35,1,42
test_00000046.mp4,0,0,0,0,1,0,0,0
test_00000047.mp4,82,90,2,0,2,414,1,129
test_00000048.mp4,0,0,5,10,3,3,0,10
test_00000049.mp4,0,0,13,383,75,30,89,105
test_00000050.mp4,0,0,25,23,89,1,0,18
test_00000051.mp4,88,0,27,138,51,146,0,149
test_00000052.mp4,6,0,1,18,35,174,0,95
test_00000053.mp4,108,8,35,0,16,2,2,55
test_00000054.mp4,4,0,4,31,27,253,0,48
test_00000055.mp4,0,0,2,0,0,0,0,0
test_00000056.mp4,1,0,0,4,0,4,0,4
test_00000057.mp4,11,9,2,70,33,21,3,26
test_00000058.mp4,1,0,0,0,0,1,0,1
test_00000059.mp4,339,0,1,0,9,2,26,40
test_00000060.mp4,57,0,0,0,1,88,0,58
test_00000061.mp4,158,0,0,0,1,3,0,8
test_00000062.mp4,1,0,134,0,12,236,0,54
test_00000063.mp4,1,0,1,35,4,120,0,12
test_00000064.mp4,218,0,73,62,3,116,0,67
test_00000065.mp4,36,0,15,32,86,85,17,224
test_00000066.mp4,0,0,5,41,63,1,22,42
test_00000067.mp4,2,0,8,88,12,103,4,90
test_00000068.mp4,0,0,2,211,120,9,0,103
test_00000069.mp4,124,0,35,15,0,1,0,41
test_00000070.mp4,1,0,0,0,0,6,0,2
test_00000071.mp4,0,0,14,70,11,80,0,37
test_00000072.mp4,110,0,15,280,25,288,0,480
test_00000073.mp4,12,0,22,42,148,89,0,124
test_00000074.mp4,7,0,131,163,159,189,6,597
test_00000075.mp4,14,0,19,1,34,106,0,48
test_00000076.mp4,0,0,30,80,320,20,0,200
test_00000077.mp4,314,0,0,0,4,2,16,22
test_00000078.mp4,0,0,67,0,9,56,0,33
test_00000079.mp4,14,0,1,175,20,24,0,40
test_00000080.mp4,57,0,6,16,0,336,0,87
test_00000081.mp4,31,0,54,121,166,28,4,321
test_00000082.mp4,178,2,94,652,39,27,28,561
test_00000083.mp4,1,0,0,5,6,0,0,4
test_00000084.mp4,8,0,230,80,16,36,26,156
test_00000085.mp4,1,0,2,53,22,72,0,59
test_00000086.mp4,24,0,0,0,0,0,0,0
test_00000087.mp4,73,0,42,184,89,177,1,260
test_00000088.mp4,0,0,114,32,173,202,0,468
test_00000089.mp4,1,0,0,66,11,9,4,22
test_00000090.mp4,90,0,1,0,2,353,0,64
test_00000091.mp4,28,0,5,1,3,22,1,20
test_00000092.mp4,310,0,0,30,1,3,0,33
test_00000093.mp4,3,0,0,7,0,1,0,4
test_00000094.mp4,39,0,43,88,110,26,30,169
test_00000095.mp4,15,0,63,28,32,25,1,82
test_00000096.mp4,2,0,0,85,2,260,0,17
test_00000097.mp4,0,0,0,18,17,79,1,28
test_00000098.mp4,57,5,17,138,229,42,1,419
test_00000099.mp4,13,0,6,199,47,27,1,59
test_00000100.mp4,221,0,66,8,2,29,0,115
test_00000101.mp4,11,5,6,643,55,138,0,388
test_00000102.mp4,202,3,2,24,25,2,7,60
test_00000103.mp4,16,0,0,36,0,2,0,2
test_00000104.mp4,0,0,10,140,67,139,1,87
test_00000105.mp4,81,4,7,205,6,110,0,130
test_00000106.mp4,5,1,1,221,72,103,0,190
test_00000107.mp4,165,84,17,47,0,85,0,217
test_00000108.mp4,9,0,19,13,56,45,0,44
test_00000109.mp4,1,0,2,11,107,200,2,165
test_00000110.mp4,0,0,7,60,159,0,41,63
test_00000111.mp4,213,0,12,0,109,2,9,104
test_00000112.mp4,0,0,4,3,4,3,0,8
test_00000113.mp4,4,0,21,13,86,17,0,44
test_00000114.mp4,1,0,0,14,219,89,0,43
test_00000115.mp4,130,0,52,181,4,185,0,386
test_00000116.mp4,68,5,9,37,77,78,0,105
test_00000117.mp4,200,53,1,10,63,50,0,242
test_00000118.mp4,17,0,13,8,12,11,0,26
test_00000119.mp4,20,0,0,0,0,242,0,21
test_00000120.mp4,19,0,15,253,31,42,2,151
test_00000121.mp4,20,0,8,64,79,24,0,79
test_00000122.mp4,0,1,8,5,20,188,2,52
test_00000123.mp4,1,0,0,268,11,13,0,48
test_00000124.mp4,171,0,34,2,38,5,6,49
test_00000125.mp4,8,0,6,28,13,5,1,16
test_00000126.mp4,3,0,2,10,5,19,0,13
test_00000127.mp4,18,0,89,84,159,18,4,209
test_00000128.mp4,0,0,0,0,0,243,0,0
test_00000129.mp4,0,0,11,55,163,7,10,53
test_00000130.mp4,92,0,0,91,16,0,0,34
test_00000131.mp4,4,0,0,11,0,49,3,20
test_00000132.mp4,0,0,4,0,75,80,0,30
test_00000133.mp4,1,0,0,0,0,0,0,0
test_00000134.mp4,37,0,2,89,93,134,0,129
test_00000135.mp4,52,3,82,44,64,81,6,116
test_00000136.mp4,14,0,13,0,13,125,0,50
test_00000137.mp4,0,0,80,0,3,191,1,161
test_00000138.mp4,9,0,1,2,0,0,1,4
test_00000139.mp4,5,0,29,116,14,21,0,96
test_00000140.mp4,5,0,0,9,5,140,0,30
test_00000141.mp4,246,0,0,0,4,91,0,76
test_00000142.mp4,123,0,52,0,47,86,8,111
test_00000143.mp4,201,0,4,15,55,31,3,92
test_00000144.mp4,9,0,72,124,0,145,0,160
test_00000145.mp4,52,11,11,185,39,35,0,233
test_00000146.mp4,5,0,90,16,183,130,0,399
test_00000147.mp4,24,0,23,155,25,73,0,202
test_00000148.mp4,176,0,0,0,27,0,5,54
test_00000149.mp4,0,0,0,152,16,34,0,24
test_00000150.mp4,27,0,48,1,109,8,2,68
test_00000151.mp4,74,0,3,0,78,165,0,62
test_00000152.mp4,14,0,0,0,3,222,0,28
test_00000153.mp4,15,1,15,114,320,20,4,78
test_00000154.mp4,17,0,6,15,66,37,0,63
test_00000155.mp4,18,6,19,101,316,26,0,307
test_00000156.mp4,64,1,34,191,17,251,7,273
test_00000157.mp4,0,0,2,28,9,0,0,11
test_00000158.mp4,1,12,13,312,127,23,0,279
test_00000159.mp4,143,0,2,9,61,143,0,90
test_00000160.mp4,0,0,35,49,9,182,0,52
test_00000161.mp4,10,0,25,50,185,3,0,47
test_00000162.mp4,33,0,3,0,11,103,0,38
test_00000163.mp4,231,1,16,0,121,5,146,186
test_00000164.mp4,0,0,0,4,1,0,0,2
test_00000165.mp4,230,23,100,13,141,68,21,483
test_00000166.mp4,3,0,15,186,363,1,0,52
test_00000167.mp4,96,0,0,0,0,54,0,46
test_00000168.mp4,0,0,17,77,29,24,0,36
test_00000169.mp4,70,0,0,21,0,19,0,41
test_00000170.mp4,18,0,27,0,14,312,2,105
test_00000171.mp4,57,0,24,57,96,25,0,170
test_00000172.mp4,6,0,27,100,15,88,1,90
test_00000173.mp4,53,0,199,2,10,122,52,213
test_00000174.mp4,36,4,0,19,10,4,4,34
test_00000175.mp4,32,0,25,6,2,2,0,45
test_00000176.mp4,8,0,10,64,60,308,0,209
test_00000177.mp4,124,0,4,2,25,19,0,53
test_00000178.mp4,33,0,1,2,23,90,0,27
test_00000179.mp4,46,0,0,23,155,6,0,59
test_00000180.mp4,173,23,0,4,12,7,0,48
test_00000181.mp4,1,0,23,19,21,17,5,54
test_00000182.mp4,0,0,0,0,0,6,0,0
test_00000183.mp4,49,0,3,4,209,35,8,79
test_00000184.mp4,99,8,23,369,625,64,6,767
test_00000185.mp4,65,62,29,1,1,150,0,58
test_00000186.mp4,6,0,7,11,396,64,4,153
test_00000187.mp4,25,0,0,0,1,30,0,19
test_00000188.mp4,1,0,0,0,1,1,0,2
test_00000189.mp4,2,36,15,0,0,0,0,14
test_00000190.mp4,294,1,0,0,0,47,0,30
test_00000191.mp4,19,0,11,47,58,75,4,111
test_00000192.mp4,0,0,7,104,5,9,0,24
test_00000193.mp4,23,1,19,106,306,351,18,470
test_00000194.mp4,73,0,16,4,74,40,3,53
test_00000195.mp4,0,0,0,0,8,152,0,12
test_00000196.mp4,8,0,10,55,7,9,0,31
test_00000197.mp4,18,0,4,0,7,4,1,9
test_00000198.mp4,64,0,52,19,7,59,0,65
test_00000199.mp4,95,2,1,18,0,80,0,40
test_00000200.mp4,2,0,3,1,60,3,0,10
test_00000201.mp4,76,0,0,0,0,203,0,38
test_00000202.mp4,18,0,1,34,9,65,9,52
test_00000203.mp4,0,0,0,12,13,1,0,4
test_00000204.mp4,0,0,0,0,0,0,0,0
test_00000205.mp4,186,0,0,0,107,28,0,204
test_00000206.mp4,68,0,95,0,3,308,0,112
test_00000207.mp4,60,0,22,1,41,188,0,86
test_00000208.mp4,0,0,1,34,56,14,0,45
test_00000209.mp4,52,0,7,4,2,360,0,31
test_00000210.mp4,0,0,12,0,4,0,0,7
test_00000211.mp4,0,0,0,31,41,82,0,43
test_00000212.mp4,13,0,3,31,35,186,0,60
test_00000213.mp4,57,0,0,248,18,124,0,126
test_00000214.mp4,14,4,8,20,20,7,0,35
test_00000215.mp4,0,0,0,147,12,0,4,15
test_00000216.mp4,0,1,0,3,0,169,0,4
test_00000217.mp4,3,0,0,5,0,1,0,6
test_00000218.mp4,0,0,0,106,1,62,2,40
test_00000219.mp4,0,0,0,0,13,16,0,3
test_00000220.mp4,2,0,2,25,1,3,4,14
test_00000221.mp4,32,28,3,10,297,17,0,57
test_00000222.mp4,43,2,7,68,122,40,8,191
test_00000223.mp4,59,4,106,16,25,26,0,120
test_00000224.mp4,1,0,9,2,115,35,0,40
test_00000225.mp4,1,0,2,43,0,1,0,5
test_00000226.mp4,6,0,2,14,98,34,2,37
test_00000227.mp4,7,0,0,30,38,102,0,85
test_00000228.mp4,2,0,0,8,0,194,0,13
test_00000229.mp4,1,0,3,0,0,0,0,1
test_00000230.mp4,182,0,0,0,1,1,0,3
test_00000231.mp4,5,2,1,15,4,159,0,16
test_00000232.mp4,23,0,59,1,0,202,0,41
test_00000233.mp4,11,0,21,79,33,22,7,135
test_00000234.mp4,119,0,2,6,3,138,0,27
test_00000235.mp4,9,0,3,0,22,107,3,47
test_00000236.mp4,3,0,5,48,51,22,53,55
test_00000237.mp4,9,0,6,43,69,8,4,61
test_00000238.mp4,2,0,4,12,41,11,0,17
test_00000239.mp4,102,0,1,48,1,144,0,91
test_00000240.mp4,100,0,4,18,28,13,0,24
test_00000241.mp4,16,0,8,67,108,45,0,140
test_00000242.mp4,1,0,17,400,111,30,10,310
test_00000243.mp4,3,0,10,31,81,21,0,37
test_00000244.mp4,2,0,20,29,39,59,0,75
test_00000245.mp4,1,0,93,7,2,13,0,31
test_00000246.mp4,110,88,12,256,29,6,0,489
test_00000247.mp4,155,0,71,181,67,92,2,467
test_00000248.mp4,0,0,0,23,10,0,3,11
test_00000249.mp4,1,15,44,165,443,38,25,444
test_00000250.mp4,0,0,0,0,0,0,0,0
test_00000251.mp4,4,0,29,0,7,84,0,26
test_00000252.mp4,9,44,5,1,40,238,0,69
test_00000253.mp4,2,1,0,20,5,7,0,20
test_00000254.mp4,50,13,11,78,5,53,0,39
test_00000255.mp4,2,0,13,369,257,64,5,422
test_00000256.mp4,70,0,12,15,386,4,22,78
test_00000257.mp4,2,0,0,141,7,0,0,10
test_00000258.mp4,63,0,0,2,0,163,0,56
test_00000259.mp4,65,0,4,8,85,16,0,62
test_00000260.mp4,160,1,5,31,131,8,0,99
test_00000261.mp4,59,0,19,432,19,7,5,179
test_00000262.mp4,9,0,21,1,9,70,16,57
test_00000263.mp4,18,0,11,41,3,75,0,20
test_00000264.mp4,0,0,79,0,1,23,0,19
test_00000265.mp4,14,0,6,98,110,4,19,49
test_00000266.mp4,2,6,0,37,11,140,0,25
test_00000267.mp4,0,0,1,135,0,2,14,8
test_00000268.mp4,7,0,11,179,40,33,0,92
test_00000269.mp4,0,0,0,0,0,10,0,0
test_00000270.mp4,56,1,1,145,240,30,0,369
test_00000271.mp4,72,0,51,6,36,115,2,83
test_00000272.mp4,0,0,2,1,12,3,0,10
test_00000273.mp4,76,0,17,0,13,40,1,48
test_00000274.mp4,1,0,21,451,54,9,0,105
test_00000275.mp4,311,3,14,37,56,116,13,176
test_00000276.mp4,2,3,0,113,4,2,0,14
test_00000277.mp4,135,0,2,0,0,6,0,9
test_00000278.mp4,0,0,7,18,7,89,0,18
test_00000279.mp4,54,0,9,12,1,105,0,45
test_00000280.mp4,2,0,5,126,13,110,0,82
test_00000281.mp4,7,0,1,228,115,0,0,46
test_00000282.mp4,1,0,0,0,2,2,9,4
test_00000283.mp4,60,0,15,29,2,15,1,63
test_00000284.mp4,206,2,86,111,54,158,1,480
test_00000285.mp4,8,0,76,3,135,22,16,185
test_00000286.mp4,43,0,7,28,48,14,1,69
test_00000287.mp4,6,0,4,43,61,275,1,156
test_00000288.mp4,0,0,10,27,80,1,10,36
test_00000289.mp4,90,1,45,51,237,263,1,580
test_00000290.mp4,2,0,11,2,51,54,0,27
test_00000291.mp4,54,0,27,152,0,7,7,64
test_00000292.mp4,27,1,0,91,29,17,1,44
test_00000293.mp4,0,0,0,53,64,0,7,28
test_00000294.mp4,2,0,1,0,0,0,1,2
test_00000295.mp4,0,0,0,0,184,0,6,12
test_00000296.mp4,0,0,1,10,1,11,0,8
test_00000297.mp4,16,0,10,6,136,32,1,47
test_00000298.mp4,1,0,0,96,3,57,1,27
test_00000299.mp4,59,0,73,83,149,0,4,197
test_00000300.mp4,6,20,65,0,264,73,0,81
test_00000301.mp4,16,2,3,262,10,26,0,69
test_00000302.mp4,4,0,15,5,55,323,0,92
test_00000303.mp4,113,0,10,4,18,211,1,109
test_00000304.mp4,184,0,2,0,217,59,2,119
test_00000305.mp4,58,0,1,0,0,84,8,50
test_00000306.mp4,5,0,11,20,0,35,14,41
test_00000307.mp4,28,0,43,0,50,40,1,60
test_00000308.mp4,7,59,25,194,59,3,19,337
test_00000309.mp4,0,0,0,0,4,0,0,0
test_00000310.mp4,99,0,5,1,254,130,1,123
test_00000311.mp4,21,0,66,0,78,8,7,49
test_00000312.mp4,47,2,113,51,72,10,17,112
test_00000313.mp4,3,0,60,35,56,220,23,107
test_00000314.mp4,11,2,19,37,41,60,5,58
test_00000315.mp4,0,0,1,0,0,0,0,0
test_00000316.mp4,1,0,11,496,38,9,0,85
test_00000317.mp4,0,0,4,39,159,0,46,42
test_00000318.mp4,79,0,0,0,26,55,0,37
test_00000319.mp4,310,0,0,7,14,17,0,54
test_00000320.mp4,10,0,16,143,271,62,0,339
test_00000321.mp4,11,0,18,68,0,157,0,59
test_00000322.mp4,4,0,8,3,40,1,12,32
test_00000323.mp4,48,0,0,0,26,50,0,70
test_00000324.mp4,41,0,98,68,0,260,1,186
test_00000325.mp4,20,0,1,0,0,0,0,2
test_00000326.mp4,255,1,0,10,0,1,0,12
test_00000327.mp4,107,0,0,34,28,11,35,63
test_00000328.mp4,209,75,68,196,413,16,7,828
test_00000329.mp4,42,0,5,26,9,68,0,58
test_00000330.mp4,0,0,0,316,19,1,1,18
test_00000331.mp4,3,0,6,87,0,199,3,30
test_00000332.mp4,0,0,1,100,23,103,0,174
test_00000333.mp4,14,0,12,10,23,104,0,42
test_00000334.mp4,32,0,3,37,13,8,0,30
test_00000335.mp4,86,8,4,7,0,97,0,66
test_00000336.mp4,2,6,38,0,6,101,4,39
test_00000337.mp4,0,0,0,0,1,16,0,2
test_00000338.mp4,1,0,0,272,152,59,0,91
test_00000339.mp4,26,0,25,0,412,65,0,81
test_00000340.mp4,13,0,4,19,43,329,0,91
test_00000341.mp4,2,0,6,0,4,0,0,7
test_00000342.mp4,88,0,12,20,334,86,0,332
test_00000343.mp4,185,0,4,28,69,118,0,190
test_00000344.mp4,10,0,1,3,4,23,0,15
test_00000345.mp4,0,0,3,75,255,0,0,54
test_00000346.mp4,0,0,0,106,5,83,3,34
test_00000347.mp4,0,0,1,17,19,19,0,22
test_00000348.mp4,0,0,0,123,95,0,32,35
test_00000349.mp4,14,0,1,0,201,0,61,84
test_00000350.mp4,0,0,1,135,39,12,0,25
test_00000351.mp4,73,7,10,4,5,11,4,38
test_00000352.mp4,109,0,1,39,34,7,1,48
test_00000353.mp4,96,0,33,2,542,410,0,820
test_00000354.mp4,2,3,9,206,85,22,10,160
test_00000355.mp4,46,0,5,0,30,35,0,32
test_00000356.mp4,97,0,0,0,1,128,0,52
test_00000357.mp4,2,0,9,91,10,77,1,68
test_00000358.mp4,4,0,2,324,78,77,7,183
test_00000359.mp4,15,0,3,2,60,14,12,54
test_00000360.mp4,96,0,30,13,54,19,4,66
test_00000361.mp4,188,2,1,51,3,59,0,47
test_00000362.mp4,0,0,0,34,0,1,0,2
test_00000363.mp4,104,20,0,0,27,28,0,42
test_00000364.mp4,0,3,3,0,0,143,0,12
test_00000365.mp4,7,0,29,321,191,119,0,389
test_00000366.mp4,0,0,1,1,298,4,8,28
test_00000367.mp4,1,0,0,1,3,1,0,3
test_00000368.mp4,158,0,3,1,67,1,10,84
test_00000369.mp4,116,0,0,2,92,124,0,270
test_00000370.mp4,15,0,10,32,0,4,0,20
test_00000371.mp4,3,0,46,19,59,38,5,66
test_00000372.mp4,22,0,1,87,18,26,0,82
test_00000373.mp4,124,0,21,1,0,92,0,82
test_00000374.mp4,94,0,9,178,160,210,2,523
test_00000375.mp4,1,0,1,6,3,4,0,11
test_00000376.mp4,96,1,51,47,10,149,0,115
test_00000377.mp4,0,0,22,101,44,3,17,64
test_00000378.mp4,5,0,1,0,56,172,0,70
test_00000379.mp4,8,16,0,0,0,229,0,26
test_00000380.mp4,29,0,3,336,151,46,1,127
test_00000381.mp4,94,4,101,133,24,149,0,107
test_00000382.mp4,0,0,0,25,2,52,0,13
test_00000383.mp4,0,0,1,23,1,1,0,5
test_00000384.mp4,0,0,0,3,0,0,0,0
test_00000385.mp4,243,0,4,11,47,47,0,105
test_00000386.mp4,4,0,46,7,4,0,0,18
test_00000387.mp4,207,0,50,221,5,46,1,436
test_00000388.mp4,7,0,22,12,2,37,0,27
test_00000389.mp4,100,0,31,1,56,47,2,111
test_00000390.mp4,11,0,0,0,0,1,0,2
test_00000391.mp4,2,0,0,0,0,0,0,0
test_00000392.mp4,1,0,80,63,12,61,2,65
test_00000393.mp4,138,0,1,0,1,11,0,18
test_00000394.mp4,315,0,6,0,25,0,1,36
test_00000395.mp4,8,1,7,50,123,168,0,84
test_00000396.mp4,15,0,0,126,76,13,2,92
test_00000397.mp4,0,0,0,0,0,17,0,0
test_00000398.mp4,6,0,2,155,4,44,0,52
test_00000399.mp4,90,0,2,0,14,0,70,66
test_00000400.mp4,6,0,2,17,0,16,0,9
test_00000401.mp4,24,0,20,50,6,11,0,42
test_00000402.mp4,76,0,43,150,3,207,0,69
test_00000403.mp4,12,0,6,1,108,14,1,38
test_00000404.mp4,145,0,0,0,0,5,0,6
test_00000405.mp4,70,1,4,179,58,102,1,61
test_00000406.mp4,6,1,7,141,51,74,35,228
test_00000407.mp4,0,0,6,144,89,0,0,32
test_00000408.mp4,0,0,2,0,0,6,0,2
test_00000409.mp4,5,0,1,0,19,313,0,22
test_00000410.mp4,11,0,0,0,0,181,3,13
test_00000411.mp4,3,0,26,25,510,14,2,67
test_00000412.mp4,2,0,6,206,45,144,26,91
test_00000413.mp4,0,0,56,12,84,59,2,75
test_00000414.mp4,11,0,0,1,0,146,0,8
test_00000415.mp4,16,0,0,163,10,42,0,56
test_00000416.mp4,0,0,3,107,24,1,1,17
test_00000417.mp4,20,0,6,264,0,13,0,62
test_00000418.mp4,81,0,12,0,3,239,0,42
test_00000419.mp4,16,0,14,13,120,39,1,68
test_00000420.mp4,199,0,0,0,228,0,0,108
test_00000421.mp4,0,0,4,40,0,65,1,25
test_00000422.mp4,44,0,0,0,0,119,0,56
test_00000423.mp4,22,0,5,64,282,3,47,46
test_00000424.mp4,53,0,8,173,46,63,6,133
test_00000425.mp4,0,0,0,301,1,0,0,1
test_00000426.mp4,1,0,8,1,1,14,0,12
test_00000427.mp4,20,0,74,152,141,70,5,333
test_00000428.mp4,0,0,0,0,0,0,0,0
test_00000429.mp4,99,17,39,100,81,72,4,303
test_00000430.mp4,61,0,0,1,30,74,0,104
test_00000431.mp4,218,1,14,224,397,93,0,578
test_00000432.mp4,24,0,18,295,21,209,3,161
test_00000433.mp4,49,0,0,100,17,80,18,112
test_00000434.mp4,80,0,50,443,613,68,29,828
test_00000435.mp4,156,0,86,16,68,424,0,301
test_00000436.mp4,0,0,1,148,0,109,0,21
test_00000437.mp4,3,1,1,171,1,0,0,12
test_00000438.mp4,16,1,77,29,4,34,2,83
test_00000439.mp4,4,3,8,0,1,0,0,5
test_00000440.mp4,155,0,9,0,7,5,134,82
test_00000441.mp4,12,0,16,0,155,4,5,46
test_00000442.mp4,1,0,5,1,0,21,0,6
test_00000443.mp4,6,0,0,6,1,0,0,3
test_00000444.mp4,0,0,2,29,127,22,8,58
test_00000445.mp4,73,0,1,0,1,272,0,63
test_00000446.mp4,3,1,1,18,93,60,0,29
test_00000447.mp4,3,0,3,249,83,128,1,217
test_00000448.mp4,9,1,13,213,115,70,2,182
test_00000449.mp4,0,0,7,47,210,64,0,64
test_00000450.mp4,10,0,3,776,39,98,1,255
test_00000451.mp4,0,0,5,0,0,32,0,6
test_00000452.mp4,20,0,18,13,88,351,5,200
test_00000453.mp4,19,0,0,41,0,3,0,19
test_00000454.mp4,0,0,3,50,19,21,0,46
test_00000455.mp4,165,0,4,157,30,36,0,108
test_00000456.mp4,2,0,4,65,320,0,12,61
test_00000457.mp4,33,0,1,0,119,199,0,230
test_00000458.mp4,30,0,12,0,90,169,12,205
test_00000459.mp4,3,0,5,0,241,0,0,14
test_00000460.mp4,26,0,5,18,13,32,0,56
test_00000461.mp4,6,0,23,42,7,171,1,73
test_00000462.mp4,0,0,0,83,62,0,0,10
test_00000463.mp4,227,0,47,68,40,83,2,230
test_00000464.mp4,4,0,0,2,2,376,0,12
test_00000465.mp4,0,0,2,34,0,114,0,6
test_00000466.mp4,3,2,6,102,66,58,0,44
test_00000467.mp4,92,34,0,5,0,35,0,41
test_00000468.mp4,32,0,5,30,161,9,2,35
test_00000469.mp4,0,0,0,0,0,0,0,0
test_00000470.mp4,1,0,3,14,302,10,0,36
test_00000471.mp4,0,0,32,345,62,20,0,110
test_00000472.mp4,155,0,0,0,0,95,0,63
test_00000473.mp4,245,0,13,0,58,9,8,50
test_00000474.mp4,82,0,0,4,0,43,0,28
test_00000475.mp4,1,0,2,0,0,45,0,3
test_00000476.mp4,13,0,37,0,27,105,0,72
test_00000477.mp4,129,0,5,12,43,55,99,189
test_00000478.mp4,45,0,48,7,3,210,0,63
test_00000479.mp4,25,0,0,5,117,43,0,52
test_00000480.mp4,1,0,13,79,0,3,0,14
test_00000481.mp4,67,4,5,83,38,208,2,124
test_00000482.mp4,2,0,3,190,58,5,0,108
test_00000483.mp4,3,0,1,0,5,10,0,10
test_00000484.mp4,15,1,21,117,16,22,1,90
test_00000485.mp4,104,0,0,23,31,52,0,109
test_00000486.mp4,22,0,24,45,13,15,1,48
test_00000487.mp4,2,0,0,3,0,45,0,6
test_00000488.mp4,2,0,0,35,51,10,8,40
test_00000489.mp4,3,0,4,337,17,33,1,89
test_00000490.mp4,28,0,65,1,38,4,0,38
test_00000491.mp4,0,0,1,1,1,0,0,2
test_00000492.mp4,14,0,3,105,1,5,1,17
test_00000493.mp4,73,8,0,58,10,42,0,57
test_00000494.mp4,340,30,205,233,177,150,76,949
test_00000495.mp4,0,0,1,31,0,1,0,2
test_00000496.mp4,0,0,12,14,86,197,0,72
test_00000497.mp4,0,0,10,140,22,2,52,37
test_00000498.mp4,0,0,9,93,14,0,0,25
test_00000499.mp4,33,0,9,0,4,186,0,40
test_00000500.mp4,112,0,7,5,114,63,0,86
test_00000501.mp4,1,0,0,0,0,0,0,0
test_00000502.mp4,7,0,12,4,72,2,0,34
test_00000503.mp4,0,0,4,9,0,5,3,8
test_00000504.mp4,30,0,48,0,0,153,0,64
test_00000505.mp4,1,0,0,0,0,0,0,0
test_00000506.mp4,6,0,0,5,0,207,0,9
test_00000507.mp4,5,7,50,13,6,37,45,69
test_00000508.mp4,37,2,2,39,0,149,0,76
test_00000509.mp4,45,3,0,113,3,22,0,39
test_00000510.mp4,135,0,0,1,3,22,0,23
test_00000511.mp4,7,0,0,66,220,2,0,46
test_00000512.mp4,4,0,0,57,70,46,0,44
test_00000513.mp4,64,4,2,26,126,85,0,105
test_00000514.mp4,82,20,23,87,155,11,0,242
test_00000515.mp4,169,0,1,113,111,24,3,147
test_00000516.mp4,7,0,0,26,33,196,0,65
test_00000517.mp4,12,0,23,6,64,30,0,47
test_00000518.mp4,24,0,0,124,3,161,0,76
test_00000519.mp4,0,0,0,0,0,0,0,0
test_00000520.mp4,0,0,0,2,6,1,0,2
test_00000521.mp4,1,0,3,22,0,5,0,7
test_00000522.mp4,44,0,31,19,16,97,0,109
test_00000523.mp4,12,0,11,29,1,215,0,46
test_00000524.mp4,0,0,0,0,0,28,0,0
test_00000525.mp4,23,0,1,66,0,407,0,43
test_00000526.mp4,163,0,23,2,21,3,51,82
test_00000527.mp4,36,0,0,1,64,202,1,126
test_00000528.mp4,59,5,2,0,159,60,0,86
test_00000529.mp4,20,17,7,2,131,254,10,163
test_00000530.mp4,45,0,0,106,0,114,0,51
test_00000531.mp4,45,5,23,1,35,58,1,52
test_00000532.mp4,0,0,1,14,21,11,4,28
test_00000533.mp4,263,0,0,0,0,3,0,6
test_00000534.mp4,0,0,0,157,4,4,0,10
