Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change
id41_0007.mp4,118,0,7,267,37,32,1,291
id41_0008.mp4,0,3,35,38,158,85,10,100
id41_0009.mp4,0,1,3,33,235,21,22,40
id42_0000.mp4,0,0,0,253,93,4,0,37
id42_0001.mp4,14,0,26,0,240,28,7,50
id42_0002.mp4,1,0,5,280,23,11,0,27
id42_0003.mp4,1,0,13,4,250,98,3,110
id42_0004.mp4,3,2,35,117,137,27,0,62
id43_0000.mp4,0,0,76,0,104,107,33,86
id43_0001.mp4,13,0,135,147,270,71,0,384
id43_0002.mp4,0,0,6,2,330,74,0,104
id43_0003.mp4,0,0,1,273,166,88,0,124
id43_0004.mp4,0,0,0,307,9,3,0,9
id43_0005.mp4,10,8,133,144,17,38,32,143
id43_0006.mp4,0,0,58,0,167,20,77,63
id43_0007.mp4,0,0,0,160,0,82,0,15
id43_0008.mp4,0,0,2,113,65,50,0,27
id43_0009.mp4,2,0,47,0,0,332,0,92
id44_0000.mp4,14,0,3,141,30,104,17,66
id44_0001.mp4,5,0,38,222,23,27,3,68
id44_0002.mp4,0,0,5,132,66,115,0,69
id44_0003.mp4,0,0,1,33,294,10,4,32
id44_0004.mp4,4,0,36,226,120,10,3,115
id44_0005.mp4,0,0,68,33,266,203,15,444
id45_0000.mp4,30,0,91,38,20,122,1,99
id45_0001.mp4,5,0,2,0,257,0,0,13
id45_0002.mp4,9,0,38,64,135,14,2,59
id45_0003.mp4,6,0,18,95,184,0,18,84
id45_0004.mp4,0,0,3,7,289,12,2,27
id45_0005.mp4,1,0,8,5,121,178,0,69
id45_0006.mp4,0,0,115,11,191,0,0,60
id45_0007.mp4,43,0,10,54,106,2,44,39
id45_0008.mp4,3,0,88,3,177,32,15,66
id45_0009.mp4,6,0,1,29,250,2,42,32
id46_0000.mp4,0,0,0,92,113,45,0,58
id46_0001.mp4,8,46,12,0,50,205,9,49
id46_0002.mp4,50,5,8,0,157,90,3,64
id46_0003.mp4,2,6,91,0,262,42,0,174
id46_0004.mp4,3,0,7,0,233,45,25,65
id46_0005.mp4,12,0,18,74,243,111,6,252
id46_0006.mp4,39,60,44,12,42,125,12,90
id46_0007.mp4,1,1,41,19,213,58,2,45
id46_0008.mp4,32,0,1,0,274,0,2,24
id46_0009.mp4,5,0,79,43,81,112,8,107
id47_0000.mp4,109,0,1,0,24,181,0,48
id47_0001.mp4,13,0,0,4,35,264,0,36
id47_0002.mp4,13,0,166,4,107,16,2,84
id47_0003.mp4,45,0,0,150,52,11,24,47
id47_0004.mp4,12,0,0,0,1,288,0,6
id47_0005.mp4,34,0,0,90,70,122,1,53
id47_0006.mp4,0,0,70,46,32,186,0,79
id47_0007.mp4,55,0,18,110,137,11,11,61
id47_0008.mp4,100,0,42,11,66,121,2,115
id47_0009.mp4,0,0,9,35,232,11,57,51
id48_0000.mp4,9,0,9,225,22,72,1,37
id48_0001.mp4,284,0,26,101,135,28,4,492
id48_0002.mp4,0,1,14,54,51,193,6,49
id48_0003.mp4,0,0,2,95,88,148,6,106
id48_0004.mp4,9,0,11,17,153,131,8,56
id48_0005.mp4,6,0,0,122,179,29,0,55
id48_0006.mp4,0,0,32,130,41,191,3,182
id48_0007.mp4,82,0,14,10,0,200,0,34
id48_0008.mp4,0,0,60,10,179,76,19,65
id48_0009.mp4,14,0,2,20,79,213,8,62
id49_0000.mp4,36,0,95,17,11,3,101,78
id49_0001.mp4,37,4,30,85,236,217,2,281
id49_0002.mp4,67,8,100,69,107,54,33,186
id49_0003.mp4,108,0,295,62,33,81,32,358
id49_0004.mp4,13,0,72,42,148,81,39,126
id49_0005.mp4,99,0,57,80,111,69,54,164
id49_0006.mp4,6,0,10,49,150,44,6,56
id49_0007.mp4,203,1,17,56,57,36,19,129
id49_0008.mp4,87,50,52,47,26,44,5,121
id49_0009.mp4,61,1,36,54,3,235,0,76
id4_0000.mp4,5,4,37,3,13,405,0,75
id4_0001.mp4,0,2,83,3,53,304,0,79
id4_0002.mp4,25,4,11,0,58,393,0,44
id4_0003.mp4,138,11,135,1,56,239,0,344
id4_0004.mp4,1,0,28,94,198,107,0,101
id4_0005.mp4,130,4,53,19,2,318,8,185
id4_0006.mp4,99,0,20,0,18,141,0,83
id4_0007.mp4,342,4,54,0,1,27,0,50
id4_0008.mp4,95,0,22,0,30,180,0,48
id4_0009.mp4,14,2,25,129,51,266,1,96
id50_0000.mp4,13,0,40,1,106,31,33,64
id50_0001.mp4,17,2,128,14,112,91,4,118
id50_0002.mp4,56,0,7,19,11,371,0,53
id50_0003.mp4,80,0,270,15,46,0,17,116
id50_0004.mp4,113,0,145,12,95,43,91,203
id50_0005.mp4,3,69,17,57,244,4,7,77
id50_0006.mp4,1,0,9,4,337,103,1,85
id50_0007.mp4,5,0,181,0,239,5,3,104
id50_0008.mp4,2,0,21,354,65,49,11,269
id50_0009.mp4,11,0,90,9,156,130,26,121
id51_0000.mp4,24,0,90,117,98,101,11,102
id51_0001.mp4,0,0,0,215,3,95,0,30
id51_0002.mp4,5,0,15,203,2,76,8,52
id51_0003.mp4,0,0,123,66,9,53,29,54
id51_0004.mp4,6,0,5,111,194,81,13,124
id51_0005.mp4,2,2,10,258,3,107,0,47
id51_0006.mp4,0,0,130,95,132,88,15,156
id51_0007.mp4,35,3,114,92,101,104,2,113
id51_0008.mp4,1,0,13,294,119,30,12,89
id51_0009.mp4,3,0,7,62,65,439,0,164
id52_0000.mp4,46,0,46,0,119,164,2,102
id52_0001.mp4,7,0,9,314,29,56,6,82
id52_0002.mp4,0,0,40,130,37,280,37,104
id52_0003.mp4,9,0,234,107,6,80,0,65
id52_0004.mp4,1,0,4,259,143,58,3,76
id52_0005.mp4,31,0,120,22,8,299,1,119
id52_0006.mp4,1,0,44,154,177,77,3,103
id52_0007.mp4,0,0,14,41,40,329,0,38
id52_0008.mp4,12,0,2,7,217,321,0,153
id52_0009.mp4,11,0,29,100,13,171,2,119
id53_0000.mp4,2,0,3,234,110,125,0,98
id53_0001.mp4,0,0,0,131,62,124,5,58
id53_0002.mp4,40,0,41,104,10,134,4,111
id53_0003.mp4,19,0,96,68,44,192,77,138
id53_0004.mp4,4,2,21,207,197,116,0,176
id53_0005.mp4,1,0,58,86,304,14,3,53
id53_0006.mp4,9,0,61,166,214,31,19,132
id53_0007.mp4,0,0,40,229,106,56,0,86
id53_0008.mp4,9,1,19,191,181,127,0,179
id53_0009.mp4,4,5,42,109,181,76,0,88
id54_0000.mp4,57,0,15,265,6,138,6,85
id54_0001.mp4,63,0,175,91,73,152,24,132
id54_0002.mp4,91,3,26,120,73,124,9,119
id54_0003.mp4,6,14,104,1,3,217,17,125
id54_0004.mp4,3,0,211,159,160,99,16,261
id54_0005.mp4,33,0,24,10,85,119,16,100
id54_0006.mp4,7,0,243,5,56,14,90,70
id54_0007.mp4,87,0,37,286,227,32,0,235
id54_0008.mp4,0,0,0,39,303,0,7,15
id54_0009.mp4,205,3,10,15,26,199,8,79
id55_0000.mp4,4,0,49,198,93,90,3,105
id55_0001.mp4,0,2,59,34,112,35,1,67
id55_0002.mp4,0,0,56,10,156,115,19,119
id55_0003.mp4,4,0,66,85,90,165,9,104
id55_0004.mp4,0,4,167,117,81,52,5,102
id55_0005.mp4,0,0,50,241,158,13,12,125
id55_0006.mp4,0,0,58,100,82,2,22,59
id55_0007.mp4,9,0,110,126,81,112,3,113
id55_0008.mp4,50,0,307,168,29,174,7,491
id55_0009.mp4,3,0,343,140,443,97,13,690
id56_0000.mp4,7,0,26,92,194,146,4,97
id56_0001.mp4,10,0,108,33,204,103,20,147
id56_0002.mp4,33,0,23,153,39,83,28,81
id56_0003.mp4,9,1,33,190,181,34,7,106
id56_0004.mp4,14,0,26,32,111,94,9,115
id56_0005.mp4,26,9,37,114,83,185,16,94
id56_0006.mp4,2,0,30,6,1,228,0,29
id56_0007.mp4,0,0,1,52,115,57,12,59
id56_0008.mp4,1,10,37,86,94,94,16,66
id56_0009.mp4,1,0,19,8,263,12,3,53
id57_0000.mp4,0,0,82,8,415,7,126,98
id57_0001.mp4,1,0,176,0,117,179,11,133
id57_0002.mp4,14,0,1,46,206,42,35,102
id57_0003.mp4,2,0,25,1,22,406,22,67
id57_0004.mp4,13,0,81,102,186,64,5,121
id57_0005.mp4,0,0,5,336,42,70,0,66
id57_0006.mp4,0,0,101,313,151,91,16,368
id57_0007.mp4,3,0,55,106,144,94,29,155
id57_0008.mp4,3,0,144,20,282,32,38,187
id57_0009.mp4,13,0,15,67,19,70,0,57
id58_0000.mp4,1,0,26,59,158,104,0,55
id58_0001.mp4,1,0,13,65,152,228,0,114
id58_0002.mp4,123,0,34,190,223,225,0,647
id58_0003.mp4,8,0,35,130,175,141,25,63
id58_0004.mp4,7,0,46,0,216,188,10,89
id58_0005.mp4,3,0,8,256,117,90,4,114
id58_0006.mp4,9,0,2,97,202,148,0,132
id58_0007.mp4,9,0,4,64,224,15,0,44
id58_0008.mp4,0,0,334,29,155,351,1,668
id58_0009.mp4,0,0,10,0,339,95,1,52
id59_0000.mp4,316,0,1,115,2,78,0,64
id59_0001.mp4,8,0,1,41,76,99,0,51
id59_0002.mp4,41,0,12,18,15,11,0,31
id59_0003.mp4,129,4,68,1,28,93,0,105
id59_0004.mp4,65,0,15,12,112,154,1,98
id59_0005.mp4,0,0,4,1,320,16,1,35
id59_0006.mp4,260,0,5,0,5,125,6,65
id59_0007.mp4,255,0,65,6,51,86,0,261
id59_0008.mp4,65,0,3,0,390,5,0,38
id59_0009.mp4,11,0,11,68,71,126,8,54
id5_0000.mp4,38,0,13,89,122,38,5,107
id5_0001.mp4,13,0,3,144,173,10,6,63
id5_0002.mp4,6,0,71,20,40,1,6,60
id5_0003.mp4,15,0,8,32,126,36,7,84
id5_0004.mp4,61,0,9,134,84,5,15,86
id5_0005.mp4,13,0,0,28,196,0,3,20
id5_0006.mp4,1,0,11,64,210,9,2,40
id5_0007.mp4,6,0,3,11,265,19,4,58
id5_0008.mp4,7,0,5,103,413,13,6,56
id5_0009.mp4,42,0,25,91,27,61,0,96
id60_0000.mp4,57,0,12,132,172,58,9,119
id60_0001.mp4,2,0,11,34,32,45,3,38
id60_0002.mp4,6,0,0,4,64,40,32,28
id60_0003.mp4,29,0,24,37,108,47,1,51
id60_0004.mp4,18,0,12,54,86,89,0,80
