Video_name,happy,angry,sad,surprise,disgust,fear,neutral
108_052.mp4,0,0,102,16,25,132,25
109_107.mp4,7,0,54,0,223,1,14
110_043.mp4,232,19,11,0,268,35,0
111_094.mp4,248,0,3,0,151,25,0
112_892.mp4,6,0,45,264,19,45,1
113_983.mp4,0,0,2,1,18,561,267
114_102.mp4,1216,0,0,0,4,49,0
115_939.mp4,9,0,111,37,215,6,0
116_091.mp4,163,4,88,6,37,25,5
117_217.mp4,0,11,7,396,78,63,0
118_120.mp4,1,0,61,0,290,1,0
119_123.mp4,98,0,19,2,382,0,1
120_118.mp4,4,0,2,9,370,29,0
121_093.mp4,0,0,0,265,260,29,0
122_144.mp4,0,0,9,1,189,113,1
123_119.mp4,0,0,1,4,509,0,0
124_085.mp4,86,2,51,2,12,76,29
125_038.mp4,0,0,0,106,381,13,2
126_104.mp4,0,0,5,8,127,187,0
127_129.mp4,424,0,446,2,215,464,218
128_896.mp4,46,0,30,5,343,171,0
129_127.mp4,94,0,76,2,306,148,5
130_139.mp4,114,0,11,0,486,54,0
131_518.mp4,47,1,95,0,65,78,0
132_007.mp4,0,0,101,36,193,84,0
133_148.mp4,48,0,156,0,55,514,0
134_192.mp4,4,0,85,9,215,24,9
135_880.mp4,26,0,0,11,212,77,0
136_285.mp4,40,0,253,15,269,28,9
137_165.mp4,1,0,4,0,500,101,0
138_142.mp4,50,0,27,197,127,6,5
139_130.mp4,1,0,0,0,257,2,118
140_143.mp4,118,0,7,0,212,20,0
141_161.mp4,0,0,27,188,323,3,0
142_138.mp4,54,6,276,11,49,463,103
143_140.mp4,165,0,50,0,32,168,0
144_122.mp4,3,0,8,216,98,3,16
145_299.mp4,23,0,99,0,109,19,1
146_256.mp4,40,1,53,12,574,204,0
147_055.mp4,4,0,28,0,578,59,0
148_133.mp4,655,0,44,0,41,209,1
149_152.mp4,0,0,1,0,0,343,15
150_153.mp4,174,0,137,1,139,5,0
151_225.mp4,18,0,23,0,171,106,29
152_149.mp4,2,1,7,4,25,58,0
153_150.mp4,14,0,26,0,303,389,0
154_386.mp4,103,3,41,199,534,75,163
155_576.mp4,1,0,10,3,816,0,0
156_243.mp4,69,0,20,38,708,177,0
157_245.mp4,0,0,4,0,482,1,0
158_379.mp4,18,0,308,50,12,80,0
159_175.mp4,21,0,10,2,209,46,37
160_928.mp4,21,0,21,0,458,34,0
161_141.mp4,0,0,55,0,217,100,2
162_330.mp4,32,0,3,0,455,191,11
163_031.mp4,24,0,0,17,260,1,0
164_216.mp4,0,0,342,100,442,134,3
165_137.mp4,36,0,0,0,319,32,1
166_167.mp4,111,0,1,0,604,25,29
167_166.mp4,53,0,3,75,50,174,0
168_222.mp4,5,0,26,158,279,917,0
169_227.mp4,37,13,10,221,4,171,140
170_186.mp4,0,0,11,1,379,4,0
171_173.mp4,30,26,68,86,34,120,0
172_582.mp4,269,0,0,15,466,2,0
173_171.mp4,19,0,114,504,211,107,0
174_964.mp4,1,2,130,2,232,158,16
175_159.mp4,17,3,20,120,295,13,0
176_190.mp4,14,0,89,19,241,125,1
177_211.mp4,22,0,17,0,353,39,0
178_598.mp4,0,0,74,2,417,25,3
179_212.mp4,0,0,349,0,1259,0,36
180_105.mp4,11,0,17,0,529,2,13
181_199.mp4,2,0,1,85,387,3,0
182_242.mp4,2,0,12,0,0,18,589
183_253.mp4,3,0,14,21,118,99,3
184_205.mp4,29,0,21,12,1190,21,0
185_276.mp4,5,0,0,0,844,26,0
186_170.mp4,9,0,805,1205,1,308,9
187_234.mp4,21,0,217,5,754,201,2
188_191.mp4,0,0,15,3,236,76,0
189_200.mp4,10,1,211,0,295,2,0
190_176.mp4,0,0,2,231,106,0,1
191_188.mp4,0,0,6,226,154,0,11
192_134.mp4,0,0,17,92,172,6,12
193_030.mp4,16,0,1,12,327,2,0
194_235.mp4,24,0,14,0,552,1,0
195_442.mp4,18,0,2,208,105,16,0
196_310.mp4,378,0,0,38,7,3,0
197_224.mp4,23,0,1,0,846,10,0
198_106.mp4,55,0,278,0,280,1,0
199_181.mp4,26,0,6,0,178,132,26
200_189.mp4,0,0,0,8,699,13,0
201_203.mp4,34,1,15,1,792,21,0
202_348.mp4,13,0,1,0,270,39,0
203_201.mp4,1,0,3,2,354,24,85
204_230.mp4,5,0,5,11,481,6,2
205_184.mp4,20,0,27,8,187,61,4
206_221.mp4,18,0,127,60,494,17,0
207_908.mp4,89,0,95,0,66,68,33
208_215.mp4,318,0,45,0,28,74,0
209_016.mp4,144,0,423,0,39,59,6
210_241.mp4,8,0,3,0,4,676,148
211_177.mp4,46,0,56,9,375,78,0
212_179.mp4,0,2,0,0,341,72,0
213_083.mp4,11,0,32,21,259,58,0
214_255.mp4,0,0,12,0,27,423,0
215_208.mp4,0,0,18,0,28,542,0
216_164.mp4,0,0,154,13,287,27,2
217_117.mp4,32,0,112,114,324,47,67
218_239.mp4,294,0,0,0,24,35,0
219_220.mp4,12,3,1,1,291,61,0
220_219.mp4,0,0,6,0,351,1,0
221_206.mp4,713,0,43,70,596,264,46
222_168.mp4,0,0,13,0,194,194,6
223_586.mp4,10,0,8,224,105,0,0
224_197.mp4,203,3,52,2,163,0,67
225_151.mp4,31,0,57,28,44,96,48
226_491.mp4,187,0,25,10,39,144,2
227_169.mp4,2,0,33,0,19,378,9
228_289.mp4,0,0,6,0,539,1,10
229_247.mp4,4,0,37,0,295,15,46
230_204.mp4,2,0,24,2,222,100,23
231_663.mp4,172,0,92,1,484,343,0
232_248.mp4,1,0,103,40,380,59,28
233_995.mp4,11,0,19,390,1216,117,1
234_187.mp4,0,0,12,6,488,0,22
235_194.mp4,0,0,0,1,311,1,0
236_237.mp4,295,0,1,2,77,281,0
237_236.mp4,249,0,53,1,422,32,1
238_282.mp4,76,0,24,0,408,120,14
239_218.mp4,538,0,72,100,385,62,0
240_290.mp4,3,0,9,14,1449,642,0
241_210.mp4,0,4,0,0,286,2,0
242_182.mp4,0,0,11,4,101,6,24
243_156.mp4,44,0,116,3,2,236,0
244_822.mp4,39,0,19,0,462,27,1
245_157.mp4,36,0,1,16,265,17,4
246_258.mp4,3,0,12,1,483,10,6
247_229.mp4,2,0,2,38,315,42,0
248_232.mp4,1,0,12,0,188,227,28
249_280.mp4,126,0,38,75,197,314,15
250_461.mp4,0,0,1,4,472,89,2
251_375.mp4,18,0,59,4,233,38,2
252_266.mp4,9,0,12,1,509,54,2
253_183.mp4,13,0,1,0,462,0,0
254_261.mp4,7,0,187,1,109,52,71
255_214.mp4,1,0,18,227,30,212,0
256_146.mp4,19,3,44,235,199,37,0
257_420.mp4,11,0,249,9,282,237,3
258_246.mp4,2,0,16,7,185,287,10
259_345.mp4,24,0,164,15,213,56,0
260_331.mp4,2,0,34,141,93,13,19
261_254.mp4,156,1,19,4,158,339,0
262_301.mp4,14,0,16,0,107,141,119
263_284.mp4,0,0,13,125,164,0,0
264_271.mp4,0,0,17,455,0,13,0
265_475.mp4,1,0,18,283,194,0,0
266_252.mp4,181,0,0,0,272,13,0
267_286.mp4,53,6,73,0,133,41,0
268_269.mp4,4,0,523,18,493,447,3
269_268.mp4,93,0,124,0,35,113,0
270_297.mp4,7,0,239,0,17,59,0
271_264.mp4,1,0,182,94,170,69,0
272_396.mp4,4,0,2,1,266,38,12
273_807.mp4,0,0,30,33,44,205,0
274_412.mp4,14,0,65,0,102,297,23
275_887.mp4,9,124,0,1,201,89,0
276_185.mp4,9,0,6,20,331,14,0
277_335.mp4,22,0,457,32,551,30,4
278_306.mp4,148,26,15,0,137,138,0
279_298.mp4,36,0,61,16,77,307,5
280_249.mp4,20,3,246,19,58,224,20
281_474.mp4,1,0,0,39,154,116,1
282_238.mp4,2,0,15,0,592,13,0
283_313.mp4,3,0,269,0,684,7,3
284_263.mp4,1,0,1,18,328,183,0
285_136.mp4,3,0,15,190,195,7,0
286_267.mp4,2,0,0,0,668,0,0
287_426.mp4,0,0,4,342,15,72,0
288_321.mp4,13,0,123,1,76,428,23
289_228.mp4,185,0,579,0,597,107,0
290_240.mp4,0,0,2,163,271,6,0
291_874.mp4,2,0,9,52,239,6,3
292_294.mp4,37,0,1,0,103,285,0
293_296.mp4,472,0,223,0,0,63,0
294_292.mp4,0,0,128,11,441,1,27
295_099.mp4,0,0,17,7,360,3,0
296_293.mp4,127,0,0,0,117,91,1
297_270.mp4,229,0,11,0,147,4,0
298_279.mp4,12,0,384,0,57,3,115
299_145.mp4,0,0,73,4,92,143,0
300_304.mp4,0,0,0,0,597,0,0
301_262.mp4,86,37,6,259,791,185,24
302_323.mp4,55,0,122,0,585,123,44
303_309.mp4,16,1,111,0,283,2,15
304_300.mp4,62,0,0,0,432,116,0
305_513.mp4,30,7,89,382,806,86,10
306_278.mp4,0,2,2,0,719,5,0
307_365.mp4,0,0,339,0,13,14,0
308_388.mp4,8,7,39,27,103,126,207
309_303.mp4,6,0,62,20,216,550,13
310_196.mp4,0,0,67,0,303,5,0
311_387.mp4,0,0,81,11,239,6,1
312_021.mp4,0,0,49,0,5,374,0
313_283.mp4,0,0,4,2,397,78,0
314_347.mp4,392,0,10,0,0,167,0
315_322.mp4,168,0,32,0,8,7,89
316_369.mp4,10,0,1,1,530,22,2
317_359.mp4,0,0,1,0,0,191,0
318_334.mp4,0,0,2,39,328,89,17
319_352.mp4,1,0,36,0,709,72,0
320_328.mp4,26,6,88,106,318,31,3
321_288.mp4,34,0,38,1,6,446,43
322_315.mp4,0,0,0,6,299,9,0
323_302.mp4,2,0,34,0,0,420,0
324_356.mp4,0,0,186,17,33,505,0
325_492.mp4,28,1,201,54,1156,455,0
326_501.mp4,56,0,9,1,782,49,9
327_329.mp4,134,0,4,2,68,287,0
328_320.mp4,19,0,26,0,41,220,1
329_327.mp4,110,0,0,0,10,1,294
330_162.mp4,26,22,0,1,350,13,0
331_260.mp4,1,1,11,0,227,224,0
332_051.mp4,12,2,266,6,247,86,37
333_377.mp4,80,2,90,0,70,184,7
334_318.mp4,0,0,6,7,364,962,0
335_277.mp4,57,0,197,24,70,326,0
336_338.mp4,4,0,1,1,285,221,0
337_522.mp4,39,0,122,0,169,5,1
338_336.mp4,2,0,3,266,736,148,0
339_392.mp4,271,0,3,35,51,8,89
340_341.mp4,2,0,1,1,285,4,0
341_340.mp4,168,3,1,9,620,2,25
342_416.mp4,25,0,4,97,89,68,0
343_363.mp4,88,0,176,0,12,22,0
344_020.mp4,690,0,114,3,308,55,117
345_259.mp4,21,0,260,58,463,45,0
346_351.mp4,12,3,240,0,103,22,49
347_314.mp4,146,0,17,0,7,12,0
348_202.mp4,0,0,30,0,383,1,0
349_350.mp4,0,0,200,460,89,3,0
350_349.mp4,2,0,17,5,361,31,0
351_346.mp4,246,0,48,0,51,357,2
352_319.mp4,155,0,13,0,234,20,1
353_383.mp4,198,0,9,2,118,3,30
354_362.mp4,0,0,76,63,227,40,3
355_748.mp4,0,0,1,71,428,0,0
356_324.mp4,389,0,123,0,43,150,2
357_432.mp4,61,0,33,346,190,61,1
358_380.mp4,12,0,105,0,123,311,0
359_317.mp4,23,0,62,0,325,37,2
360_437.mp4,2,0,1,3,382,0,0
361_448.mp4,89,0,9,9,80,243,0
362_354.mp4,22,0,123,20,222,127,4
363_343.mp4,0,0,11,15,77,386,0
364_440.mp4,229,0,27,1,199,193,0
365_307.mp4,0,0,0,0,8,24,0
366_473.mp4,0,0,73,0,328,3,0
367_371.mp4,0,0,46,0,264,295,41
368_378.mp4,0,0,83,76,207,395,0
369_316.mp4,0,0,36,0,183,101,0
370_483.mp4,0,0,10,7,211,148,14
371_367.mp4,88,0,229,0,104,138,159
372_413.mp4,29,0,5,0,395,57,0
373_394.mp4,0,0,15,51,575,4,0
374_407.mp4,6,0,95,0,260,204,22
375_251.mp4,55,1,60,9,99,131,1
376_381.mp4,0,0,164,0,67,89,195
377_333.mp4,74,0,29,0,96,200,0
378_368.mp4,97,0,154,129,102,307,0
379_158.mp4,16,0,16,13,227,71,1
380_358.mp4,18,0,64,0,296,77,0
381_376.mp4,17,0,45,122,306,88,0
382_409.mp4,0,0,3,1,7,305,1
383_353.mp4,163,163,146,0,37,8,0
384_932.mp4,341,0,1,0,114,0,7
385_414.mp4,33,3,35,184,43,49,2
386_154.mp4,4,0,45,0,389,0,11
387_311.mp4,0,0,85,12,428,1,5
388_308.mp4,67,0,22,0,376,171,0
389_480.mp4,0,0,38,0,253,19,4
390_709.mp4,4,0,34,20,155,618,0
391_406.mp4,106,29,260,0,147,5,0
392_339.mp4,32,0,0,48,1385,36,0
393_405.mp4,12,0,31,0,35,501,0
394_373.mp4,0,0,81,0,178,151,0
395_401.mp4,17,0,15,0,188,242,0
396_272.mp4,31,14,0,0,468,12,0
397_602.mp4,2,1,9,173,159,1,16
398_457.mp4,1,0,11,1,423,6,160
399_488.mp4,0,0,134,356,438,71,0
400_476.mp4,106,0,24,100,122,11,5
401_395.mp4,208,0,96,57,71,60,1
402_453.mp4,4,0,15,0,275,106,37
403_497.mp4,3,0,18,548,88,0,51
404_429.mp4,37,0,342,11,22,100,55
405_393.mp4,75,0,134,1,397,8,0
406_391.mp4,0,0,0,10,482,3,42
407_374.mp4,61,0,197,2,247,4,1
408_424.mp4,0,0,11,1,215,82,0
409_382.mp4,16,0,44,0,346,7,0
410_411.mp4,32,0,13,21,431,53,0
411_410.mp4,13,0,183,262,179,150,0
412_274.mp4,82,0,67,0,160,252,13
413_372.mp4,210,0,1,11,148,0,9
414_385.mp4,33,0,3,3,356,16,5
415_484.mp4,129,0,247,0,145,41,0
416_342.mp4,0,0,1,0,5,4,0
417_496.mp4,17,0,35,0,808,0,2
418_507.mp4,14,3,10,157,97,38,0
419_824.mp4,3,0,147,438,364,8,16
420_257.mp4,79,0,312,6,660,72,0
421_423.mp4,60,0,570,95,140,173,0
422_695.mp4,0,0,0,122,144,50,0
423_421.mp4,223,0,1,1131,251,206,2
424_408.mp4,2,0,0,165,144,0,0
425_485.mp4,35,2,160,24,92,18,0
426_287.mp4,0,0,115,7,297,10,20
427_637.mp4,345,0,85,1,142,363,0
428_466.mp4,5,0,2,0,443,37,12
429_404.mp4,93,0,198,6,159,1,0
430_459.mp4,0,0,180,0,174,3,0
431_447.mp4,11,0,71,179,242,115,5
432_357.mp4,6,0,23,0,254,79,0
433_498.mp4,200,0,0,0,4,332,0
434_438.mp4,83,1,27,20,83,91,33
435_456.mp4,306,0,34,0,31,132,0
436_526.mp4,44,0,26,55,361,56,0
437_360.mp4,0,0,0,407,181,11,0
438_434.mp4,3,0,13,29,454,11,46
439_441.mp4,135,0,0,0,33,294,0
440_364.mp4,0,0,45,0,358,17,0
441_439.mp4,0,0,83,45,5,157,8
442_195.mp4,86,0,14,16,229,15,0
443_514.mp4,260,0,471,0,551,254,1
444_655.mp4,219,7,55,12,142,3,0
445_494.mp4,60,0,460,14,220,1003,0
446_667.mp4,47,1,87,85,143,173,0
447_431.mp4,32,10,22,13,351,61,0
448_361.mp4,2,0,7,9,36,6,12
449_451.mp4,5,0,0,2,264,42,0
450_533.mp4,0,0,25,155,466,0,35
451_449.mp4,0,0,1,0,384,0,0
452_550.mp4,23,0,196,35,1,178,0
453_402.mp4,0,0,119,0,418,12,96
454_527.mp4,0,0,91,37,34,222,0
455_471.mp4,0,0,1,0,365,4,0
456_435.mp4,2,0,423,3,38,137,0
457_398.mp4,1,0,0,1,507,22,0
458_722.mp4,3,0,71,0,121,84,65
459_430.mp4,0,0,43,37,479,0,9
460_678.mp4,0,0,4,8,569,58,1
461_250.mp4,0,0,14,35,590,16,0
462_467.mp4,17,0,229,1,41,308,0
463_464.mp4,99,0,3,0,206,7,0
464_463.mp4,105,0,236,0,12,33,0
465_482.mp4,8,0,32,83,59,124,23
466_428.mp4,4,0,31,0,46,100,154
467_462.mp4,0,0,0,423,1,31,0
468_470.mp4,121,0,168,6,243,67,0
469_481.mp4,31,77,4,107,147,5,43
470_468.mp4,20,0,420,0,236,237,0
471_455.mp4,251,0,1,40,207,117,0
472_511.mp4,275,0,22,0,182,0,0
473_366.mp4,171,1,121,121,292,87,45
474_281.mp4,1,1,34,0,139,145,1
475_265.mp4,0,0,1,250,85,0,1
476_400.mp4,16,0,9,0,187,79,19
477_487.mp4,64,0,6,16,72,352,2
478_506.mp4,2,0,4,33,696,18,0
479_706.mp4,2,0,0,350,138,0,0
480_389.mp4,2,0,37,0,430,4,6
481_469.mp4,5,3,53,7,348,19,41
482_465.mp4,1,0,15,0,126,226,0
483_370.mp4,26,0,116,12,79,140,35
484_415.mp4,0,0,12,1,214,14,0
485_425.mp4,381,0,49,0,315,36,23
486_680.mp4,124,0,13,0,16,521,3
487_477.mp4,0,0,7,51,239,0,23
488_399.mp4,0,0,0,0,516,2,0
489_022.mp4,262,0,87,14,161,0,42
490_534.mp4,0,0,1,142,399,35,0
491_226.mp4,2,0,123,0,288,10,15
492_325.mp4,86,0,5,12,232,10,9
493_538.mp4,4,0,1,0,307,7,0
494_445.mp4,261,0,77,0,73,356,0
495_512.mp4,222,0,7,12,274,54,0
496_417.mp4,175,1,49,0,1004,505,44
497_403.mp4,53,0,2,5,446,102,0
498_433.mp4,93,0,74,0,145,4,0
499_539.mp4,0,0,0,59,455,0,0
500_592.mp4,64,0,48,0,1,185,0
501_326.mp4,40,0,46,0,372,44,20
502_504.mp4,20,0,246,0,51,10,0
503_756.mp4,15,1,0,182,488,3,0
504_502.mp4,23,0,5,3,256,95,0
505_600.mp4,11,0,1,0,523,8,0
506_478.mp4,13,2,0,0,335,315,3
507_418.mp4,0,0,1,21,440,4,0
508_831.mp4,0,0,0,4,582,17,0
509_525.mp4,85,0,31,3,358,22,0
510_528.mp4,253,0,6,36,60,291,0
511_472.mp4,219,0,141,0,64,637,0
512_495.mp4,181,0,47,2,129,377,0
513_305.mp4,207,0,13,26,154,12,3
514_443.mp4,10,0,5,7,338,1,0
515_519.mp4,1,0,81,2,578,12,0
516_555.mp4,0,0,35,31,125,2,0
517_521.mp4,4,0,125,12,196,53,83
518_131.mp4,0,0,32,0,7,153,0
519_515.mp4,0,0,0,3,375,382,0
520_542.mp4,1,0,8,0,314,11,16
521_517.mp4,0,0,8,0,7,1,0
522_337.mp4,3,0,164,177,638,522,0
523_541.mp4,0,0,12,0,330,53,0
524_580.mp4,0,0,1,79,398,50,0
525_509.mp4,1,0,233,0,110,173,0
526_436.mp4,165,0,5,186,311,540,27
527_454.mp4,0,0,0,181,1,160,0
528_510.mp4,45,0,46,3,293,0,0
529_633.mp4,55,10,56,10,127,78,0
530_594.mp4,91,0,274,0,29,322,0
531_549.mp4,49,0,12,16,70,53,67
532_544.mp4,12,0,25,120,155,80,77
533_450.mp4,0,0,19,0,529,0,10
534_490.mp4,19,0,3,0,241,122,0
535_587.mp4,0,0,6,0,652,9,0
536_540.mp4,0,0,0,0,524,59,0
537_563.mp4,1,43,43,40,54,208,7
538_493.mp4,0,0,0,17,511,68,0
539_499.mp4,53,0,1,25,140,33,61
540_536.mp4,3,0,26,516,106,27,279
541_523.mp4,43,0,17,0,103,202,25
542_520.mp4,11,3,20,17,122,88,1
543_559.mp4,5,0,1,4,676,32,0
544_532.mp4,7,2,128,27,258,62,0
545_553.mp4,6,0,5,6,376,47,0
546_621.mp4,61,0,31,1,624,0,0
547_574.mp4,11,0,94,2,14,28,0
548_632.mp4,0,11,585,35,478,38,0
549_531.mp4,0,0,3,155,420,50,0
550_452.mp4,0,0,405,0,6,19,14
551_631.mp4,11,0,16,190,413,121,1
552_851.mp4,139,2,105,0,17,40,0
553_545.mp4,0,0,0,0,358,5,0
554_572.mp4,26,5,11,506,257,3,11
555_516.mp4,129,0,6,155,282,12,0
556_588.mp4,0,0,2,132,198,40,0
557_560.mp4,78,0,28,223,60,194,0
558_583.mp4,11,0,102,122,290,7,3
559_543.mp4,3,1,3,0,4,3,0
560_557.mp4,0,0,27,0,86,236,0
561_998.mp4,300,33,1,0,20,68,0
562_626.mp4,12,0,201,100,145,31,19
563_537.mp4,1,0,0,331,0,58,0
564_971.mp4,0,0,81,0,561,0,6
565_589.mp4,25,0,0,0,253,152,0
566_617.mp4,96,0,1127,353,839,199,6
567_606.mp4,0,0,0,0,275,65,0
568_628.mp4,0,0,0,0,570,0,0
569_921.mp4,1,0,2,23,71,24,0
570_624.mp4,29,0,116,2,71,8,124
571_746.mp4,94,0,49,0,142,588,0
572_554.mp4,11,0,0,3,228,111,0
573_757.mp4,320,0,12,0,34,209,38
574_547.mp4,73,0,22,1,348,7,9
575_603.mp4,3,0,14,0,84,411,0
576_155.mp4,0,0,0,0,412,1,0
577_593.mp4,18,0,120,556,55,35,0
578_636.mp4,4,0,58,314,83,114,0
579_701.mp4,92,0,2,0,348,26,12
580_524.mp4,72,5,10,0,2,211,3
581_697.mp4,1,0,0,52,245,5,4
582_172.mp4,82,0,40,0,22,286,1
583_558.mp4,54,0,56,49,149,12,204
584_823.mp4,19,0,2,0,435,20,0
585_599.mp4,13,0,22,180,177,1,1
586_223.mp4,0,0,19,4,320,94,7
587_535.mp4,1,0,22,0,592,0,11
588_556.mp4,24,2,8,4,34,472,0
589_565.mp4,79,0,171,0,3,432,1
590_034.mp4,22,0,1,347,209,7,19
591_605.mp4,10,0,20,44,93,366,99
592_500.mp4,0,0,3,21,348,0,0
593_577.mp4,0,0,44,7,49,23,1
594_530.mp4,48,0,29,0,164,269,0
595_597.mp4,43,0,100,0,255,155,12
596_609.mp4,1,0,31,4,323,184,14
597_595.mp4,0,0,0,19,238,40,0
598_178.mp4,68,0,78,0,48,374,118
599_585.mp4,39,0,20,3,366,6,0
600_505.mp4,48,0,39,0,182,55,64
601_653.mp4,0,0,0,0,358,6,0
602_397.mp4,40,0,93,9,659,5,3
603_575.mp4,0,0,0,88,121,1,75
604_703.mp4,0,0,48,288,369,165,0
605_591.mp4,20,0,0,20,608,16,0
606_567.mp4,27,0,182,0,25,27,126
607_683.mp4,3,0,27,31,111,227,0
608_675.mp4,580,0,242,2,0,584,0
609_596.mp4,82,1,8,2,372,49,2
610_692.mp4,58,8,3,0,74,254,0
611_760.mp4,1,0,1,3,220,11,0
612_702.mp4,371,0,14,4,13,25,0
613_685.mp4,13,0,40,0,19,484,0
614_616.mp4,403,0,14,0,14,76,1
615_687.mp4,0,0,95,0,337,20,0
616_614.mp4,47,7,11,0,593,7,0
617_566.mp4,0,0,2,9,301,1,5
618_629.mp4,8,0,2,341,61,3,0
619_620.mp4,300,0,0,0,4,3,0
620_619.mp4,425,0,130,2,74,111,0
621_546.mp4,0,0,0,0,205,165,0
622_647.mp4,323,0,1,1,59,20,0
623_630.mp4,1,0,39,1,211,65,0
624_570.mp4,0,0,17,382,17,5,0
625_650.mp4,0,0,0,1,331,0,0
626_562.mp4,19,0,704,51,225,156,0
627_658.mp4,27,0,0,8,339,4,3
628_568.mp4,389,0,135,0,365,6,0
629_618.mp4,101,2,11,3,832,31,7
630_623.mp4,2,0,11,0,215,107,88
631_551.mp4,3,5,36,0,23,347,10
632_548.mp4,0,0,1,149,53,4,0
