Video_name,happy,angry,sad,surprise,disgust,fear,neutral,label,,
361_448.mp4,96,,,,,,,0,,
362_354.mp4,29,,,,,,,0,,
363_343.mp4,0,,,,,,,0,,
364_440.mp4,239,,,,,,,0,,
365_307.mp4,0,,,,,,,0,,
366_473.mp4,3,,,,,,,0,,
367_371.mp4,0,,,,,,,0,,
368_378.mp4,0,,,,,,,0,,
369_316.mp4,0,,,,,,,0,,
370_483.mp4,2,,,,,,,0,,
371_367.mp4,112,,,,,,,0,,
372_413.mp4,31,,,,,,,0,,
373_394.mp4,0,,,,,,,0,,
374_407.mp4,11,,,,,,,0,,
375_251.mp4,102,,,,,,,0,,
376_381.mp4,0,,,,,,,0,,
377_333.mp4,46,,,,,,,0,,
378_368.mp4,123,,,,,,,0,,
379_158.mp4,1,,,,,,,0,,
380_358.mp4,7,,,,,,,0,,
381_376.mp4,4,,,,,,,0,,
382_409.mp4,2,,,,,,,0,,
383_353.mp4,114,,,,,,,0,,
384_932.mp4,381,,,,,,,0,,
385_414.mp4,26,,,,,,,0,,
386_154.mp4,7,,,,,,,0,,
387_311.mp4,0,,,,,,,0,,
388_308.mp4,31,,,,,,,0,,
389_480.mp4,0,,,,,,,0,,
390_709.mp4,5,,,,,,,0,,
391_406.mp4,103,,,,,,,0,,
392_339.mp4,24,,,,,,,0,,
393_405.mp4,14,,,,,,,0,,
394_373.mp4,0,,,,,,,0,,
395_401.mp4,11,,,,,,,0,,
396_272.mp4,9,,,,,,,0,,
397_602.mp4,0,,,,,,,0,,
398_457.mp4,9,,,,,,,0,,
399_488.mp4,1,,,,,,,0,,
400_476.mp4,160,,,,,,,0,,
401_395.mp4,227,,,,,,,0,,
402_453.mp4,3,,,,,,,0,,
403_497.mp4,22,,,,,,,0,,
404_429.mp4,88,,,,,,,0,,
405_393.mp4,89,,,,,,,0,,
406_391.mp4,0,,,,,,,0,,
407_374.mp4,79,,,,,,,0,,
408_424.mp4,0,,,,,,,0,,
409_382.mp4,3,,,,,,,0,,
410_411.mp4,39,,,,,,,0,,
411_410.mp4,10,,,,,,,0,,
412_274.mp4,120,,,,,,,0,,
413_372.mp4,187,,,,,,,0,,
414_385.mp4,50,,,,,,,0,,
415_484.mp4,114,,,,,,,0,,
416_342.mp4,0,,,,,,,0,,
417_496.mp4,21,,,,,,,0,,
418_507.mp4,6,,,,,,,0,,
419_824.mp4,10,,,,,,,0,,
420_257.mp4,87,,,,,,,0,,
421_423.mp4,82,,,,,,,0,,
422_695.mp4,0,,,,,,,0,,
423_421.mp4,116,,,,,,,0,,
424_408.mp4,0,,,,,,,0,,
425_485.mp4,23,,,,,,,0,,
426_287.mp4,0,,,,,,,0,,
427_637.mp4,142,,,,,,,0,,
428_466.mp4,4,,,,,,,0,,
429_404.mp4,94,,,,,,,0,,
430_459.mp4,0,,,,,,,0,,
431_447.mp4,7,,,,,,,0,,
432_357.mp4,3,,,,,,,0,,
433_498.mp4,188,,,,,,,0,,
434_438.mp4,102,,,,,,,0,,
435_456.mp4,345,,,,,,,0,,
436_526.mp4,39,,,,,,,0,,
437_360.mp4,0,,,,,,,0,,
438_434.mp4,0,,,,,,,0,,
439_441.mp4,149,,,,,,,0,,
440_364.mp4,0,,,,,,,0,,
441_439.mp4,0,,,,,,,0,,
442_195.mp4,95,,,,,,,0,,
443_514.mp4,245,,,,,,,0,,
444_655.mp4,219,,,,,,,0,,
445_494.mp4,83,,,,,,,0,,
446_667.mp4,47,,,,,,,0,,
447_431.mp4,21,,,,,,,0,,
448_361.mp4,0,,,,,,,0,,
449_451.mp4,0,,,,,,,0,,
450_533.mp4,2,,,,,,,0,,
451_449.mp4,0,,,,,,,0,,
452_550.mp4,10,,,,,,,0,,
453_402.mp4,2,,,,,,,0,,
454_527.mp4,0,,,,,,,0,,
455_471.mp4,0,,,,,,,0,,
456_435.mp4,0,,,,,,,0,,
457_398.mp4,0,,,,,,,0,,
458_722.mp4,4,,,,,,,0,,
459_430.mp4,0,,,,,,,0,,
460_678.mp4,2,,,,,,,0,,
461_250.mp4,0,,,,,,,0,,
462_467.mp4,3,,,,,,,0,,
463_464.mp4,70,,,,,,,0,,
464_463.mp4,139,,,,,,,0,,
465_482.mp4,16,,,,,,,0,,
466_428.mp4,1,,,,,,,0,,
467_462.mp4,0,,,,,,,0,,
468_470.mp4,86,,,,,,,0,,
469_481.mp4,53,,,,,,,0,,
470_468.mp4,20,,,,,,,0,,
471_455.mp4,167,,,,,,,0,,
472_511.mp4,265,,,,,,,0,,
473_366.mp4,268,,,,,,,0,,
474_281.mp4,4,,,,,,,0,,
475_265.mp4,0,,,,,,,0,,
476_400.mp4,12,,,,,,,0,,
477_487.mp4,66,,,,,,,0,,
478_506.mp4,4,,,,,,,0,,
479_706.mp4,0,,,,,,,0,,
480_389.mp4,7,,,,,,,0,,
481_469.mp4,8,,,,,,,0,,
482_465.mp4,3,,,,,,,0,,
483_370.mp4,8,,,,,,,0,,
484_415.mp4,0,,,,,,,0,,
485_425.mp4,178,,,,,,,0,,
486_680.mp4,12,,,,,,,0,,
487_477.mp4,0,,,,,,,0,,
488_399.mp4,0,,,,,,,0,,
489_022.mp4,310,,,,,,,0,,
490_534.mp4,0,,,,,,,0,,
491_226.mp4,2,,,,,,,0,,
492_325.mp4,115,,,,,,,0,,
493_538.mp4,8,,,,,,,0,,
494_445.mp4,333,,,,,,,0,,
495_512.mp4,200,,,,,,,0,,
496_417.mp4,96,,,,,,,0,,
497_403.mp4,63,,,,,,,0,,
498_433.mp4,143,,,,,,,0,,
499_539.mp4,0,,,,,,,0,,
500_592.mp4,62,,,,,,,0,,
501_326.mp4,29,,,,,,,0,,
502_504.mp4,25,,,,,,,0,,
503_756.mp4,12,,,,,,,0,,
504_502.mp4,23,,,,,,,0,,
505_600.mp4,1,,,,,,,0,,
506_478.mp4,15,,,,,,,0,,
507_418.mp4,0,,,,,,,0,,
508_831.mp4,0,,,,,,,0,,
509_525.mp4,90,,,,,,,0,,
510_528.mp4,241,,,,,,,0,,
511_472.mp4,272,,,,,,,0,,
512_495.mp4,122,,,,,,,0,,
513_305.mp4,217,,,,,,,0,,
514_443.mp4,2,,,,,,,0,,
515_519.mp4,8,,,,,,,0,,
516_555.mp4,0,,,,,,,0,,
517_521.mp4,8,,,,,,,0,,
518_131.mp4,0,,,,,,,0,,
519_515.mp4,3,,,,,,,0,,
520_542.mp4,6,,,,,,,0,,
521_517.mp4,0,,,,,,,0,,
522_337.mp4,0,,,,,,,0,,
523_541.mp4,0,,,,,,,0,,
524_580.mp4,0,,,,,,,0,,
525_509.mp4,30,,,,,,,0,,
526_436.mp4,2,,,,,,,0,,
527_454.mp4,0,,,,,,,0,,
528_510.mp4,44,,,,,,,0,,
529_633.mp4,56,,,,,,,0,,
530_594.mp4,131,,,,,,,0,,
531_549.mp4,33,,,,,,,0,,
532_544.mp4,6,,,,,,,0,,
533_450.mp4,0,,,,,,,0,,
534_490.mp4,11,,,,,,,0,,
535_587.mp4,0,,,,,,,0,,
536_540.mp4,2,,,,,,,0,,
537_563.mp4,8,,,,,,,0,,
538_493.mp4,0,,,,,,,0,,
539_499.mp4,57,,,,,,,0,,
540_536.mp4,6,,,,,,,0,,
541_523.mp4,76,,,,,,,0,,
542_520.mp4,6,,,,,,,0,,
543_559.mp4,7,,,,,,,0,,
544_532.mp4,253,,,,,,,0,,
545_553.mp4,5,,,,,,,0,,
546_621.mp4,83,,,,,,,0,,
547_574.mp4,8,,,,,,,0,,
548_632.mp4,5,,,,,,,0,,
549_531.mp4,0,,,,,,,0,,
550_452.mp4,0,,,,,,,0,,
551_631.mp4,15,,,,,,,0,,
552_851.mp4,134,,,,,,,0,,
553_545.mp4,0,,,,,,,0,,
554_572.mp4,28,,,,,,,0,,
555_516.mp4,159,,,,,,,0,,
556_588.mp4,0,,,,,,,0,,
557_560.mp4,85,,,,,,,0,,
558_583.mp4,10,,,,,,,0,,
559_543.mp4,1,,,,,,,0,,
560_557.mp4,0,,,,,,,0,,
561_998.mp4,289,,,,,,,0,,
562_626.mp4,20,,,,,,,0,,
563_537.mp4,0,,,,,,,0,,
564_971.mp4,5,,,,,,,0,,
565_589.mp4,21,,,,,,,0,,
566_617.mp4,89,,,,,,,0,,
567_606.mp4,0,,,,,,,0,,
568_628.mp4,0,,,,,,,0,,
569_921.mp4,1,,,,,,,0,,
570_624.mp4,20,,,,,,,0,,
571_746.mp4,121,,,,,,,0,,
572_554.mp4,28,,,,,,,0,,
573_757.mp4,290,,,,,,,0,,
574_547.mp4,78,,,,,,,0,,
575_603.mp4,2,,,,,,,0,,
576_155.mp4,0,,,,,,,0,,
577_593.mp4,32,,,,,,,0,,
578_636.mp4,6,,,,,,,0,,
579_701.mp4,105,,,,,,,0,,
580_524.mp4,63,,,,,,,0,,
581_697.mp4,0,,,,,,,0,,
582_172.mp4,157,,,,,,,0,,
583_558.mp4,65,,,,,,,0,,
584_823.mp4,35,,,,,,,0,,
585_599.mp4,3,,,,,,,0,,
586_223.mp4,0,,,,,,,0,,
587_535.mp4,0,,,,,,,0,,
588_556.mp4,33,,,,,,,0,,
589_565.mp4,52,,,,,,,0,,
590_034.mp4,45,,,,,,,0,,
591_605.mp4,8,,,,,,,0,,
592_500.mp4,0,,,,,,,0,,
593_577.mp4,5,,,,,,,0,,
594_530.mp4,222,,,,,,,0,,
595_597.mp4,8,,,,,,,0,,
596_609.mp4,5,,,,,,,0,,
597_595.mp4,0,,,,,,,0,,
598_178.mp4,42,,,,,,,0,,
599_585.mp4,28,,,,,,,0,,
600_505.mp4,107,,,,,,,0,,
601_653.mp4,0,,,,,,,0,,
602_397.mp4,49,,,,,,,0,,
603_575.mp4,1,,,,,,,0,,
604_703.mp4,0,,,,,,,0,,
605_591.mp4,31,,,,,,,0,,
606_567.mp4,35,,,,,,,0,,
607_683.mp4,0,,,,,,,0,,
608_675.mp4,491,,,,,,,0,,
609_596.mp4,68,,,,,,,0,,
610_692.mp4,63,,,,,,,0,,
611_760.mp4,0,,,,,,,0,,
612_702.mp4,367,,,,,,,0,,
613_685.mp4,18,,,,,,,0,,
614_616.mp4,407,,,,,,,0,,
615_687.mp4,1,,,,,,,0,,
616_614.mp4,29,,,,,,,0,,
617_566.mp4,0,,,,,,,0,,
618_629.mp4,4,,,,,,,0,,
619_620.mp4,292,,,,,,,0,,
620_619.mp4,449,,,,,,,0,,
621_546.mp4,0,,,,,,,0,,
622_647.mp4,327,,,,,,,0,,
623_630.mp4,0,,,,,,,0,,
624_570.mp4,10,,,,,,,0,,
625_650.mp4,0,,,,,,,0,,
626_562.mp4,22,,,,,,,0,,
627_658.mp4,20,,,,,,,0,,
628_568.mp4,194,,,,,,,0,,
629_618.mp4,72,,,,,,,0,,
630_623.mp4,0,,,,,,,0,,
631_551.mp4,11,,,,,,,0,,
632_548.mp4,0,,,,,,,0,,
633_529.mp4,193,,,,,,,0,,
634_660.mp4,0,,,,,,,0,,
635_642.mp4,16,,,,,,,0,,
636_578.mp4,54,,,,,,,0,,
637_427.mp4,0,,,,,,,0,,
638_640.mp4,3,,,,,,,0,,
639_841.mp4,457,,,,,,,0,,
640_638.mp4,0,,,,,,,0,,
641_662.mp4,4,,,,,,,0,,
642_635.mp4,1,,,,,,,0,,
643_646.mp4,5,,,,,,,0,,
644_657.mp4,7,,,,,,,0,,
645_688.mp4,21,,,,,,,0,,
646_643.mp4,15,,,,,,,0,,
647_622.mp4,25,,,,,,,0,,
648_654.mp4,12,,,,,,,0,,
649_816.mp4,0,,,,,,,0,,
650_625.mp4,0,,,,,,,0,,
651_835.mp4,30,,,,,,,0,,
652_773.mp4,0,,,,,,,0,,
653_601.mp4,599,,,,,,,0,,
654_648.mp4,64,,,,,,,0,,
655_444.mp4,19,,,,,,,0,,
656_666.mp4,8,,,,,,,0,,
657_644.mp4,17,,,,,,,0,,
658_627.mp4,0,,,,,,,0,,
659_749.mp4,12,,,,,,,0,,
660_634.mp4,74,,,,,,,0,,
661_670.mp4,0,,,,,,,0,,
662_641.mp4,0,,,,,,,0,,
663_231.mp4,0,,,,,,,0,,
664_668.mp4,2,,,,,,,0,,
665_679.mp4,2,,,,,,,0,,
666_656.mp4,0,,,,,,,0,,
667_446.mp4,0,,,,,,,0,,
668_664.mp4,67,,,,,,,0,,
669_682.mp4,3,,,,,,,0,,
670_661.mp4,2,,,,,,,0,,
671_677.mp4,0,,,,,,,0,,
672_720.mp4,6,,,,,,,0,,
673_728.mp4,23,,,,,,,0,,
674_744.mp4,0,,,,,,,0,,
675_608.mp4,137,,,,,,,0,,
676_776.mp4,3,,,,,,,0,,
677_671.mp4,1,,,,,,,0,,
678_460.mp4,0,,,,,,,0,,
679_665.mp4,22,,,,,,,0,,
680_486.mp4,178,,,,,,,0,,
681_711.mp4,21,,,,,,,0,,
682_669.mp4,81,,,,,,,0,,
683_607.mp4,0,,,,,,,0,,
684_717.mp4,0,,,,,,,0,,
685_613.mp4,7,,,,,,,0,,
686_696.mp4,30,,,,,,,0,,
687_615.mp4,22,,,,,,,0,,
688_645.mp4,21,,,,,,,0,,
689_690.mp4,81,,,,,,,0,,
690_689.mp4,3,,,,,,,0,,
691_732.mp4,54,,,,,,,0,,
692_610.mp4,2,,,,,,,0,,
693_698.mp4,46,,,,,,,0,,
694_767.mp4,16,,,,,,,0,,
