Video_name,happy,angry,sad,surprise,disgust,fear,neutral
075.mp4,37,0,8,565,167,158,2
076.mp4,68,8,9,0,256,11,0
077.mp4,1,0,148,21,176,283,40
078.mp4,12,0,53,1,444,0,13
079.mp4,12,0,2,32,363,15,0
080.mp4,0,0,11,2,441,29,0
081.mp4,51,0,59,6,923,37,94
082.mp4,7,6,1,5,295,0,3
083.mp4,694,0,34,91,150,311,4
084.mp4,54,1,204,353,128,11,4
085.mp4,18,3,115,0,186,0,7
086.mp4,0,1,5,0,590,337,4
087.mp4,265,12,14,0,0,12,0
088.mp4,32,16,24,0,536,42,26
089.mp4,28,0,77,0,545,140,0
090.mp4,8,0,22,202,310,7,141
091.mp4,281,0,139,24,311,137,38
092.mp4,1,0,12,0,446,0,1
093.mp4,0,0,74,146,148,12,2
094.mp4,1,0,199,0,521,3,0
095.mp4,153,0,473,114,65,180,47
096.mp4,1,0,56,12,169,258,8
097.mp4,78,0,0,58,298,44,0
098.mp4,7,0,202,0,85,21,2
099.mp4,1,0,15,211,378,41,1
100.mp4,94,0,14,98,182,19,17
101.mp4,343,38,179,128,292,91,56
102.mp4,235,16,1,0,0,77,0
103.mp4,28,0,80,1,246,221,19
104.mp4,0,0,11,182,22,258,0
105.mp4,0,0,19,10,263,14,2
106.mp4,215,0,85,0,52,1,3
107.mp4,2,0,118,0,426,0,10
108.mp4,2,0,102,64,4,82,47
109.mp4,269,0,10,0,0,21,0
110.mp4,103,84,190,34,86,1,42
111.mp4,74,0,0,41,169,118,4
112.mp4,0,1,34,27,186,144,6
113.mp4,4,0,53,1,641,33,112
114.mp4,740,0,17,0,202,309,1
115.mp4,207,0,115,38,3,6,0
116.mp4,0,0,35,17,124,151,0
117.mp4,5,12,116,172,147,38,73
118.mp4,0,0,0,6,342,7,0
119.mp4,1,0,5,8,473,0,15
120.mp4,36,0,79,0,263,7,116
121.mp4,4,6,246,173,43,16,65
122.mp4,18,0,3,75,207,0,4
123.mp4,73,0,49,72,239,3,78
124.mp4,1,0,6,4,68,63,176
125.mp4,0,0,0,131,364,1,5
126.mp4,6,0,82,62,174,4,2
127.mp4,281,0,473,19,175,302,352
128.mp4,149,0,41,76,265,51,0
129.mp4,300,0,17,0,229,81,0
130.mp4,14,0,63,21,420,29,122
131.mp4,33,0,121,0,4,85,63
132.mp4,24,0,72,2,252,57,6
133.mp4,265,0,23,12,11,405,4
134.mp4,14,0,27,111,177,3,15
135.mp4,1,0,15,137,163,7,4
136.mp4,8,0,20,116,392,80,0
137.mp4,8,0,23,1,539,35,0
138.mp4,2,0,25,0,57,87,239
139.mp4,18,0,2,0,355,1,2
140.mp4,70,0,45,0,11,173,0
141.mp4,6,0,55,35,410,4,36
142.mp4,175,0,60,307,187,220,6
143.mp4,106,0,32,0,268,7,0
144.mp4,0,0,35,0,145,154,10
145.mp4,32,0,141,63,169,45,1
146.mp4,43,21,467,200,109,91,76
147.mp4,332,5,7,0,279,50,0
148.mp4,600,0,194,0,121,26,4
149.mp4,3,2,21,113,102,126,0
150.mp4,3,0,58,0,185,209,1
151.mp4,32,0,0,58,79,4,174
152.mp4,10,0,30,0,8,211,54
153.mp4,125,0,79,135,202,97,95
154.mp4,33,5,6,134,517,14,249
155.mp4,0,0,186,24,538,71,12
156.mp4,34,0,27,3,670,274,2
157.mp4,52,0,56,0,359,27,12
158.mp4,28,0,55,186,82,129,1
159.mp4,2,0,71,16,226,10,0
160.mp4,7,0,144,6,355,10,12
161.mp4,1,0,97,182,82,10,1
162.mp4,46,50,17,32,484,29,29
163.mp4,2,0,5,159,105,31,2
164.mp4,337,0,153,9,223,283,16
165.mp4,19,0,0,0,352,14,2
166.mp4,43,0,44,121,498,27,23
167.mp4,89,0,14,9,207,0,33
168.mp4,0,0,74,189,252,767,138
169.mp4,18,1,159,0,3,164,304
170.mp4,7,0,73,117,171,0,102
171.mp4,7,0,4,21,0,169,0
172.mp4,232,0,343,0,22,119,37
173.mp4,28,0,49,286,353,35,34
174.mp4,2,0,103,390,19,19,1
175.mp4,7,0,21,11,392,4,26
176.mp4,1,0,33,58,300,1,4
177.mp4,1,3,18,138,254,2,0
178.mp4,1,0,198,0,82,239,1
179.mp4,710,16,421,231,296,0,44
180.mp4,86,2,39,4,363,7,75
181.mp4,8,0,98,5,112,130,125
182.mp4,4,0,157,1,165,91,202
183.mp4,1,0,109,0,71,179,0
184.mp4,0,0,343,3,897,18,0
185.mp4,16,0,0,0,843,2,2
186.mp4,12,6,562,1164,466,124,0
187.mp4,79,1,236,358,428,8,31
188.mp4,1,0,7,18,288,3,12
189.mp4,3,0,104,11,369,26,2
190.mp4,2,1,33,50,181,68,29
191.mp4,80,0,42,75,88,59,54
192.mp4,0,0,7,16,156,80,34
193.mp4,1,0,7,115,217,13,16
194.mp4,16,0,0,0,564,3,0
195.mp4,6,3,17,24,261,35,1
196.mp4,0,0,94,2,142,25,0
197.mp4,237,18,356,215,42,2,10
198.mp4,0,0,225,0,362,27,0
199.mp4,16,0,2,0,348,2,0
200.mp4,36,0,6,84,574,18,1
201.mp4,1,0,183,3,541,11,132
202.mp4,0,0,4,2,253,50,14
203.mp4,8,3,0,52,403,2,0
204.mp4,2,0,21,21,249,58,62
205.mp4,87,1,16,1,164,15,25
206.mp4,0,0,29,0,241,5,461
207.mp4,1,0,13,37,167,5,127
208.mp4,48,0,48,0,234,135,0
209.mp4,194,0,376,0,57,37,4
210.mp4,6,235,416,0,103,77,2
211.mp4,307,1,19,35,116,168,0
212.mp4,0,0,1,27,360,27,0
213.mp4,159,20,82,23,44,43,10
214.mp4,0,0,12,5,4,390,42
215.mp4,423,0,8,0,23,134,0
216.mp4,0,0,83,19,204,167,7
217.mp4,31,1,44,406,184,5,23
218.mp4,4,0,0,4,344,1,0
219.mp4,1,0,23,8,292,34,16
220.mp4,0,0,7,37,308,8,0
221.mp4,735,22,63,160,445,280,5
222.mp4,17,0,73,76,167,27,47
223.mp4,8,0,12,0,205,111,17
224.mp4,1,0,0,0,467,0,20
225.mp4,13,0,49,7,59,131,30
226.mp4,11,0,139,9,106,71,85
227.mp4,27,186,0,94,35,48,52
228.mp4,18,2,86,0,437,10,1
229.mp4,1,0,20,121,222,26,18
230.mp4,45,2,21,89,48,57,112
231.mp4,91,0,186,2,450,337,0
232.mp4,0,0,114,24,277,158,78
233.mp4,22,0,6,300,1243,128,2
234.mp4,0,0,33,0,321,1,173
235.mp4,3,0,12,1,298,0,0
236.mp4,109,0,11,2,437,45,51
237.mp4,194,0,457,0,72,28,6
238.mp4,5,0,161,88,333,45,3
239.mp4,620,0,213,0,54,268,2
240.mp4,23,5,48,664,1312,60,7
241.mp4,150,3,51,0,31,44,13
242.mp4,1,0,15,0,2,2,202
243.mp4,82,0,28,13,264,20,0
244.mp4,1,0,87,294,156,0,15
245.mp4,0,0,0,1,342,1,0
246.mp4,1,0,102,3,368,39,14
247.mp4,26,0,70,19,201,45,40
248.mp4,24,0,32,47,296,1,60
249.mp4,87,6,219,50,164,162,34
250.mp4,18,0,54,54,344,53,41
251.mp4,34,0,29,0,232,41,10
252.mp4,21,0,1,32,514,14,4
253.mp4,6,0,21,30,422,17,7
254.mp4,33,16,165,10,102,56,45
255.mp4,1,0,165,21,286,29,4
256.mp4,0,0,30,31,437,29,15
257.mp4,4,0,80,13,664,38,0
258.mp4,3,0,20,23,342,62,52
259.mp4,36,0,191,8,142,112,0
260.mp4,0,0,2,2,63,235,0
261.mp4,503,0,93,7,8,60,6
262.mp4,48,1,100,32,138,21,57
263.mp4,1,0,5,0,259,48,0
264.mp4,6,0,100,106,219,41,0
265.mp4,0,0,22,215,272,3,18
266.mp4,1,0,8,1,449,8,0
267.mp4,0,0,2,0,287,17,0
268.mp4,152,3,1006,6,199,66,53
269.mp4,0,0,8,0,140,211,1
270.mp4,20,0,18,0,287,4,1
271.mp4,0,0,6,474,10,7,0
272.mp4,25,0,13,12,221,45,7
273.mp4,81,0,70,2,1,113,14
274.mp4,21,0,32,3,83,46,36
275.mp4,1,0,0,0,195,228,1
276.mp4,12,0,6,25,321,18,0
277.mp4,136,0,308,7,178,421,0
278.mp4,55,2,20,0,369,22,0
279.mp4,22,0,191,66,65,16,148
280.mp4,35,0,78,102,169,188,2
281.mp4,1,0,0,13,231,60,4
282.mp4,8,0,32,0,532,9,26
283.mp4,0,0,768,0,41,157,0
284.mp4,11,4,40,161,270,41,0
285.mp4,4,0,175,94,70,66,7
286.mp4,228,80,257,0,39,34,30
287.mp4,3,0,110,59,99,56,45
288.mp4,27,0,179,8,481,39,42
289.mp4,424,0,334,0,586,151,0
290.mp4,0,0,3,119,307,0,0
291.mp4,41,0,86,46,46,76,34
292.mp4,6,0,116,68,174,37,30
293.mp4,71,0,302,0,31,337,18
294.mp4,25,0,0,0,538,10,41
295.mp4,0,0,116,0,245,26,6
296.mp4,293,0,15,0,10,21,0
297.mp4,47,0,0,0,338,5,0
298.mp4,12,0,210,0,240,82,25
299.mp4,2,0,8,2,2,276,20
300.mp4,132,0,141,0,305,13,0
301.mp4,57,1,265,265,500,127,149
302.mp4,2,0,14,1,12,741,0
303.mp4,18,0,13,0,510,0,0
304.mp4,0,0,0,0,566,44,0
305.mp4,355,3,212,175,953,164,28
306.mp4,67,54,12,0,590,6,0
307.mp4,25,0,154,31,108,80,6
308.mp4,4,0,54,18,98,334,5
309.mp4,99,0,49,78,142,266,217
310.mp4,14,0,12,238,98,13,0
311.mp4,1,0,87,13,205,0,37
312.mp4,0,0,10,35,380,3,0
313.mp4,13,0,13,10,429,5,11
314.mp4,248,10,95,0,44,170,0
315.mp4,2,0,3,65,204,21,10
316.mp4,21,0,110,30,318,90,0
317.mp4,25,0,7,2,610,13,13
318.mp4,0,0,0,53,238,177,7
319.mp4,3,0,152,0,615,19,0
320.mp4,75,0,44,0,257,159,39
321.mp4,174,0,9,0,45,234,107
322.mp4,109,0,82,30,55,3,38
323.mp4,28,0,1,32,380,3,12
324.mp4,614,0,202,2,31,61,35
325.mp4,101,271,949,65,226,244,0
326.mp4,372,0,228,3,60,165,86
327.mp4,208,0,211,0,54,17,5
328.mp4,16,0,76,99,69,14,35
329.mp4,91,0,5,11,145,134,29
330.mp4,0,0,47,5,344,8,4
331.mp4,5,0,181,66,108,11,95
332.mp4,162,2,248,19,2,258,25
333.mp4,141,0,10,0,222,60,0
334.mp4,49,0,55,37,937,261,0
335.mp4,45,0,189,9,185,177,12
336.mp4,11,0,26,58,342,82,3
337.mp4,0,0,0,42,294,1,0
338.mp4,77,0,88,210,619,48,11
339.mp4,1,0,0,13,440,0,3
340.mp4,3,0,19,10,230,34,2
341.mp4,8,1,5,47,757,10,4
342.mp4,12,0,35,2,162,72,2
343.mp4,0,0,161,0,9,96,0
344.mp4,89,0,150,0,314,648,92
345.mp4,12,0,35,84,673,41,1
346.mp4,27,1,325,0,0,237,26
347.mp4,326,0,5,1,0,2,1
348.mp4,73,0,2,19,321,0,0
349.mp4,2,0,229,123,289,102,0
350.mp4,7,0,9,111,278,0,1
351.mp4,598,0,36,2,78,15,4
352.mp4,7,0,10,80,335,3,2
353.mp4,118,155,32,14,9,32,0
354.mp4,37,0,200,44,90,15,18
355.mp4,173,21,19,12,220,0,57
356.mp4,66,1,315,73,63,189,0
357.mp4,2,0,154,346,97,93,0
358.mp4,2,0,216,0,304,15,0
359.mp4,0,0,133,53,205,51,11
360.mp4,0,0,5,207,173,0,0
361.mp4,2,0,102,154,210,31,54
362.mp4,23,1,28,133,233,107,0
363.mp4,31,0,369,8,46,26,0
364.mp4,12,0,211,15,382,28,0
365.mp4,40,0,218,0,74,28,9
366.mp4,3,0,14,107,267,0,13
367.mp4,29,0,140,0,163,99,220
368.mp4,21,37,51,2,67,582,0
369.mp4,0,0,0,2,315,0,3
370.mp4,2,0,18,15,201,99,53
371.mp4,53,0,81,0,152,129,303
372.mp4,24,0,29,26,380,3,24
373.mp4,2,0,292,49,277,3,0
374.mp4,100,0,48,0,382,8,50
375.mp4,5,0,21,4,284,31,8
376.mp4,8,0,101,93,226,24,69
377.mp4,0,0,58,0,337,2,1
378.mp4,52,0,154,360,52,179,8
379.mp4,1,0,24,8,21,296,2
380.mp4,148,0,39,0,145,123,0
381.mp4,6,0,5,16,450,10,91
382.mp4,69,0,3,0,205,39,0
383.mp4,65,0,22,0,324,13,42
384.mp4,7,0,108,0,281,25,40
385.mp4,14,11,92,3,46,60,44
386.mp4,3,0,16,84,258,0,59
387.mp4,0,0,45,19,448,1,13
388.mp4,161,0,110,47,260,13,45
389.mp4,0,0,25,0,263,24,2
390.mp4,6,0,76,202,535,12,8
391.mp4,0,0,0,0,527,0,20
392.mp4,711,3,15,341,225,20,188
393.mp4,39,0,6,0,475,13,46
394.mp4,2,0,5,0,408,4,1
395.mp4,10,0,54,3,379,2,1
396.mp4,28,33,8,25,302,106,23
397.mp4,6,0,46,40,254,4,13
398.mp4,3,0,6,0,418,24,140
399.mp4,2,4,71,11,846,4,0
400.mp4,52,2,83,23,139,64,69
401.mp4,178,0,47,28,118,113,10
402.mp4,14,0,28,3,261,41,89
403.mp4,23,0,0,28,58,598,0
404.mp4,48,0,333,165,202,144,14
405.mp4,47,0,127,0,163,255,0
406.mp4,31,16,13,15,372,105,0
407.mp4,1,0,331,0,142,34,0
408.mp4,1,0,1,23,284,1,0
409.mp4,89,4,20,7,194,58,9
410.mp4,0,1,42,175,127,173,2
411.mp4,90,18,257,118,129,112,86
412.mp4,213,7,45,0,170,115,24
413.mp4,321,0,8,0,0,50,0
414.mp4,189,0,129,230,49,26,87
415.mp4,0,0,128,0,260,138,15
416.mp4,50,0,9,47,69,107,0
417.mp4,29,0,0,50,752,0,30
418.mp4,0,0,0,18,278,23,0
419.mp4,3,0,13,620,260,48,22
420.mp4,54,3,784,0,121,165,2
421.mp4,87,0,47,257,586,58,3
422.mp4,0,9,4,204,87,0,16
423.mp4,627,1,519,156,6,424,157
424.mp4,14,0,22,0,275,0,0
425.mp4,20,1,147,4,75,11,77
426.mp4,0,0,245,243,97,6,0
427.mp4,0,0,78,1,330,265,12
428.mp4,0,0,21,1,259,23,200
429.mp4,5,0,151,0,287,14,0
430.mp4,2,0,7,4,341,2,2
431.mp4,0,36,81,42,354,108,0
432.mp4,106,0,26,0,158,32,38
433.mp4,297,0,97,0,29,109,0
434.mp4,8,0,7,87,231,3,2
435.mp4,1,0,84,0,292,126,7
436.mp4,4,0,9,12,439,59,1
437.mp4,7,0,1,58,513,1,12
438.mp4,2,1,84,78,153,22,202
439.mp4,0,0,87,2,47,308,18
440.mp4,112,0,65,1,79,164,0
441.mp4,2,0,5,0,182,99,0
442.mp4,2,0,1,328,25,1,0
443.mp4,557,8,535,447,11,7,0
444.mp4,0,0,65,12,237,123,0
445.mp4,187,0,535,124,610,321,0
446.mp4,14,0,112,36,317,89,1
447.mp4,38,0,12,11,334,134,1
448.mp4,265,1,11,3,88,128,11
449.mp4,22,0,0,0,8,301,0
450.mp4,0,0,44,0,647,5,5
451.mp4,0,0,5,17,358,0,3
452.mp4,126,0,278,1,23,95,74
453.mp4,9,0,205,22,273,10,126
454.mp4,0,0,10,258,70,45,1
455.mp4,207,2,0,1,160,0,0
456.mp4,62,4,447,5,32,55,0
457.mp4,5,0,24,11,495,14,0
458.mp4,130,1,32,22,87,1,50
459.mp4,1,0,75,4,442,4,36
460.mp4,0,0,91,16,213,161,159
461.mp4,0,0,7,77,582,13,2
462.mp4,5,0,21,444,76,45,0
463.mp4,48,0,80,0,164,12,11
464.mp4,76,0,206,10,52,17,43
465.mp4,45,0,44,24,196,21,0
466.mp4,7,3,30,1,277,2,15
467.mp4,2,0,128,40,34,149,38
468.mp4,114,0,73,0,198,215,0
469.mp4,13,54,82,27,217,17,5
470.mp4,107,7,92,112,382,189,21
471.mp4,37,0,8,32,548,16,5
472.mp4,399,0,7,0,55,20,0
473.mp4,198,0,192,41,249,59,9
474.mp4,11,0,43,1,264,3,2
475.mp4,11,0,7,153,32,4,128
476.mp4,2,0,22,102,136,14,35
477.mp4,74,0,3,388,105,70,2
478.mp4,2,0,56,1,179,516,0
479.mp4,3,0,52,338,22,0,73
480.mp4,0,0,12,0,56,0,88
481.mp4,126,9,23,36,190,20,74
482.mp4,17,0,99,65,71,73,16
483.mp4,20,0,33,9,272,19,58
484.mp4,117,0,24,11,147,20,0
485.mp4,38,0,176,329,259,3,0
486.mp4,98,1,21,0,45,439,53
487.mp4,15,1,30,0,235,0,38
488.mp4,2,0,3,123,386,4,0
489.mp4,98,1,17,29,365,23,35
490.mp4,59,29,27,68,297,155,5
491.mp4,7,0,40,32,213,132,11
492.mp4,112,0,27,16,212,16,3
493.mp4,4,2,6,41,221,34,19
494.mp4,411,0,22,87,132,131,0
495.mp4,150,0,119,0,229,67,0
496.mp4,838,9,215,0,319,397,15
497.mp4,25,0,34,197,291,6,54
498.mp4,29,0,8,2,63,215,0
499.mp4,4,0,7,24,476,1,2
500.mp4,10,1,25,139,99,19,2
501.mp4,1,0,3,1,513,4,1
502.mp4,44,3,47,0,159,74,0
503.mp4,13,0,0,2,665,7,0
504.mp4,126,1,8,0,125,112,10
505.mp4,0,0,21,14,449,15,44
506.mp4,7,1,18,149,427,23,43
507.mp4,26,0,49,153,215,16,10
508.mp4,3,0,183,76,145,1,195
509.mp4,171,0,27,31,222,43,13
510.mp4,288,0,63,0,19,246,6
511.mp4,50,0,145,0,483,35,72
512.mp4,69,41,27,85,258,261,4
513.mp4,65,0,5,0,386,28,0
514.mp4,12,0,104,0,243,2,0
515.mp4,101,0,35,184,290,156,0
516.mp4,2,0,7,0,257,1,0
517.mp4,1,0,202,74,86,96,37
518.mp4,0,0,56,34,133,69,0
519.mp4,0,0,2,2,719,36,0
520.mp4,53,52,14,8,109,103,11
521.mp4,0,0,7,0,32,2,9
522.mp4,256,66,299,0,367,512,4
523.mp4,1,0,129,3,102,138,8
524.mp4,0,0,170,9,95,235,18
525.mp4,8,0,382,0,72,55,0
526.mp4,10,0,116,284,617,263,2
527.mp4,57,39,14,26,95,107,6
528.mp4,0,0,2,121,260,2,0
529.mp4,46,29,30,182,43,11,4
530.mp4,3,0,563,0,141,9,0
531.mp4,5,0,13,1,21,246,0
532.mp4,1,0,41,64,125,68,162
533.mp4,0,0,7,0,525,0,26
534.mp4,1,0,48,197,152,9,1
535.mp4,3,0,24,5,362,14,259
536.mp4,4,0,23,223,71,27,251
537.mp4,9,0,5,248,4,126,1
538.mp4,5,0,2,0,589,0,0
539.mp4,9,0,0,35,128,140,1
540.mp4,5,0,35,13,797,35,72
541.mp4,0,0,58,12,237,83,0
542.mp4,0,0,67,26,182,5,39
543.mp4,47,4,0,5,375,142,0
544.mp4,3,5,32,136,349,20,12
545.mp4,10,0,14,0,258,142,29
546.mp4,77,0,13,12,568,44,0
547.mp4,23,0,135,27,354,20,6
548.mp4,28,87,725,185,106,10,6
549.mp4,22,8,45,242,253,23,38
550.mp4,4,0,109,0,218,58,55
551.mp4,101,11,15,5,254,271,82
552.mp4,281,0,0,0,0,9,0
553.mp4,64,0,6,15,273,6,0
554.mp4,7,2,92,1,702,2,12
555.mp4,0,0,5,315,172,90,0
556.mp4,58,23,37,0,236,15,3
557.mp4,294,0,26,11,176,30,0
558.mp4,119,0,143,21,183,18,51
559.mp4,9,0,137,56,23,27,7
560.mp4,0,0,1,31,306,11,0
561.mp4,4,0,26,63,272,33,19
562.mp4,255,3,187,82,20,35,10
563.mp4,28,18,44,159,85,36,21
564.mp4,610,0,0,0,18,0,21
565.mp4,64,0,164,1,20,180,1
566.mp4,31,4,1042,334,910,238,8
567.mp4,5,0,99,19,153,64,0
568.mp4,67,0,0,0,503,0,0
569.mp4,68,0,96,64,98,11,20
570.mp4,9,0,41,305,13,38,22
571.mp4,8,2,52,23,472,86,5
572.mp4,58,0,0,176,21,43,53
573.mp4,0,0,21,82,267,182,61
574.mp4,13,0,16,15,311,23,0
575.mp4,82,3,36,199,118,10,105
576.mp4,0,0,1,0,458,2,0
577.mp4,17,0,109,164,323,37,1
578.mp4,11,0,302,8,11,225,23
579.mp4,31,0,38,0,304,83,23
580.mp4,25,41,2,92,134,1,1
581.mp4,0,0,7,10,339,6,6
582.mp4,8,0,0,22,378,0,24
583.mp4,14,0,27,293,171,5,6
584.mp4,11,0,2,0,383,80,1
585.mp4,22,0,7,1,341,9,0
586.mp4,3,0,27,68,301,8,53
587.mp4,9,0,3,0,614,0,0
588.mp4,0,0,33,109,86,312,4
589.mp4,364,13,25,11,33,240,0
590.mp4,111,106,22,111,236,22,11
591.mp4,3,0,0,83,416,142,8
592.mp4,133,74,27,18,0,105,17
593.mp4,0,0,212,92,122,86,23
594.mp4,34,0,0,5,197,266,0
595.mp4,0,0,48,33,387,98,0
596.mp4,19,0,11,12,346,37,133
597.mp4,1,0,5,1,286,2,2
598.mp4,36,0,22,8,311,266,43
599.mp4,28,3,97,170,67,86,3
600.mp4,3,1,0,6,369,9,0
601.mp4,0,0,35,3,298,26,2
602.mp4,4,3,34,310,304,5,110
603.mp4,2,0,7,9,285,0,0
604.mp4,12,0,89,455,282,33,6
605.mp4,5,0,591,5,33,25,5
606.mp4,3,0,43,0,307,24,10
607.mp4,0,0,0,5,61,169,81
608.mp4,916,0,176,57,85,253,0
609.mp4,20,0,106,9,400,9,6
610.mp4,0,0,7,173,161,2,53
611.mp4,3,0,0,0,630,0,0
612.mp4,47,0,68,0,13,288,15
613.mp4,42,0,0,0,224,129,0
614.mp4,9,1,81,5,407,7,0
615.mp4,0,0,33,9,340,27,33
616.mp4,583,1,35,0,28,15,1
617.mp4,2,0,0,6,305,5,1
618.mp4,15,0,0,9,362,0,0
619.mp4,208,0,19,12,49,9,8
620.mp4,226,0,54,2,406,9,1
621.mp4,34,0,7,1,329,1,0
622.mp4,47,4,151,3,84,91,13
623.mp4,4,0,71,0,71,193,49
624.mp4,7,0,68,53,303,5,22
625.mp4,5,0,71,4,170,12,75
626.mp4,19,0,461,49,443,84,41
627.mp4,15,0,78,5,235,39,3
628.mp4,0,0,0,4,891,0,0
629.mp4,1,4,48,695,143,71,28
630.mp4,0,0,3,0,406,13,1
631.mp4,14,0,127,108,112,63,0
632.mp4,5,0,32,42,333,16,0
633.mp4,76,0,82,3,57,110,89
634.mp4,154,0,92,9,48,6,29
635.mp4,3,0,17,4,670,81,4
636.mp4,0,0,220,109,82,103,73
637.mp4,6,13,63,168,170,90,0
638.mp4,48,0,623,1,114,41,1
639.mp4,267,0,61,60,223,0,50
640.mp4,20,0,119,35,76,2,19
641.mp4,7,1,49,194,70,24,29
642.mp4,65,0,100,3,310,125,2
643.mp4,29,0,101,108,68,53,7
644.mp4,13,8,5,30,317,11,25
645.mp4,27,8,115,91,179,118,77
646.mp4,0,0,2,22,3,367,0
647.mp4,291,17,62,65,202,40,30
648.mp4,77,5,44,8,314,21,2
649.mp4,18,10,76,351,668,5,3
650.mp4,0,0,6,5,682,0,0
651.mp4,106,6,92,63,63,46,4
652.mp4,0,0,174,5,312,106,28
653.mp4,2,0,3,28,678,0,0
654.mp4,13,0,24,12,289,74,0
655.mp4,50,0,183,2,422,31,4
656.mp4,1,0,0,0,492,0,12
657.mp4,4,1,57,1,301,169,15
658.mp4,4,0,0,6,394,0,0
659.mp4,11,0,294,33,256,379,28
660.mp4,5,2,74,177,49,7,5
661.mp4,2,1,47,151,309,10,0
662.mp4,0,0,0,8,474,10,1
663.mp4,38,0,9,0,190,78,1
664.mp4,36,2,123,94,59,17,1
665.mp4,0,0,76,0,209,39,0
666.mp4,47,1,0,11,323,3,0
667.mp4,24,0,229,231,19,47,9
668.mp4,0,0,168,0,33,192,5
669.mp4,1,0,288,0,192,0,8
670.mp4,75,0,45,1,353,9,1
671.mp4,4,0,4,178,65,2,94
672.mp4,32,8,124,3,333,25,16
673.mp4,3,0,370,31,672,5,103
674.mp4,4,0,23,94,215,9,22
675.mp4,40,0,213,0,2,161,5
676.mp4,1,0,21,434,43,27,0
677.mp4,3,5,0,157,121,8,20
678.mp4,6,0,12,58,292,10,26
679.mp4,85,3,4,0,226,98,0
680.mp4,115,0,14,4,77,98,3
681.mp4,0,0,8,25,787,20,0
682.mp4,837,0,42,1,106,62,25
683.mp4,1,0,3,153,135,0,3
684.mp4,1,0,104,5,305,78,8
685.mp4,375,0,2,83,48,12,0
686.mp4,16,7,61,72,129,7,18
687.mp4,14,0,49,55,228,108,15
688.mp4,40,0,130,254,219,3,47
689.mp4,0,0,69,27,332,9,5
690.mp4,140,0,0,0,0,199,12
691.mp4,323,131,30,10,64,8,24
692.mp4,2,4,68,4,89,402,0
693.mp4,155,1,44,2,272,2,119
694.mp4,54,0,5,0,24,217,0
695.mp4,2,0,32,55,43,172,0
