Video_name,happy,angry,sad,surprise,disgust,fear,neutral
164_216.mp4,50,0,0,0,311,115,0
165_137.mp4,4,0,0,0,602,0,0
166_167.mp4,0,0,16,7,313,5,0
167_166.mp4,215,0,22,58,494,6,18
168_222.mp4,0,0,43,29,141,148,74
169_227.mp4,1,0,3,0,18,57,362
170_186.mp4,15,1,8,47,218,2,10
171_173.mp4,0,0,5,5,4,114,0
172_582.mp4,79,0,138,0,163,17,34
173_171.mp4,8,0,15,31,500,9,18
174_964.mp4,2,0,74,280,161,44,0
175_159.mp4,64,0,60,3,135,0,1
176_190.mp4,2,0,34,100,261,7,3
177_211.mp4,22,1,12,104,411,1,0
178_598.mp4,0,0,36,14,470,160,6
179_212.mp4,167,1,152,90,152,0,4
180_105.mp4,16,0,5,4,253,2,26
181_199.mp4,3,0,41,0,191,39,94
182_242.mp4,3,0,1,2,231,10,84
183_253.mp4,6,0,109,0,311,76,1
184_205.mp4,0,0,7,30,298,1,0
185_276.mp4,0,0,0,0,330,0,0
186_170.mp4,32,7,574,2349,407,159,0
187_234.mp4,66,0,291,42,384,2,1
188_191.mp4,0,0,0,30,364,4,14
189_200.mp4,26,0,23,16,634,39,0
190_176.mp4,34,5,12,28,319,2,1
191_188.mp4,18,0,7,172,87,34,10
192_134.mp4,0,0,2,131,176,45,0
193_030.mp4,0,0,1,188,104,4,0
194_235.mp4,11,0,0,3,312,3,0
195_442.mp4,1,0,1,0,352,8,0
196_310.mp4,1,0,88,0,165,36,0
197_224.mp4,153,7,107,189,31,1,0
198_106.mp4,0,0,316,0,350,0,3
199_181.mp4,9,0,0,128,341,1,0
200_189.mp4,0,0,0,9,497,6,0
201_203.mp4,0,0,44,2,261,3,136
202_348.mp4,1,0,1,1,371,34,7
203_201.mp4,12,1,3,40,853,53,0
204_230.mp4,8,0,10,0,220,21,69
205_184.mp4,49,0,8,1,1157,23,22
206_221.mp4,6,0,13,0,531,2,166
207_908.mp4,1,0,2,36,519,12,101
208_215.mp4,254,0,0,0,314,20,0
209_016.mp4,279,0,808,0,277,112,10
210_241.mp4,3,129,23,0,131,6,0
211_177.mp4,50,0,3,19,245,180,0
212_179.mp4,3,0,1,19,1232,45,0
213_083.mp4,321,40,84,6,74,39,6
214_255.mp4,0,18,7,131,36,267,5
215_208.mp4,273,0,0,23,170,0,0
216_164.mp4,0,0,21,316,675,26,7
217_117.mp4,135,0,24,128,310,53,5
218_239.mp4,49,0,0,0,533,6,0
219_220.mp4,2,0,18,4,346,43,14
220_219.mp4,7,0,0,0,342,1,0
221_206.mp4,729,9,11,112,462,460,12
222_168.mp4,0,0,24,2,1130,53,21
223_586.mp4,36,1,84,11,260,78,17
224_197.mp4,1,0,0,2,880,0,0
225_151.mp4,5,0,86,0,60,160,20
226_491.mp4,11,0,37,1,342,114,26
227_169.mp4,49,250,8,142,81,47,73
228_289.mp4,3,0,6,4,584,0,0
229_247.mp4,1,0,2,0,320,63,13
230_204.mp4,38,0,12,142,254,25,44
231_663.mp4,46,0,88,4,310,121,0
232_248.mp4,2,0,342,6,132,233,17
233_995.mp4,1,0,363,473,1037,171,1
234_187.mp4,7,0,4,0,839,0,136
235_194.mp4,7,0,10,1,555,2,0
236_237.mp4,113,0,0,4,609,23,44
237_236.mp4,36,0,45,0,469,102,0
238_282.mp4,11,0,11,9,562,8,0
239_218.mp4,392,0,142,1,114,34,2
240_290.mp4,0,0,1,231,150,40,0
241_210.mp4,271,0,104,0,409,0,55
242_182.mp4,1,0,21,0,14,19,467
243_156.mp4,36,0,17,32,456,17,0
244_822.mp4,8,0,17,195,71,0,7
245_157.mp4,0,0,15,5,529,92,0
246_258.mp4,5,0,127,7,346,40,0
247_229.mp4,3,0,13,128,249,0,0
248_232.mp4,7,0,11,64,338,4,105
249_280.mp4,21,0,57,11,399,163,0
250_461.mp4,11,0,4,42,431,119,5
251_375.mp4,15,0,3,4,288,42,5
252_266.mp4,98,0,0,1,379,5,2
253_183.mp4,1,0,1,1,378,9,0
254_261.mp4,182,91,211,0,48,105,40
255_214.mp4,16,0,83,0,329,21,22
256_146.mp4,37,0,184,184,577,4,12
257_420.mp4,7,0,26,39,1056,75,0
258_246.mp4,0,0,3,8,493,4,0
259_345.mp4,81,0,150,3,179,40,0
260_331.mp4,0,0,0,14,29,426,0
261_254.mp4,311,0,69,4,22,5,16
262_301.mp4,32,0,32,4,497,19,180
263_284.mp4,0,0,18,6,425,290,0
264_271.mp4,9,2,129,161,181,17,0
265_475.mp4,1,0,22,74,214,0,29
266_252.mp4,0,0,6,1,566,1,0
267_286.mp4,21,0,2,1,616,28,0
268_269.mp4,51,0,66,0,249,20,2
269_268.mp4,9,0,1,5,745,609,0
270_297.mp4,4,0,17,0,386,0,1
271_264.mp4,11,0,13,287,160,1,0
272_396.mp4,20,0,3,26,428,48,0
273_807.mp4,38,0,47,23,147,328,6
274_412.mp4,0,0,48,20,153,16,1
275_887.mp4,0,0,2,0,332,5,0
276_185.mp4,10,0,4,57,871,52,0
277_335.mp4,116,4,51,0,218,173,0
278_306.mp4,14,0,19,0,712,2,0
279_298.mp4,15,0,3,4,155,7,170
280_249.mp4,5,0,96,32,261,192,27
281_474.mp4,0,0,6,0,201,92,0
282_238.mp4,3,0,97,0,463,31,83
283_313.mp4,1,0,164,0,227,89,0
284_263.mp4,76,0,2,8,227,18,0
285_136.mp4,78,0,174,111,357,30,0
286_267.mp4,115,16,80,0,103,30,14
287_426.mp4,1,4,56,37,142,35,35
288_321.mp4,18,0,41,59,604,20,0
289_228.mp4,135,18,558,4,553,42,0
290_240.mp4,0,0,0,22,1299,7,0
291_874.mp4,132,0,39,9,29,197,62
292_294.mp4,0,0,15,0,554,38,0
293_296.mp4,38,0,64,1,57,180,0
294_292.mp4,10,0,3,11,347,12,42
295_099.mp4,0,0,74,6,496,8,0
296_293.mp4,716,0,0,0,0,25,17
297_270.mp4,3,0,0,0,308,0,0
298_279.mp4,107,0,239,2,524,4,30
299_145.mp4,0,0,13,0,65,383,11
300_304.mp4,4,0,56,0,529,19,0
301_262.mp4,0,0,8,97,588,7,0
302_323.mp4,1,0,17,0,20,444,0
303_309.mp4,8,0,2,17,788,0,28
304_300.mp4,0,0,0,0,596,2,0
305_513.mp4,404,7,53,89,484,82,25
306_278.mp4,63,53,2,0,331,0,0
307_365.mp4,42,0,133,46,122,10,0
308_388.mp4,2,0,8,0,317,312,0
309_303.mp4,66,1,6,0,309,116,75
310_196.mp4,194,1,0,1,202,28,0
311_387.mp4,0,0,50,56,381,1,4
312_021.mp4,2,0,4,93,331,2,0
313_283.mp4,0,0,0,1,965,0,0
314_347.mp4,265,54,62,2,57,17,0
315_322.mp4,0,0,1,0,257,55,1
316_369.mp4,0,0,0,30,287,3,0
317_359.mp4,15,2,7,0,402,23,0
318_334.mp4,0,0,6,97,625,611,0
319_352.mp4,0,0,3,0,420,0,0
320_328.mp4,51,0,5,9,235,8,15
321_288.mp4,159,0,3,0,94,36,252
322_315.mp4,90,0,38,37,102,3,49
323_302.mp4,9,0,0,49,793,6,18
324_356.mp4,189,0,66,7,19,26,73
325_492.mp4,25,142,168,14,59,12,0
326_501.mp4,258,0,97,0,46,37,84
327_329.mp4,60,0,211,0,12,6,126
328_320.mp4,28,0,137,54,168,61,39
329_327.mp4,0,0,0,10,449,35,1
330_162.mp4,0,0,18,2,626,35,13
331_260.mp4,0,3,104,18,81,4,86
332_051.mp4,151,5,100,6,2,499,0
333_377.mp4,8,0,0,0,374,17,0
334_318.mp4,14,0,6,0,402,30,23
335_277.mp4,203,0,172,40,703,395,5
336_338.mp4,0,0,1,64,819,6,0
337_522.mp4,0,0,2,2,716,6,0
338_336.mp4,53,0,16,233,347,46,2
339_392.mp4,15,0,0,292,1171,3,15
340_341.mp4,4,0,0,0,704,119,0
341_340.mp4,3,0,1,149,139,1,0
342_416.mp4,33,0,32,4,206,31,0
343_363.mp4,0,0,169,0,122,168,0
344_020.mp4,74,2,60,5,114,387,138
345_259.mp4,2,0,0,6,838,42,1
346_351.mp4,20,0,26,0,105,533,0
347_314.mp4,209,0,2,2,1,0,0
348_202.mp4,20,0,1,4,299,2,0
349_350.mp4,8,0,113,115,305,12,4
350_349.mp4,3,0,0,65,406,1,0
351_346.mp4,594,0,32,0,18,30,1
352_319.mp4,18,0,17,11,706,0,1
353_383.mp4,219,216,9,8,0,15,0
354_362.mp4,6,0,184,16,176,24,1
355_748.mp4,23,0,9,13,228,0,46
356_324.mp4,950,1,444,1,130,230,1
357_432.mp4,122,0,27,360,118,93,0
358_380.mp4,0,0,72,4,383,5,0
359_317.mp4,1,0,178,0,348,152,3
360_437.mp4,1,0,15,234,344,1,0
361_448.mp4,4,0,22,9,461,4,23
362_354.mp4,31,0,4,0,376,141,0
363_343.mp4,68,0,171,3,34,27,0
364_440.mp4,13,0,19,0,386,1,0
365_307.mp4,237,0,109,0,32,0,0
366_473.mp4,0,0,1,39,534,0,0
367_371.mp4,5,0,15,2,674,7,18
368_378.mp4,65,8,110,8,30,541,0
369_316.mp4,0,0,0,0,556,0,10
370_483.mp4,35,1,1,0,242,92,1
371_367.mp4,3,0,3,0,184,107,352
372_413.mp4,0,0,1,0,374,0,4
373_394.mp4,0,0,82,32,328,3,0
374_407.mp4,55,0,3,0,434,0,12
375_251.mp4,9,0,17,5,293,33,1
376_381.mp4,23,5,102,25,377,24,22
377_333.mp4,0,0,18,0,409,0,2
378_368.mp4,82,0,198,173,262,92,0
379_158.mp4,2,0,14,104,160,167,0
380_358.mp4,162,0,4,0,367,1,0
381_376.mp4,8,0,1,80,426,1,0
382_409.mp4,15,0,9,3,267,69,0
383_353.mp4,37,0,35,0,327,1,2
384_932.mp4,0,0,0,0,474,6,4
385_414.mp4,8,3,178,17,38,148,56
386_154.mp4,5,4,16,83,466,1,5
387_311.mp4,0,0,20,0,338,0,10
388_308.mp4,36,0,16,62,367,0,21
389_480.mp4,0,0,24,0,406,47,18
390_709.mp4,1,0,31,38,235,15,0
391_406.mp4,0,0,0,5,497,0,10
392_339.mp4,84,0,0,2,360,0,12
393_405.mp4,11,0,0,0,484,7,29
394_373.mp4,14,0,24,0,563,1,2
395_401.mp4,2,0,3,6,474,0,7
396_272.mp4,0,0,0,0,297,26,0
397_602.mp4,12,0,70,13,550,1,33
398_457.mp4,1,0,0,0,515,1,16
399_488.mp4,11,0,35,15,492,0,0
400_476.mp4,58,1,36,5,196,64,5
401_395.mp4,41,0,22,21,336,28,0
402_453.mp4,135,1,12,3,423,32,48
403_497.mp4,52,0,7,1,54,507,0
404_429.mp4,56,0,169,12,174,76,0
405_393.mp4,107,0,21,1,554,24,0
406_391.mp4,15,3,14,13,483,55,0
407_374.mp4,4,0,362,0,242,4,2
408_424.mp4,0,0,0,6,310,0,0
409_382.mp4,23,0,16,0,286,2,2
410_411.mp4,1,0,16,177,266,145,8
411_410.mp4,71,3,491,39,184,21,8
412_274.mp4,123,8,30,0,251,89,1
413_372.mp4,359,0,3,2,11,111,0
414_385.mp4,11,2,94,37,84,18,74
415_484.mp4,0,0,2,0,286,23,6
416_342.mp4,74,0,19,7,40,169,0
417_496.mp4,10,0,0,11,1467,2,8
418_507.mp4,41,0,13,33,357,27,5
419_824.mp4,0,0,36,105,467,565,0
420_257.mp4,0,0,482,0,275,6,0
421_423.mp4,102,0,0,16,1670,14,12
422_695.mp4,5,2,12,28,260,4,18
423_421.mp4,52,0,293,472,41,176,0
424_408.mp4,14,0,0,1,291,0,0
425_485.mp4,11,0,87,71,558,58,13
426_287.mp4,0,0,436,177,305,1,0
427_637.mp4,0,0,6,20,473,65,0
428_466.mp4,0,0,21,0,244,27,42
429_404.mp4,329,0,272,0,190,1,6
430_459.mp4,0,0,16,0,511,0,0
431_447.mp4,0,1,27,45,283,2,0
432_357.mp4,18,0,12,0,305,13,0
433_498.mp4,215,0,5,0,40,57,0
434_438.mp4,7,0,7,26,416,85,0
435_456.mp4,6,0,16,8,534,44,0
436_526.mp4,0,0,11,2,840,1,0
437_360.mp4,3,0,0,0,382,0,0
438_434.mp4,2,0,5,16,298,5,11
439_441.mp4,0,0,59,48,27,166,5
440_364.mp4,139,0,108,8,347,50,0
441_439.mp4,1,0,20,5,242,195,0
442_195.mp4,26,0,1,225,81,11,0
443_514.mp4,188,0,243,110,0,39,0
444_655.mp4,0,0,40,1,512,125,0
445_494.mp4,448,0,289,3,362,255,0
446_667.mp4,18,0,67,19,361,128,0
447_431.mp4,71,0,1,22,814,93,0
448_361.mp4,148,0,3,4,27,247,0
449_451.mp4,49,1,9,10,80,235,0
450_533.mp4,1,0,63,0,483,0,7
451_449.mp4,3,0,0,0,303,0,0
452_550.mp4,212,1,53,1,113,84,2
453_402.mp4,1,0,34,7,327,31,26
454_527.mp4,0,0,44,206,31,61,0
455_471.mp4,178,75,0,6,280,1,0
456_435.mp4,5,0,330,3,42,108,0
457_398.mp4,1,0,36,6,551,0,0
458_722.mp4,104,0,37,3,184,3,42
459_430.mp4,1,0,15,11,338,1,0
460_678.mp4,1,0,58,68,139,33,101
461_250.mp4,0,0,0,3,563,10,1
462_467.mp4,4,1,8,192,118,110,0
463_464.mp4,5,0,10,0,371,0,18
464_463.mp4,165,0,65,3,51,14,17
465_482.mp4,16,0,19,42,252,26,0
466_428.mp4,0,1,39,2,457,6,37
467_462.mp4,0,0,151,175,43,182,54
468_470.mp4,225,0,67,0,433,202,0
469_481.mp4,43,91,22,1,236,21,1
470_468.mp4,65,0,28,3,446,47,14
471_455.mp4,21,0,5,35,362,19,0
472_511.mp4,551,0,5,1,248,8,0
473_366.mp4,137,0,138,6,83,125,2
474_281.mp4,2,5,16,1,305,2,0
475_265.mp4,1,0,62,278,176,4,31
476_400.mp4,6,0,57,9,222,34,29
477_487.mp4,60,0,1,126,203,21,0
478_506.mp4,2,0,1,20,580,65,0
479_706.mp4,0,0,14,237,52,0,25
480_389.mp4,0,0,21,0,72,0,83
481_469.mp4,27,0,36,119,286,13,0
482_465.mp4,36,0,90,5,84,90,0
483_370.mp4,0,0,22,8,288,106,85
484_415.mp4,220,0,27,12,254,50,0
485_425.mp4,4,0,61,68,204,0,0
486_680.mp4,0,0,0,0,80,202,18
487_477.mp4,1,0,35,0,328,0,1
488_399.mp4,3,0,0,39,820,0,0
489_022.mp4,5,0,1,2,313,34,4
490_534.mp4,78,3,40,13,82,157,11
491_226.mp4,12,0,13,14,207,84,4
492_325.mp4,391,1,12,42,986,25,0
493_538.mp4,2,0,12,1,404,38,40
494_445.mp4,483,0,2,5,243,298,0
495_512.mp4,213,0,454,2,61,22,0
496_417.mp4,292,0,3,58,34,476,0
497_403.mp4,54,0,17,50,523,17,26
498_433.mp4,34,0,6,16,180,296,0
499_539.mp4,8,0,20,30,247,0,8
500_592.mp4,16,5,10,30,230,92,0
501_326.mp4,44,0,2,0,868,0,0
502_504.mp4,16,0,122,0,112,77,0
503_756.mp4,17,0,0,0,569,0,1
504_502.mp4,181,0,3,0,128,37,1
505_600.mp4,1,0,0,0,387,0,0
506_478.mp4,4,0,2,0,698,26,19
507_418.mp4,4,0,74,7,225,13,1
508_831.mp4,5,0,40,0,81,0,201
509_525.mp4,69,0,15,265,103,42,0
510_528.mp4,334,0,4,0,68,269,0
511_472.mp4,71,0,51,0,405,47,20
512_495.mp4,91,0,0,0,217,262,1
513_305.mp4,185,0,0,3,616,34,0
514_443.mp4,0,0,2,0,1144,1,0
515_519.mp4,546,0,2,1,197,5,0
516_555.mp4,3,0,146,0,458,0,0
517_521.mp4,0,3,10,58,282,10,3
518_131.mp4,0,0,21,4,252,29,0
519_515.mp4,1,0,4,0,764,8,0
520_542.mp4,121,44,0,0,93,60,7
521_517.mp4,0,0,8,1,48,0,17
522_337.mp4,41,1,50,0,381,204,10
523_541.mp4,0,0,24,57,314,4,0
524_580.mp4,0,0,3,95,148,33,13
525_509.mp4,34,0,289,3,94,143,0
526_436.mp4,5,0,58,247,429,15,0
527_454.mp4,124,0,2,20,190,48,0
528_510.mp4,0,0,1,9,339,0,0
529_633.mp4,30,9,124,45,270,38,1
530_594.mp4,62,0,179,0,19,19,15
531_549.mp4,132,0,7,129,140,159,0
532_544.mp4,4,0,3,1,243,6,110
533_450.mp4,0,0,84,0,689,0,1
534_490.mp4,8,0,49,360,222,0,2
535_587.mp4,2,0,18,76,380,9,141
536_540.mp4,4,0,9,96,613,40,189
537_563.mp4,26,0,13,204,15,142,0
538_493.mp4,0,0,0,0,395,0,0
539_499.mp4,0,0,0,10,173,331,0
540_536.mp4,15,0,0,0,557,2,29
541_523.mp4,2,0,6,0,327,40,0
542_520.mp4,1,0,21,10,325,12,37
543_559.mp4,76,172,2,0,64,11,0
544_532.mp4,216,1,4,74,495,6,26
545_553.mp4,27,0,5,0,223,107,6
546_621.mp4,101,0,7,0,262,0,0
547_574.mp4,41,0,124,4,385,21,4
548_632.mp4,29,37,664,3,104,16,1
549_531.mp4,1,0,8,4,298,7,1
550_452.mp4,0,0,449,0,83,3,71
551_631.mp4,199,1,2,38,159,36,0
552_851.mp4,760,0,6,0,1,21,0
553_545.mp4,117,0,3,6,302,8,0
554_572.mp4,15,0,24,44,271,40,0
555_516.mp4,3,0,0,246,103,3,0
556_588.mp4,68,4,11,0,439,21,1
557_560.mp4,186,0,6,8,179,4,0
558_583.mp4,13,0,65,28,359,12,3
559_543.mp4,74,0,399,23,38,39,25
560_557.mp4,0,0,0,20,488,0,1
561_998.mp4,0,0,2,1,323,21,0
562_626.mp4,666,4,56,204,266,135,2
563_537.mp4,12,3,16,36,313,3,2
564_971.mp4,205,0,0,0,150,0,0
565_589.mp4,46,0,327,0,148,165,0
566_617.mp4,33,0,232,57,515,193,7
567_606.mp4,1,0,53,0,306,27,0
568_628.mp4,62,0,0,0,833,0,0
569_921.mp4,12,0,139,17,96,48,1
570_624.mp4,7,0,12,276,36,3,16
571_746.mp4,1,0,55,2,445,265,0
572_554.mp4,341,6,10,276,53,88,97
573_757.mp4,1,0,15,6,253,2,164
574_547.mp4,92,0,8,131,205,7,0
575_603.mp4,124,3,66,7,78,12,8
576_155.mp4,6,0,0,8,811,3,0
577_593.mp4,50,0,135,333,455,60,2
578_636.mp4,1,0,117,34,67,116,0
579_701.mp4,7,0,3,0,306,79,0
580_524.mp4,50,47,18,4,440,8,2
581_697.mp4,0,0,1,2,463,0,0
582_172.mp4,115,0,0,0,602,0,35
583_558.mp4,19,0,10,90,404,11,22
584_823.mp4,9,0,4,0,667,1,0
585_599.mp4,20,0,25,1,377,3,3
586_223.mp4,1,0,29,6,341,7,3
587_535.mp4,1,0,0,0,666,0,0
588_556.mp4,26,0,29,210,41,64,2
589_565.mp4,375,0,1,0,9,45,0
590_034.mp4,35,0,1,182,193,14,0
591_605.mp4,0,0,0,81,380,335,10
592_500.mp4,75,2,19,35,63,96,2
593_577.mp4,0,0,89,4,181,70,0
594_530.mp4,304,0,0,38,511,570,0
595_597.mp4,0,0,7,0,234,54,2
596_609.mp4,69,0,3,0,373,6,38
597_595.mp4,1,0,0,15,538,0,11
598_178.mp4,45,0,6,7,404,29,32
599_585.mp4,15,0,78,41,176,77,1
600_505.mp4,2,0,0,0,537,4,0
601_653.mp4,2,0,1,0,723,5,0
602_397.mp4,0,3,26,47,432,7,8
603_575.mp4,16,0,34,30,499,15,0
604_703.mp4,0,0,31,0,382,0,0
605_591.mp4,0,0,329,7,170,28,7
606_567.mp4,0,0,0,0,338,0,2
607_683.mp4,0,0,1,1,39,110,118
608_675.mp4,238,0,50,7,127,26,0
609_596.mp4,16,0,95,10,450,8,17
610_692.mp4,0,0,88,111,120,9,35
611_760.mp4,3,0,3,19,253,1,0
612_702.mp4,52,0,117,1,151,431,16
613_685.mp4,9,0,56,192,279,166,0
614_616.mp4,29,0,75,0,573,40,0
615_687.mp4,1,0,59,3,355,17,36
616_614.mp4,458,0,19,0,30,1,0
617_566.mp4,2,0,1,20,716,3,0
618_629.mp4,89,0,19,147,644,13,39
619_620.mp4,281,0,36,20,161,130,0
620_619.mp4,0,0,52,4,295,10,0
621_546.mp4,184,0,46,0,459,25,0
622_647.mp4,84,10,43,111,451,8,8
623_630.mp4,0,0,40,0,121,203,43
624_570.mp4,20,0,44,48,402,7,5
625_650.mp4,11,0,175,2,434,3,69
626_562.mp4,4,1,237,4,199,28,18
627_658.mp4,0,0,34,0,368,2,0
628_568.mp4,0,0,0,0,570,0,0
629_618.mp4,39,0,12,15,299,4,9
630_623.mp4,0,0,1,0,351,0,0
631_551.mp4,51,0,156,23,485,12,0
632_548.mp4,9,1,33,81,449,1,0
