Video_name,happy,angry,sad,surprise,disgust,fear,neutral
314.mp4,169,0,229,46,41,12,0
315.mp4,0,1,208,1,0,95,1
316.mp4,0,0,313,8,98,128,20
317.mp4,0,0,463,0,2,186,0
318.mp4,0,0,368,0,0,107,0
319.mp4,124,68,2,67,6,552,0
320.mp4,55,1,119,1,118,188,115
321.mp4,0,0,570,0,0,0,0
322.mp4,1,0,28,25,177,44,41
323.mp4,0,0,68,0,36,352,0
324.mp4,0,0,361,53,15,378,23
325.mp4,248,5,916,150,112,438,17
326.mp4,12,0,743,1,8,147,0
327.mp4,0,0,44,7,218,208,18
328.mp4,0,0,169,1,0,116,19
329.mp4,0,0,307,40,0,68,0
330.mp4,0,0,27,127,115,9,131
331.mp4,48,0,255,12,11,99,40
332.mp4,20,0,645,24,0,34,0
333.mp4,2,6,39,161,218,3,0
334.mp4,0,0,475,0,19,842,3
335.mp4,86,2,400,40,35,84,2
336.mp4,0,0,487,0,0,23,0
337.mp4,6,0,182,0,1,148,0
338.mp4,169,0,446,7,226,222,11
339.mp4,0,0,456,0,0,1,0
340.mp4,0,0,126,0,0,161,6
341.mp4,1,1,364,50,205,208,2
342.mp4,186,0,75,5,0,17,2
343.mp4,9,0,192,0,5,48,0
344.mp4,183,0,372,0,1,707,1
345.mp4,0,0,434,20,125,267,0
346.mp4,14,0,511,0,0,86,5
347.mp4,16,0,217,0,5,8,0
348.mp4,0,0,1,0,232,181,0
349.mp4,25,0,397,17,9,385,1
350.mp4,0,0,4,31,162,161,47
351.mp4,3,0,623,0,12,51,0
352.mp4,0,0,188,0,0,227,15
353.mp4,82,0,262,5,9,1,0
354.mp4,0,0,208,3,22,131,62
355.mp4,5,1,448,21,19,9,4
356.mp4,115,1,340,133,18,88,8
357.mp4,2,0,650,0,0,40,0
358.mp4,36,0,64,3,422,17,1
359.mp4,0,0,432,0,0,21,0
360.mp4,0,0,355,5,0,25,0
361.mp4,4,0,345,60,23,101,95
362.mp4,42,0,213,0,4,229,29
363.mp4,0,0,257,3,117,97,0
364.mp4,6,0,19,365,25,212,21
365.mp4,252,0,12,105,0,0,0
366.mp4,0,0,331,0,46,19,8
367.mp4,0,0,499,0,0,97,53
368.mp4,0,43,3,219,359,49,85
369.mp4,51,0,51,2,1,215,0
370.mp4,1,0,255,0,0,97,35
371.mp4,0,0,636,0,0,69,13
372.mp4,1,0,412,20,46,2,5
373.mp4,37,0,237,75,38,268,0
374.mp4,0,0,540,3,5,38,1
375.mp4,0,0,285,0,0,71,0
376.mp4,0,2,434,0,0,92,0
377.mp4,0,0,263,0,10,125,0
378.mp4,8,0,404,4,5,396,0
379.mp4,0,0,195,0,6,158,0
380.mp4,6,0,48,0,306,95,0
381.mp4,0,0,86,0,54,440,0
382.mp4,6,0,197,0,1,114,0
383.mp4,127,0,46,8,93,196,0
384.mp4,21,0,2,113,0,322,0
385.mp4,0,9,247,0,0,0,10
386.mp4,1,6,46,130,0,59,169
387.mp4,150,0,284,20,1,58,1
388.mp4,0,0,42,1,54,539,0
389.mp4,0,0,218,3,12,84,2
390.mp4,3,0,729,4,0,109,0
391.mp4,0,0,118,6,196,227,0
392.mp4,20,0,2474,433,167,113,158
393.mp4,0,0,6,0,536,37,0
394.mp4,10,1,185,4,0,218,0
395.mp4,0,0,30,13,420,9,1
396.mp4,0,0,507,0,0,18,0
397.mp4,130,5,26,39,19,27,115
398.mp4,10,0,174,0,0,420,0
399.mp4,19,1,178,15,27,755,1
400.mp4,29,0,28,0,0,334,0
401.mp4,4,0,90,3,0,386,11
402.mp4,1,4,275,1,2,50,99
403.mp4,0,0,693,0,0,14,0
404.mp4,83,0,696,6,0,124,0
405.mp4,0,0,348,31,15,204,13
406.mp4,0,0,221,0,191,127,0
407.mp4,4,0,61,1,73,356,12
408.mp4,1,0,18,0,161,127,0
409.mp4,0,0,261,0,0,109,0
410.mp4,10,0,364,1,4,99,0
411.mp4,260,2,327,0,0,279,1
412.mp4,0,0,38,0,292,244,0
413.mp4,1,0,17,4,4,353,0
414.mp4,33,0,113,201,5,122,85
415.mp4,18,1,265,1,6,207,31
416.mp4,20,7,139,9,0,46,0
417.mp4,2,0,184,67,407,201,2
418.mp4,0,0,189,53,21,56,0
419.mp4,16,4,623,167,40,88,24
420.mp4,22,0,1085,0,2,18,1
421.mp4,0,0,283,76,32,647,0
422.mp4,2,1,125,34,0,142,17
423.mp4,0,0,623,0,0,1234,0
424.mp4,20,0,122,7,59,91,12
425.mp4,0,0,279,0,7,50,0
426.mp4,1,0,76,39,15,224,65
427.mp4,0,0,407,0,1,60,0
428.mp4,0,1,281,3,6,204,5
429.mp4,5,14,79,41,32,287,0
430.mp4,2,23,4,84,113,3,129
431.mp4,4,0,29,21,527,28,9
432.mp4,0,0,3,19,109,232,2
433.mp4,6,0,390,0,35,103,0
434.mp4,1,0,265,1,0,70,0
435.mp4,0,0,312,14,12,140,0
436.mp4,2,0,71,6,74,352,17
437.mp4,0,0,232,4,37,133,185
438.mp4,0,0,515,0,0,21,6
439.mp4,0,0,337,0,0,125,0
440.mp4,1,0,78,8,149,186,0
441.mp4,0,0,292,0,2,0,0
442.mp4,3,0,5,153,5,189,0
443.mp4,75,5,1240,67,103,4,0
444.mp4,3,0,35,0,130,201,68
445.mp4,628,0,354,78,0,694,0
446.mp4,0,0,221,4,0,308,31
447.mp4,27,0,486,0,0,2,0
448.mp4,83,0,182,3,7,218,0
449.mp4,1,0,64,0,0,263,0
450.mp4,79,73,17,14,415,55,62
451.mp4,13,47,0,77,13,233,0
452.mp4,1,0,429,0,0,29,0
453.mp4,8,0,62,48,115,413,0
454.mp4,89,0,144,107,4,40,1
455.mp4,0,0,192,0,0,179,0
456.mp4,0,0,253,30,194,107,11
457.mp4,0,0,412,0,0,123,17
458.mp4,1,0,277,0,0,1,2
459.mp4,5,8,120,191,112,120,6
460.mp4,4,0,220,34,0,382,0
461.mp4,44,0,633,0,0,8,1
462.mp4,0,0,496,0,0,91,0
463.mp4,0,0,20,0,58,235,2
464.mp4,17,0,251,31,22,78,0
465.mp4,1,0,327,0,0,1,1
466.mp4,1,0,160,0,0,172,1
467.mp4,0,0,247,0,0,134,0
468.mp4,349,0,15,1,0,230,3
469.mp4,0,0,398,0,0,0,18
470.mp4,2,0,565,1,2,340,0
471.mp4,2,0,476,1,18,171,0
472.mp4,2,0,10,0,388,76,5
473.mp4,0,0,160,0,0,500,0
474.mp4,0,0,89,0,0,230,0
475.mp4,0,0,179,4,0,19,132
476.mp4,1,0,185,0,0,121,4
477.mp4,6,0,484,3,0,20,2
478.mp4,1,0,58,3,45,645,0
479.mp4,0,0,393,0,2,22,71
480.mp4,0,0,40,2,4,11,0
481.mp4,5,0,341,0,0,119,10
482.mp4,1,0,125,0,0,212,9
483.mp4,1,0,97,71,1,226,15
484.mp4,0,0,31,0,53,235,0
485.mp4,0,5,629,0,0,160,20
486.mp4,0,0,749,0,0,82,0
487.mp4,0,3,16,2,157,63,77
488.mp4,0,0,513,0,0,5,0
489.mp4,25,0,58,0,62,423,0
490.mp4,1,0,266,4,81,282,4
491.mp4,50,0,32,5,47,299,0
492.mp4,129,0,57,108,14,36,0
493.mp4,0,0,272,0,0,46,0
494.mp4,129,0,433,0,0,194,0
495.mp4,8,1,0,10,142,403,0
496.mp4,0,0,1051,6,11,712,0
497.mp4,133,2,123,64,82,110,60
498.mp4,1,1,4,23,49,239,0
499.mp4,0,2,12,124,336,30,10
500.mp4,2,7,51,3,137,51,52
501.mp4,1,0,0,19,84,418,0
502.mp4,0,0,151,1,16,7,152
503.mp4,0,0,622,0,0,56,0
504.mp4,91,2,70,154,16,16,26
505.mp4,0,0,540,0,0,3,0
506.mp4,0,0,426,0,1,238,3
507.mp4,2,16,10,69,309,11,49
508.mp4,0,4,325,118,81,8,67
509.mp4,42,0,285,8,81,84,18
510.mp4,0,0,465,0,0,16,0
511.mp4,1,0,286,0,296,19,4
512.mp4,18,0,139,206,130,231,0
513.mp4,16,5,159,2,91,187,0
514.mp4,0,0,314,0,0,47,0
515.mp4,209,0,265,4,2,286,0
516.mp4,2,0,10,132,8,0,10
517.mp4,0,0,465,0,3,25,0
518.mp4,0,0,284,0,0,8,0
519.mp4,102,0,66,3,245,328,14
520.mp4,0,0,316,0,0,30,4
521.mp4,1,0,35,0,4,2,5
522.mp4,20,0,1052,0,380,48,6
523.mp4,0,0,36,3,99,239,0
524.mp4,0,2,16,1,20,442,45
525.mp4,314,0,115,88,0,0,0
526.mp4,6,1,1146,3,0,46,4
527.mp4,0,0,237,5,98,2,0
528.mp4,0,0,60,3,0,323,0
529.mp4,2,0,28,9,0,300,0
530.mp4,56,1,291,8,0,361,0
531.mp4,18,0,245,4,0,13,0
532.mp4,0,0,302,1,0,109,0
533.mp4,4,2,18,10,414,0,109
534.mp4,0,0,299,2,0,85,0
535.mp4,0,0,503,0,3,161,0
536.mp4,0,0,412,10,136,36,8
537.mp4,1,0,191,1,0,195,0
538.mp4,0,0,291,0,173,134,0
539.mp4,0,0,294,0,0,13,6
540.mp4,0,0,824,0,4,106,23
541.mp4,3,0,343,0,10,34,0
542.mp4,0,0,202,0,0,94,18
543.mp4,5,18,204,0,0,206,0
544.mp4,0,1,410,19,1,5,27
545.mp4,0,0,425,1,11,8,0
546.mp4,0,0,709,0,0,3,2
547.mp4,9,14,148,91,234,44,6
548.mp4,148,1,492,400,0,70,33
549.mp4,4,0,293,72,59,184,20
550.mp4,0,0,443,0,0,1,0
551.mp4,0,0,165,0,7,568,0
552.mp4,97,0,6,59,0,61,0
553.mp4,10,0,219,1,0,130,0
554.mp4,5,0,3,689,28,80,0
555.mp4,29,20,257,78,58,145,5
556.mp4,0,0,66,75,72,138,21
557.mp4,1,0,152,0,5,387,0
558.mp4,0,0,347,44,6,137,1
559.mp4,11,0,162,32,0,13,31
560.mp4,6,0,156,0,106,81,0
561.mp4,63,0,177,19,14,142,2
562.mp4,163,0,130,48,162,45,0
563.mp4,0,0,371,0,3,12,4
564.mp4,105,0,0,1,227,314,1
565.mp4,0,0,140,46,75,169,0
566.mp4,194,0,2127,1,1,198,6
567.mp4,0,0,56,0,0,284,0
568.mp4,0,0,59,1,509,0,0
569.mp4,3,0,342,2,0,10,1
570.mp4,39,0,171,69,0,150,0
571.mp4,3,0,520,45,3,80,35
572.mp4,200,0,102,48,0,1,0
573.mp4,26,0,6,68,0,507,6
574.mp4,59,0,296,0,0,36,0
575.mp4,1,0,495,0,0,57,2
576.mp4,1,0,420,0,18,21,2
577.mp4,0,0,557,0,2,31,7
578.mp4,1,0,107,5,37,413,13
579.mp4,36,0,305,27,99,9,0
580.mp4,1,0,204,0,25,61,9
581.mp4,1,2,152,38,0,147,7
582.mp4,37,0,63,31,174,126,0
583.mp4,82,0,106,0,327,7,34
584.mp4,40,0,35,1,1,392,6
585.mp4,4,0,201,0,0,90,73
586.mp4,90,1,286,64,53,28,30
587.mp4,0,0,126,0,258,101,141
588.mp4,0,0,457,0,0,87,0
589.mp4,1,0,484,10,91,100,1
590.mp4,77,0,54,25,9,457,3
591.mp4,497,0,75,3,0,35,3
592.mp4,3,4,255,4,0,79,18
593.mp4,18,4,18,348,83,53,11
594.mp4,252,0,30,7,1,4,9
595.mp4,0,0,332,3,10,220,0
596.mp4,0,0,284,0,264,6,3
597.mp4,0,0,73,2,0,221,1
598.mp4,0,0,340,1,37,308,0
599.mp4,24,0,294,84,6,13,49
600.mp4,2,113,11,135,50,77,0
601.mp4,5,0,1,67,50,241,0
602.mp4,1,27,635,91,0,246,34
603.mp4,9,10,8,61,169,39,3
604.mp4,3,5,633,0,0,12,233
605.mp4,55,1,55,55,180,219,99
606.mp4,1,0,223,0,30,131,2
607.mp4,1,0,275,6,0,5,40
608.mp4,9,0,101,0,1152,29,0
609.mp4,7,0,468,0,0,65,0
610.mp4,0,0,312,4,11,9,59
611.mp4,0,0,576,0,1,49,0
612.mp4,255,0,7,12,63,97,0
613.mp4,71,0,58,0,0,286,0
614.mp4,0,0,235,0,0,272,3
615.mp4,0,0,57,0,0,385,0
616.mp4,0,0,566,0,0,97,0
617.mp4,0,0,110,0,82,124,0
618.mp4,2,0,151,3,59,157,14
619.mp4,20,0,33,3,77,173,1
620.mp4,90,0,135,19,429,31,0
621.mp4,0,0,128,0,101,122,20
622.mp4,15,0,291,1,39,44,0
623.mp4,34,0,219,0,0,72,0
624.mp4,0,0,282,7,91,33,74
625.mp4,0,0,302,0,0,33,0
626.mp4,10,11,737,67,229,170,13
627.mp4,69,0,8,15,68,215,0
628.mp4,0,0,804,0,8,25,58
629.mp4,20,0,829,1,0,135,2
630.mp4,0,0,68,0,0,355,0
631.mp4,47,0,146,67,128,36,0
632.mp4,6,6,3,188,6,174,44
633.mp4,14,0,15,54,0,331,0
634.mp4,30,0,212,1,21,104,0
635.mp4,11,0,143,0,0,624,0
636.mp4,0,0,505,3,0,8,44
637.mp4,1,0,402,37,0,70,0
638.mp4,60,0,125,1,20,644,0
639.mp4,32,0,364,47,198,17,0
640.mp4,89,1,29,27,50,9,14
641.mp4,4,2,297,1,0,39,28
642.mp4,30,0,346,0,72,158,0
643.mp4,0,0,24,0,2,339,2
644.mp4,0,0,368,0,0,41,0
645.mp4,3,1,307,8,1,16,261
646.mp4,0,0,352,0,0,20,0
647.mp4,16,0,99,3,25,561,3
648.mp4,0,0,383,0,0,88,0
649.mp4,14,0,556,24,127,384,36
650.mp4,0,0,0,14,676,3,0
651.mp4,5,0,153,16,0,201,5
652.mp4,13,0,210,48,14,207,144
653.mp4,15,3,642,0,0,20,0
654.mp4,0,0,126,0,204,86,0
655.mp4,15,0,259,94,217,79,25
656.mp4,0,0,19,0,486,0,0
657.mp4,0,0,109,6,77,356,0
658.mp4,0,0,0,0,124,280,0
659.mp4,5,0,633,0,12,347,4
660.mp4,0,0,241,10,0,58,11
661.mp4,0,0,316,4,0,185,15
662.mp4,0,0,490,0,0,0,1
663.mp4,0,0,203,0,1,112,0
664.mp4,13,1,79,1,0,210,0
665.mp4,51,0,4,3,225,5,36
666.mp4,5,0,9,6,304,59,0
667.mp4,9,2,418,3,2,134,0
668.mp4,0,0,62,0,18,318,0
669.mp4,0,0,134,1,125,62,167
670.mp4,1,0,62,5,204,211,0
671.mp4,0,0,290,0,1,54,1
672.mp4,1,0,193,2,37,276,32
673.mp4,0,0,1119,0,0,65,0
674.mp4,9,0,88,7,0,263,0
675.mp4,0,0,413,0,0,8,0
676.mp4,0,0,444,8,0,62,10
677.mp4,0,0,209,29,2,72,2
678.mp4,1,0,319,45,0,14,26
679.mp4,0,0,413,0,0,3,0
680.mp4,0,0,141,0,0,168,0
681.mp4,4,0,490,0,0,344,1
682.mp4,5,0,471,4,0,595,0
683.mp4,39,0,53,147,48,7,0
684.mp4,0,1,70,1,297,68,62
685.mp4,15,0,247,72,0,182,0
686.mp4,1,0,152,0,0,135,10
687.mp4,0,0,404,0,15,50,0
688.mp4,47,38,364,20,0,195,7
689.mp4,0,0,33,1,1,382,1
690.mp4,24,0,24,2,37,285,0
691.mp4,151,0,309,124,6,0,0
692.mp4,0,0,470,0,0,81,0
693.mp4,0,0,111,10,212,261,1
694.mp4,2,0,23,43,40,195,0
695.mp4,32,12,114,1,86,46,11
